flight_number,airline_name,flight_status,scheduled_departure,estimated_departure,actual_departure,departure_date,departure_time,departure_delay,flight_type
fr505,ryanair,active,2023-06-22t05:55:00.000,2023-06-22t05:55:00.000,2023-06-22 06:01:00,2023-06-22,06:01:00,7,Shoulder hour flights
fr4121,ryanair,active,2023-06-22t05:55:00.000,2023-06-22t05:55:00.000,2023-06-22 06:07:00,2023-06-22,06:07:00,12,Shoulder hour flights
ls1819,jet2,active,2023-06-22t06:00:00.000,2023-06-22t06:00:00.000,2023-06-22 06:18:00,2023-06-22,06:18:00,19,Shoulder hour flights
x36406,tuifly,active,2023-06-22t06:00:00.000,2023-06-22t06:00:00.000,2023-06-22 06:15:00,2023-06-22,06:15:00,16,Shoulder hour flights
x36482,tuifly,active,2023-06-22t06:00:00.000,2023-06-22t06:00:00.000,2023-06-22 06:12:00,2023-06-22,06:12:00,12,Shoulder hour flights
u22715,easyjet,active,2023-06-22t06:00:00.000,2023-06-22t06:00:00.000,2023-06-22 06:31:00,2023-06-22,06:31:00,32,Shoulder hour flights
u22709,easyjet,active,2023-06-22t06:00:00.000,2023-06-22t06:40:00.000,2023-06-22 06:43:00,2023-06-22,06:43:00,44,Shoulder hour flights
u22891,easyjet,active,2023-06-22t06:00:00.000,2023-06-22t06:00:00.000,2023-06-22 06:20:00,2023-06-22,06:20:00,21,Shoulder hour flights
u22731,easyjet,active,2023-06-22t06:05:00.000,2023-06-22t06:05:00.000,2023-06-22 06:23:00,2023-06-22,06:23:00,18,Shoulder hour flights
u22843,easyjet,active,2023-06-22t06:10:00.000,2023-06-22t06:20:00.000,2023-06-22 06:52:00,2023-06-22,06:52:00,42,Shoulder hour flights
ls1877,jet2,active,2023-06-22t06:15:00.000,2023-06-22t06:25:00.000,2023-06-22 06:38:00,2023-06-22,06:38:00,24,Shoulder hour flights
u22702,easyjet,active,2023-06-22t06:15:00.000,2023-06-22t06:15:00.000,2023-06-22 06:29:00,2023-06-22,06:29:00,14,Shoulder hour flights
u22837,easyjet,active,2023-06-22t06:15:00.000,2023-06-22t06:28:00.000,2023-06-22 06:47:00,2023-06-22,06:47:00,33,Shoulder hour flights
ls1821,jet2,active,2023-06-22t06:25:00.000,2023-06-22t06:25:00.000,2023-06-22 06:41:00,2023-06-22,06:41:00,16,Shoulder hour flights
ls1897,jet2,active,2023-06-22t06:25:00.000,2023-06-22t06:35:00.000,2023-06-22 06:49:00,2023-06-22,06:49:00,25,Shoulder hour flights
u22939,easyjet,active,2023-06-22t06:35:00.000,2023-06-22t06:35:00.000,2023-06-22 06:45:00,2023-06-22,06:45:00,11,Shoulder hour flights
ls1879,jet2,active,2023-06-22t06:45:00.000,2023-06-22t06:45:00.000,2023-06-22 06:57:00,2023-06-22,06:57:00,12,Shoulder hour flights
