flight_number,airline_name,flight_status,scheduled_arrival,estimated_arrival,actual_arrival,arrival_date,arrival_time,arrival_delay,flight_type
,malta air,landed,2023-12-16t06:35:00.000,2023-12-16t06:32:00.000,2023-12-16 06:30:00,2023-12-16,06:30:00,0,Shoulder hour flights
ba8936,british airways,landed,2023-12-16t07:35:00.000,2023-12-16t07:18:00.000,2023-12-16 07:20:00,2023-12-16,07:20:00,0,Regular departures
ei3280,aer lingus,landed,2023-12-16t07:35:00.000,2023-12-16t07:18:00.000,2023-12-16 07:20:00,2023-12-16,07:20:00,0,Regular departures
fr504,ryanair,landed,2023-12-16t07:35:00.000,2023-12-16t07:26:00.000,2023-12-16 07:27:00,2023-12-16,07:27:00,0,Regular departures
af3161,air france,landed,2023-12-16t08:30:00.000,2023-12-16t08:15:00.000,2023-12-16 08:17:00,2023-12-16,08:17:00,0,Regular departures
dl9629,delta air lines,landed,2023-12-16t08:30:00.000,2023-12-16t08:15:00.000,2023-12-16 08:17:00,2023-12-16,08:17:00,0,Regular departures
ey7395,etihad airways,landed,2023-12-16t08:30:00.000,2023-12-16t08:15:00.000,2023-12-16 08:17:00,2023-12-16,08:17:00,0,Regular departures
vs7040,virgin atlantic,landed,2023-12-16t08:30:00.000,2023-12-16t08:15:00.000,2023-12-16 08:17:00,2023-12-16,08:17:00,0,Regular departures
zq1049,german airways,landed,2023-12-16t08:30:00.000,2023-12-16t08:15:00.000,2023-12-16 08:17:00,2023-12-16,08:17:00,0,Regular departures
u23839,easyjet,landed,2023-12-16t08:45:00.000,2023-12-16t08:38:00.000,2023-12-16 08:39:00,2023-12-16,08:39:00,0,Regular departures
u2214,easyjet,landed,2023-12-16t09:45:00.000,2023-12-16t10:07:00.000,2023-12-16 10:10:00,2023-12-16,10:10:00,26,Regular departures
u22958,easyjet,landed,2023-12-16t10:05:00.000,2023-12-16t10:11:00.000,2023-12-16 10:13:00,2023-12-16,10:13:00,8,Regular departures
u22922,easyjet,landed,2023-12-16t10:15:00.000,2023-12-16t10:05:00.000,2023-12-16 10:07:00,2023-12-16,10:07:00,0,Regular departures
u22884,easyjet,landed,2023-12-16t10:15:00.000,2023-12-16t10:21:00.000,2023-12-16 10:23:00,2023-12-16,10:23:00,8,Regular departures
u2232,easyjet,landed,2023-12-16t10:35:00.000,2023-12-16t10:33:00.000,2023-12-16 10:32:00,2023-12-16,10:32:00,0,Regular departures
u22772,easyjet,landed,2023-12-16t10:45:00.000,2023-12-16t10:48:00.000,2023-12-16 10:50:00,2023-12-16,10:50:00,5,Regular departures
