flight_number,airline_name,flight_status,scheduled_departure,estimated_departure,actual_departure,departure_date,departure_time,departure_delay,flight_type
fr2292,ryanair,active,2024-01-31t05:50:00.000,2024-01-31t05:50:00.000,2024-01-31 05:53:00,2024-01-31,05:53:00,4,Night hour departures
af5199,air france,active,2024-01-31t06:15:00.000,2024-01-31t06:38:00.000,2024-01-31 06:38:00,2024-01-31,06:38:00,23,Shoulder hour flights
az3737,alitalia,active,2024-01-31t06:15:00.000,2024-01-31t06:38:00.000,2024-01-31 06:38:00,2024-01-31,06:38:00,23,Shoulder hour flights
dl9422,delta air lines,active,2024-01-31t06:15:00.000,2024-01-31t06:38:00.000,2024-01-31 06:38:00,2024-01-31,06:38:00,23,Shoulder hour flights
ey7330,etihad airways,active,2024-01-31t06:15:00.000,2024-01-31t06:38:00.000,2024-01-31 06:38:00,2024-01-31,06:38:00,23,Shoulder hour flights
g35535,gol,active,2024-01-31t06:15:00.000,2024-01-31t06:38:00.000,2024-01-31 06:38:00,2024-01-31,06:38:00,23,Shoulder hour flights
kq1046,kenya airways,active,2024-01-31t06:15:00.000,2024-01-31t06:38:00.000,2024-01-31 06:38:00,2024-01-31,06:38:00,23,Shoulder hour flights
vs6854,virgin atlantic,active,2024-01-31t06:15:00.000,2024-01-31t06:38:00.000,2024-01-31 06:38:00,2024-01-31,06:38:00,23,Shoulder hour flights
kl1046,klm,active,2024-01-31t06:15:00.000,2024-01-31t06:38:00.000,2024-01-31 06:38:00,2024-01-31,06:38:00,23,Shoulder hour flights
u22871,easyjet,active,2024-01-31t06:40:00.000,2024-01-31t06:40:00.000,2024-01-31 06:41:00,2024-01-31,06:41:00,2,Shoulder hour flights
u2213,easyjet,active,2024-01-31t07:00:00.000,2024-01-31t07:00:00.000,2024-01-31 06:56:00,2024-01-31,06:56:00,0,Shoulder hour flights
u22703,easyjet,active,2024-01-31t07:05:00.000,2024-01-31t07:05:00.000,2024-01-31 07:27:00,2024-01-31,07:27:00,23,Regular departures
u22921,easyjet,active,2024-01-31t07:45:00.000,2024-01-31t07:45:00.000,2024-01-31 07:53:00,2024-01-31,07:53:00,8,Regular departures
u22911,easyjet,active,2024-01-31t08:00:00.000,2024-01-31t08:00:00.000,2024-01-31 08:09:00,2024-01-31,08:09:00,9,Regular departures
ba8937,british airways,active,2024-01-31t08:05:00.000,2024-01-31t08:05:00.000,2024-01-31 08:11:00,2024-01-31,08:11:00,6,Regular departures
ei3281,aer lingus,active,2024-01-31t08:05:00.000,2024-01-31t08:05:00.000,2024-01-31 08:11:00,2024-01-31,08:11:00,6,Regular departures
u2237,easyjet,active,2024-01-31t08:05:00.000,2024-01-31t08:05:00.000,2024-01-31 08:06:00,2024-01-31,08:06:00,2,Regular departures
u22719,easyjet,active,2024-01-31t08:05:00.000,2024-01-31t08:05:00.000,2024-01-31 08:04:00,2024-01-31,08:04:00,0,Regular departures
dl9423,delta air lines,active,2024-01-31t09:00:00.000,2024-01-31t09:00:00.000,2024-01-31 09:07:00,2024-01-31,09:07:00,8,Regular departures
ey5843,etihad airways,active,2024-01-31t09:00:00.000,2024-01-31t09:00:00.000,2024-01-31 09:07:00,2024-01-31,09:07:00,8,Regular departures
kq1050,kenya airways,active,2024-01-31t09:00:00.000,2024-01-31t09:00:00.000,2024-01-31 09:07:00,2024-01-31,09:07:00,8,Regular departures
vs7044,virgin atlantic,active,2024-01-31t09:00:00.000,2024-01-31t09:00:00.000,2024-01-31 09:07:00,2024-01-31,09:07:00,8,Regular departures
zq1050,german airways,active,2024-01-31t09:00:00.000,2024-01-31t09:00:00.000,2024-01-31 09:07:00,2024-01-31,09:07:00,8,Regular departures
fr6221,ryanair,active,2024-01-31t09:05:00.000,2024-01-31t09:05:00.000,2024-01-31 09:12:00,2024-01-31,09:12:00,8,Regular departures
u2324,easyjet,active,2024-01-31t09:05:00.000,2024-01-31t09:05:00.000,2024-01-31 08:59:00,2024-01-31,08:59:00,0,Regular departures
fr505,ryanair,active,2024-01-31t09:20:00.000,2024-01-31t09:20:00.000,2024-01-31 09:21:00,2024-01-31,09:21:00,2,Regular departures
ls1827,jet2,active,2024-01-31t10:00:00.000,2024-01-31t10:00:00.000,2024-01-31 10:08:00,2024-01-31,10:08:00,9,Regular departures
u22885,easyjet,active,2024-01-31t10:35:00.000,2024-01-31t10:35:00.000,2024-01-31 10:43:00,2024-01-31,10:43:00,9,Regular departures
tp7609,tap air portugal,active,2024-01-31t11:05:00.000,2024-01-31t11:05:00.000,2024-01-31 11:00:00,2024-01-31,11:00:00,0,Regular departures
