flight_number,airline_name,flight_status,scheduled_arrival,estimated_arrival,actual_arrival,arrival_date,arrival_time,arrival_delay,flight_type
x3239,tuifly,landed,2024-03-09t05:55:00.000,2024-03-09t06:08:00.000,2024-03-09 06:05:00,2024-03-09,06:05:00,10,Shoulder hour flights
fr1590,ryanair,landed,2024-03-09t06:35:00.000,2024-03-09t06:12:00.000,2024-03-09 06:12:00,2024-03-09,06:12:00,0,Shoulder hour flights
fr504,ryanair,landed,2024-03-09t07:35:00.000,2024-03-09t07:32:00.000,2024-03-09 07:33:00,2024-03-09,07:33:00,0,Regular departures
ba8936,british airways,landed,2024-03-09t07:35:00.000,2024-03-09t07:30:00.000,2024-03-09 07:29:00,2024-03-09,07:29:00,0,Regular departures
ei3280,aer lingus,landed,2024-03-09t07:35:00.000,2024-03-09t07:30:00.000,2024-03-09 07:29:00,2024-03-09,07:29:00,0,Regular departures
af3161,air france,landed,2024-03-09t08:30:00.000,2024-03-09t08:18:00.000,2024-03-09 08:20:00,2024-03-09,08:20:00,0,Regular departures
dl9629,delta air lines,landed,2024-03-09t08:30:00.000,2024-03-09t08:18:00.000,2024-03-09 08:20:00,2024-03-09,08:20:00,0,Regular departures
ey7395,etihad airways,landed,2024-03-09t08:30:00.000,2024-03-09t08:18:00.000,2024-03-09 08:20:00,2024-03-09,08:20:00,0,Regular departures
vs7040,virgin atlantic,landed,2024-03-09t08:30:00.000,2024-03-09t08:18:00.000,2024-03-09 08:20:00,2024-03-09,08:20:00,0,Regular departures
zq1049,german airways,landed,2024-03-09t08:30:00.000,2024-03-09t08:18:00.000,2024-03-09 08:20:00,2024-03-09,08:20:00,0,Regular departures
u23839,easyjet,landed,2024-03-09t08:45:00.000,2024-03-09t08:23:00.000,2024-03-09 08:26:00,2024-03-09,08:26:00,0,Regular departures
u2214,easyjet,landed,2024-03-09t09:45:00.000,2024-03-09t09:33:00.000,2024-03-09 09:33:00,2024-03-09,09:33:00,0,Regular departures
u22958,easyjet,landed,2024-03-09t10:05:00.000,2024-03-09t09:50:00.000,2024-03-09 09:50:00,2024-03-09,09:50:00,0,Regular departures
u22922,easyjet,landed,2024-03-09t10:15:00.000,2024-03-09t10:06:00.000,2024-03-09 10:08:00,2024-03-09,10:08:00,0,Regular departures
u2232,easyjet,landed,2024-03-09t10:35:00.000,2024-03-09t11:03:00.000,2024-03-09 11:02:00,2024-03-09,11:02:00,27,Regular departures
u22876,easyjet,landed,2024-03-09t10:50:00.000,2024-03-09t10:44:00.000,2024-03-09 10:40:00,2024-03-09,10:40:00,0,Regular departures
u22836,easyjet,landed,2024-03-09t10:55:00.000,2024-03-09t10:48:00.000,2024-03-09 10:46:00,2024-03-09,10:46:00,0,Regular departures
u22766,easyjet,landed,2024-03-09t11:40:00.000,2024-03-09t12:12:00.000,2024-03-09 12:09:00,2024-03-09,12:09:00,29,Regular departures
fr9869,ryanair,landed,2024-03-09t11:50:00.000,2024-03-09t12:00:00.000,2024-03-09 11:59:00,2024-03-09,11:59:00,10,Regular departures
u22778,easyjet,landed,2024-03-09t12:05:00.000,2024-03-09t12:21:00.000,2024-03-09 12:22:00,2024-03-09,12:22:00,17,Regular departures
u22704,easyjet,landed,2024-03-09t12:15:00.000,2024-03-09t12:18:00.000,2024-03-09 12:17:00,2024-03-09,12:17:00,3,Regular departures
fr9504,ryanair,landed,2024-03-09t12:20:00.000,2024-03-09t12:10:00.000,2024-03-09 12:06:00,2024-03-09,12:06:00,0,Regular departures
x36663,tuifly,landed,2024-03-09t12:20:00.000,2024-03-09t12:05:00.000,2024-03-09 12:04:00,2024-03-09,12:04:00,0,Regular departures
u22714,easyjet,landed,2024-03-09t12:20:00.000,2024-03-09t12:29:00.000,2024-03-09 12:28:00,2024-03-09,12:28:00,9,Regular departures
u22722,easyjet,landed,2024-03-09t12:40:00.000,2024-03-09t12:39:00.000,2024-03-09 12:34:00,2024-03-09,12:34:00,0,Regular departures
u22872,easyjet,landed,2024-03-09t12:45:00.000,2024-03-09t12:34:00.000,2024-03-09 12:31:00,2024-03-09,12:31:00,0,Regular departures
ls1806,jet2,landed,2024-03-09t13:00:00.000,2024-03-09t13:05:00.000,2024-03-09 12:58:00,2024-03-09,12:58:00,0,Regular departures
dl9356,delta air lines,landed,2024-03-09t13:15:00.000,2024-03-09t13:26:00.000,2024-03-09 13:27:00,2024-03-09,13:27:00,12,Regular departures
ey7011,etihad airways,landed,2024-03-09t13:15:00.000,2024-03-09t13:26:00.000,2024-03-09 13:27:00,2024-03-09,13:27:00,12,Regular departures
g35514,gol,landed,2024-03-09t13:15:00.000,2024-03-09t13:26:00.000,2024-03-09 13:27:00,2024-03-09,13:27:00,12,Regular departures
