flight_number,airline_name,flight_status,scheduled_departure,estimated_departure,actual_departure,departure_date,departure_time,departure_delay,flight_type
fr3560,ryanair,active,2023-07-30t05:55:00.000,2023-07-30t05:55:00.000,2023-07-30 06:08:00,2023-07-30,06:08:00,13,Shoulder hour flights
u22857,easyjet,active,2023-07-30t15:20:00.000,2023-07-30t15:35:00.000,2023-07-30 16:06:00,2023-07-30,16:06:00,47,Regular departures
fr8202,ryanair,active,2023-07-30t05:55:00.000,2023-07-30t05:55:00.000,2023-07-30 05:59:00,2023-07-30,05:59:00,5,Night hour departures
x36710,tuifly,active,2023-07-30t06:00:00.000,2023-07-30t06:00:00.000,2023-07-30 06:14:00,2023-07-30,06:14:00,15,Shoulder hour flights
x36774,tuifly,active,2023-07-30t06:00:00.000,2023-07-30t06:00:00.000,2023-07-30 06:35:00,2023-07-30,06:35:00,36,Shoulder hour flights
u22815,easyjet,active,2023-07-30t06:00:00.000,2023-07-30t06:00:00.000,2023-07-30 06:26:00,2023-07-30,06:26:00,27,Shoulder hour flights
u22853,easyjet,active,2023-07-30t06:00:00.000,2023-07-30t06:00:00.000,2023-07-30 06:24:00,2023-07-30,06:24:00,24,Shoulder hour flights
u22741,easyjet,active,2023-07-30t06:05:00.000,2023-07-30t06:05:00.000,2023-07-30 06:21:00,2023-07-30,06:21:00,16,Shoulder hour flights
u22891,easyjet,active,2023-07-30t06:10:00.000,2023-07-30t06:10:00.000,2023-07-30 06:43:00,2023-07-30,06:43:00,33,Shoulder hour flights
ls1815,jet2,active,2023-07-30t06:15:00.000,2023-07-30t06:50:00.000,2023-07-30 06:31:00,2023-07-30,06:31:00,17,Shoulder hour flights
ls1871,jet2,active,2023-07-30t06:15:00.000,2023-07-30t06:15:00.000,2023-07-30 06:29:00,2023-07-30,06:29:00,14,Shoulder hour flights
u22715,easyjet,active,2023-07-30t06:15:00.000,2023-07-30t06:15:00.000,2023-07-30 06:38:00,2023-07-30,06:38:00,23,Shoulder hour flights
u22731,easyjet,active,2023-07-30t06:15:00.000,2023-07-30t06:28:00.000,2023-07-30 06:33:00,2023-07-30,06:33:00,19,Shoulder hour flights
ls1821,jet2,active,2023-07-30t06:30:00.000,2023-07-30t06:30:00.000,2023-07-30 06:40:00,2023-07-30,06:40:00,11,Shoulder hour flights
ls1839,jet2,active,2023-07-30t06:30:00.000,2023-07-30t06:43:00.000,2023-07-30 06:53:00,2023-07-30,06:53:00,23,Shoulder hour flights
x36770,tuifly,active,2023-07-30t06:30:00.000,2023-07-30t06:30:00.000,2023-07-30 07:08:00,2023-07-30,07:08:00,39,Regular departures
u22821,easyjet,active,2023-07-30t06:40:00.000,2023-07-30t06:40:00.000,2023-07-30 07:12:00,2023-07-30,07:12:00,33,Regular departures
u22841,easyjet,active,2023-07-30t06:45:00.000,2023-07-30t06:45:00.000,2023-07-30 07:00:00,2023-07-30,07:00:00,15,Regular departures
x36718,tuifly,active,2023-07-30t06:50:00.000,2023-07-30t06:50:00.000,2023-07-30 07:25:00,2023-07-30,07:25:00,36,Regular departures
u22721,easyjet,active,2023-07-30t07:00:00.000,2023-07-30t07:00:00.000,2023-07-30 07:15:00,2023-07-30,07:15:00,16,Regular departures
u22867,easyjet,active,2023-07-30t07:00:00.000,2023-07-30t07:00:00.000,2023-07-30 07:03:00,2023-07-30,07:03:00,3,Regular departures
fr8234,ryanair,active,2023-07-30t07:10:00.000,2023-07-30t07:10:00.000,2023-07-30 07:23:00,2023-07-30,07:23:00,13,Regular departures
ls1807,jet2,active,2023-07-30t07:10:00.000,2023-07-30t07:30:00.000,2023-07-30 07:39:00,2023-07-30,07:39:00,30,Regular departures
fr4757,ryanair,active,2023-07-30t07:20:00.000,2023-07-30t07:20:00.000,2023-07-30 07:27:00,2023-07-30,07:27:00,8,Regular departures
ls1835,jet2,active,2023-07-30t07:20:00.000,2023-07-30t07:27:00.000,2023-07-30 07:30:00,2023-07-30,07:30:00,10,Regular departures
u24980,easyjet,active,2023-07-30t07:20:00.000,2023-07-30t07:24:00.000,2023-07-30 07:35:00,2023-07-30,07:35:00,16,Regular departures
u22709,easyjet,active,2023-07-30t07:30:00.000,2023-07-30t07:43:00.000,2023-07-30 07:49:00,2023-07-30,07:49:00,19,Regular departures
u22883,easyjet,active,2023-07-30t07:35:00.000,2023-07-30t07:45:00.000,2023-07-30 07:51:00,2023-07-30,07:51:00,17,Regular departures
fr9336,ryanair,active,2023-07-30t07:50:00.000,2023-07-30t07:50:00.000,2023-07-30 08:05:00,2023-07-30,08:05:00,15,Regular departures
ba8937,british airways,active,2023-07-30t08:25:00.000,2023-07-30t08:25:00.000,2023-07-30 08:37:00,2023-07-30,08:37:00,12,Regular departures
ei3281,aer lingus,active,2023-07-30t08:25:00.000,2023-07-30t08:25:00.000,2023-07-30 08:37:00,2023-07-30,08:37:00,12,Regular departures
fr7949,ryanair,active,2023-07-30t08:25:00.000,2023-07-30t08:25:00.000,2023-07-30 08:32:00,2023-07-30,08:32:00,8,Regular departures
rr1941,ryanair sun,active,2023-07-30t09:00:00.000,2023-07-30t09:00:00.000,2023-07-30 09:24:00,2023-07-30,09:24:00,25,Regular departures
fr4121,ryanair,active,2023-07-30t09:05:00.000,2023-07-30t09:05:00.000,2023-07-30 09:22:00,2023-07-30,09:22:00,17,Regular departures
fr505,ryanair,active,2023-07-30t09:15:00.000,2023-07-30t09:15:00.000,2023-07-30 09:40:00,2023-07-30,09:40:00,25,Regular departures
dl9423,delta air lines,active,2023-07-30t09:15:00.000,2023-07-30t09:30:00.000,2023-07-30 09:31:00,2023-07-30,09:31:00,16,Regular departures
ey5843,etihad airways,active,2023-07-30t09:15:00.000,2023-07-30t09:30:00.000,2023-07-30 09:31:00,2023-07-30,09:31:00,16,Regular departures
kq1050,kenya airways,active,2023-07-30t09:15:00.000,2023-07-30t09:30:00.000,2023-07-30 09:31:00,2023-07-30,09:31:00,16,Regular departures
vs7044,virgin atlantic,active,2023-07-30t09:15:00.000,2023-07-30t09:30:00.000,2023-07-30 09:31:00,2023-07-30,09:31:00,16,Regular departures
kl1050,klm,active,2023-07-30t09:15:00.000,2023-07-30t09:30:00.000,2023-07-30 09:31:00,2023-07-30,09:31:00,16,Regular departures
u2261,easyjet,active,2023-07-30t09:15:00.000,2023-07-30t09:30:00.000,2023-07-30 09:33:00,2023-07-30,09:33:00,19,Regular departures
fr4753,ryanair,active,2023-07-30t09:20:00.000,2023-07-30t09:20:00.000,2023-07-30 09:36:00,2023-07-30,09:36:00,16,Regular departures
u27192,easyjet,active,2023-07-30t09:30:00.000,2023-07-30t09:30:00.000,2023-07-30 09:44:00,2023-07-30,09:44:00,15,Regular departures
tp7609,tap air portugal,active,2023-07-30t09:40:00.000,2023-07-30t09:40:00.000,2023-07-30 09:48:00,2023-07-30,09:48:00,8,Regular departures
lh971,lufthansa,active,2023-07-30t09:40:00.000,2023-07-30t09:40:00.000,2023-07-30 09:48:00,2023-07-30,09:48:00,8,Regular departures
gr643,aurigny air services,active,2023-07-30t11:15:00.000,2023-07-30t11:15:00.000,2023-07-30 11:19:00,2023-07-30,11:19:00,5,Regular departures
u2213,easyjet,active,2023-07-30t11:25:00.000,2023-07-30t11:25:00.000,2023-07-30 11:36:00,2023-07-30,11:36:00,12,Regular departures
u22723,easyjet,active,2023-07-30t12:10:00.000,2023-07-30t12:14:00.000,2023-07-30 12:33:00,2023-07-30,12:33:00,23,Regular departures
u22711,easyjet,active,2023-07-30t12:40:00.000,2023-07-30t12:40:00.000,2023-07-30 13:03:00,2023-07-30,13:03:00,23,Regular departures
