flight_number,airline_name,flight_status,scheduled_arrival,estimated_arrival,actual_arrival,arrival_date,arrival_time,arrival_delay,flight_type
u22736,easyjet,landed,2023-09-24t01:05:00.000,2023-09-24t01:11:00.000,2023-09-24 01:12:00,2023-09-24,01:12:00,8,Night hour departures
u22912,easyjet,landed,2023-09-24t01:05:00.000,2023-09-24t01:40:00.000,2023-09-24 01:40:00,2023-09-24,01:40:00,36,Night hour departures
u22726,easyjet,landed,2023-09-24t01:25:00.000,2023-09-24t01:25:00.000,2023-09-24 01:21:00,2023-09-24,01:21:00,0,Night hour departures
x36655,tuifly,landed,2023-09-24t01:40:00.000,2023-09-24t01:58:00.000,2023-09-24 01:59:00,2023-09-24,01:59:00,20,Night hour departures
u22914,easyjet,landed,2023-09-24t01:45:00.000,2023-09-24t02:15:00.000,2023-09-24 02:15:00,2023-09-24,02:15:00,30,Night hour departures
u22850,easyjet,landed,2023-09-24t02:05:00.000,2023-09-24t02:03:00.000,2023-09-24 02:03:00,2023-09-24,02:03:00,0,Night hour departures
fr9335,ryanair,landed,2023-09-24t07:25:00.000,2023-09-24t07:06:00.000,2023-09-24 07:04:00,2023-09-24,07:04:00,0,Regular departures
ba8936,british airways,landed,2023-09-24t07:55:00.000,2023-09-24t07:59:00.000,2023-09-24 08:02:00,2023-09-24,08:02:00,8,Regular departures
ei3280,aer lingus,landed,2023-09-24t07:55:00.000,2023-09-24t07:59:00.000,2023-09-24 08:02:00,2023-09-24,08:02:00,8,Regular departures
fr7948,ryanair,landed,2023-09-24t08:00:00.000,2023-09-24t07:41:00.000,2023-09-24 07:41:00,2023-09-24,07:41:00,0,Regular departures
rr1940,ryanair sun,landed,2023-09-24t08:35:00.000,2023-09-24t08:20:00.000,2023-09-24 08:21:00,2023-09-24,08:21:00,0,Regular departures
fr4122,ryanair,landed,2023-09-24t08:40:00.000,2023-09-24t08:32:00.000,2023-09-24 08:34:00,2023-09-24,08:34:00,0,Regular departures
u27507,easyjet,landed,2023-09-24t08:40:00.000,2023-09-24t08:25:00.000,2023-09-24 08:26:00,2023-09-24,08:26:00,0,Regular departures
