flight_number,airline_name,flight_status,scheduled_arrival,estimated_arrival,actual_arrival,arrival_date,arrival_time,arrival_delay,flight_type
u22902,easyjet,landed,2023-12-17t00:10:00.000,2023-12-16t23:41:00.000,2023-12-16 23:41:00,2023-12-16,23:41:00,0,Night hour departures
u22914,easyjet,landed,2023-12-17t01:00:00.000,2023-12-17t01:21:00.000,2023-12-17 01:22:00,2023-12-17,01:22:00,23,Night hour departures
fr1362,ryanair,landed,2023-12-17t07:05:00.000,2023-12-17t06:44:00.000,2023-12-17 06:45:00,2023-12-17,06:45:00,0,Shoulder hour flights
fr504,ryanair,landed,2023-12-17t07:35:00.000,2023-12-17t07:15:00.000,2023-12-17 07:18:00,2023-12-17,07:18:00,0,Regular departures
ba8936,british airways,landed,2023-12-17t08:00:00.000,2023-12-17t07:51:00.000,2023-12-17 07:51:00,2023-12-17,07:51:00,0,Regular departures
ei3280,aer lingus,landed,2023-12-17t08:00:00.000,2023-12-17t07:51:00.000,2023-12-17 07:51:00,2023-12-17,07:51:00,0,Regular departures
u2238,easyjet,landed,2023-12-17t09:30:00.000,2023-12-17t09:30:00.000,2023-12-17 09:29:00,2023-12-17,09:29:00,0,Regular departures
u2321,easyjet,landed,2023-12-17t09:45:00.000,2023-12-17t09:36:00.000,2023-12-17 09:37:00,2023-12-17,09:37:00,0,Regular departures
u2202,easyjet,landed,2023-12-17t10:00:00.000,2023-12-17t09:51:00.000,2023-12-17 09:48:00,2023-12-17,09:48:00,0,Regular departures
lh970,lufthansa,landed,2023-12-17t10:05:00.000,2023-12-17t09:54:00.000,2023-12-17 09:55:00,2023-12-17,09:55:00,0,Regular departures
u24895,easyjet,landed,2023-12-17t11:20:00.000,2023-12-17t11:11:00.000,2023-12-17 11:14:00,2023-12-17,11:14:00,0,Regular departures
u22774,easyjet,landed,2023-12-17t11:30:00.000,2023-12-17t12:26:00.000,2023-12-17 12:24:00,2023-12-17,12:24:00,54,Regular departures
u299,easyjet,landed,2023-12-17t11:50:00.000,2023-12-17t11:40:00.000,2023-12-17 11:37:00,2023-12-17,11:37:00,0,Regular departures
u22952,easyjet,landed,2023-12-17t12:05:00.000,2023-12-17t11:45:00.000,2023-12-17 11:47:00,2023-12-17,11:47:00,0,Regular departures
fr4134,ryanair,landed,2023-12-17t12:15:00.000,2023-12-17t12:32:00.000,2023-12-17 12:36:00,2023-12-17,12:36:00,22,Regular departures
u22962,easyjet,landed,2023-12-17t12:15:00.000,2023-12-17t12:42:00.000,2023-12-17 12:44:00,2023-12-17,12:44:00,30,Regular departures
u22704,easyjet,landed,2023-12-17t12:25:00.000,2023-12-17t12:16:00.000,2023-12-17 12:16:00,2023-12-17,12:16:00,0,Regular departures
u2216,easyjet,landed,2023-12-17t12:35:00.000,2023-12-17t12:09:00.000,2023-12-17 12:12:00,2023-12-17,12:12:00,0,Regular departures
u22714,easyjet,landed,2023-12-17t12:35:00.000,2023-12-17t12:26:00.000,2023-12-17 12:27:00,2023-12-17,12:27:00,0,Regular departures
fr2291,ryanair,landed,2023-12-17t12:40:00.000,2023-12-17t12:29:00.000,2023-12-17 12:33:00,2023-12-17,12:33:00,0,Regular departures
u22884,easyjet,landed,2023-12-17t13:05:00.000,2023-12-17t12:46:00.000,2023-12-17 12:48:00,2023-12-17,12:48:00,0,Regular departures
u22948,easyjet,landed,2023-12-17t13:05:00.000,2023-12-17t13:01:00.000,2023-12-17 12:53:00,2023-12-17,12:53:00,0,Regular departures
u22772,easyjet,landed,2023-12-17t13:10:00.000,2023-12-17t13:21:00.000,2023-12-17 13:22:00,2023-12-17,13:22:00,12,Regular departures
u22946,easyjet,landed,2023-12-17t13:10:00.000,2023-12-17t12:55:00.000,2023-12-17 12:56:00,2023-12-17,12:56:00,0,Regular departures
dl9356,delta air lines,landed,2023-12-17t13:15:00.000,2023-12-17t13:29:00.000,2023-12-17 13:29:00,2023-12-17,13:29:00,14,Regular departures
ey7011,etihad airways,landed,2023-12-17t13:15:00.000,2023-12-17t13:29:00.000,2023-12-17 13:29:00,2023-12-17,13:29:00,14,Regular departures
g35514,gol,landed,2023-12-17t13:15:00.000,2023-12-17t13:29:00.000,2023-12-17 13:29:00,2023-12-17,13:29:00,14,Regular departures
kq1051,kenya airways,landed,2023-12-17t13:15:00.000,2023-12-17t13:29:00.000,2023-12-17 13:29:00,2023-12-17,13:29:00,14,Regular departures
vs7041,virgin atlantic,landed,2023-12-17t13:15:00.000,2023-12-17t13:29:00.000,2023-12-17 13:29:00,2023-12-17,13:29:00,14,Regular departures
kl1051,klm,landed,2023-12-17t13:15:00.000,2023-12-17t13:29:00.000,2023-12-17 13:29:00,2023-12-17,13:29:00,14,Regular departures
u22940,easyjet,landed,2023-12-17t13:25:00.000,2023-12-17t13:24:00.000,2023-12-17 13:25:00,2023-12-17,13:25:00,0,Regular departures
u22872,easyjet,landed,2023-12-17t13:30:00.000,2023-12-17t13:15:00.000,2023-12-17 13:18:00,2023-12-17,13:18:00,0,Regular departures
fr4130,ryanair,landed,2023-12-17t13:45:00.000,2023-12-17t13:40:00.000,2023-12-17 13:36:00,2023-12-17,13:36:00,0,Regular departures
u22926,easyjet,landed,2023-12-17t14:00:00.000,2023-12-17t13:41:00.000,2023-12-17 13:42:00,2023-12-17,13:42:00,0,Regular departures
fr4756,ryanair,landed,2023-12-17t14:20:00.000,2023-12-17t14:07:00.000,2023-12-17 14:09:00,2023-12-17,14:09:00,0,Regular departures
x36725,tuifly,landed,2023-12-17t14:20:00.000,2023-12-17t14:52:00.000,2023-12-17 14:53:00,2023-12-17,14:53:00,33,Regular departures
u2234,easyjet,landed,2023-12-17t14:25:00.000,2023-12-17t14:18:00.000,2023-12-17 14:16:00,2023-12-17,14:16:00,0,Regular departures
fr8213,ryanair,landed,2023-12-17t14:30:00.000,2023-12-17t14:48:00.000,2023-12-17 14:48:00,2023-12-17,14:48:00,18,Regular departures
ba8940,british airways,landed,2023-12-17t15:20:00.000,2023-12-17t15:26:00.000,2023-12-17 15:28:00,2023-12-17,15:28:00,8,Regular departures
ei3284,aer lingus,landed,2023-12-17t15:20:00.000,2023-12-17t15:26:00.000,2023-12-17 15:28:00,2023-12-17,15:28:00,8,Regular departures
u2319,easyjet,landed,2023-12-17t16:00:00.000,2023-12-17t15:37:00.000,2023-12-17 15:37:00,2023-12-17,15:37:00,0,Regular departures
u2204,easyjet,landed,2023-12-17t16:20:00.000,2023-12-17t16:08:00.000,2023-12-17 16:09:00,2023-12-17,16:09:00,0,Regular departures
u22868,easyjet,landed,2023-12-17t16:20:00.000,2023-12-17t16:31:00.000,2023-12-17 16:32:00,2023-12-17,16:32:00,12,Regular departures
xq584,sunexpress,landed,2023-12-17t16:30:00.000,2023-12-17t16:40:00.000,2023-12-17 16:41:00,2023-12-17,16:41:00,12,Regular departures
u2232,easyjet,landed,2023-12-17t16:40:00.000,2023-12-17t16:28:00.000,2023-12-17 16:25:00,2023-12-17,16:25:00,0,Regular departures
dl9234,delta air lines,landed,2023-12-17t16:45:00.000,2023-12-17t16:37:00.000,2023-12-17 16:37:00,2023-12-17,16:37:00,0,Regular departures
ey7393,etihad airways,landed,2023-12-17t16:45:00.000,2023-12-17t16:37:00.000,2023-12-17 16:37:00,2023-12-17,16:37:00,0,Regular departures
kq1053,kenya airways,landed,2023-12-17t16:45:00.000,2023-12-17t16:37:00.000,2023-12-17 16:37:00,2023-12-17,16:37:00,0,Regular departures
vs7042,virgin atlantic,landed,2023-12-17t16:45:00.000,2023-12-17t16:37:00.000,2023-12-17 16:37:00,2023-12-17,16:37:00,0,Regular departures
kl1053,klm,landed,2023-12-17t16:45:00.000,2023-12-17t16:37:00.000,2023-12-17 16:37:00,2023-12-17,16:37:00,0,Regular departures
u2323,easyjet,landed,2023-12-17t17:00:00.000,2023-12-17t16:41:00.000,2023-12-17 16:45:00,2023-12-17,16:45:00,0,Regular departures
u22732,easyjet,landed,2023-12-17t17:00:00.000,2023-12-17t16:46:00.000,2023-12-17 16:48:00,2023-12-17,16:48:00,0,Regular departures
u22888,easyjet,landed,2023-12-17t17:15:00.000,2023-12-17t17:32:00.000,2023-12-17 17:35:00,2023-12-17,17:35:00,20,Regular departures
,centreline,landed,2023-12-17t12:08:00.000,,2023-12-17 12:09:00,2023-12-17,12:09:00,1,Regular departures
u2246,easyjet,landed,2023-12-17t17:20:00.000,2023-12-17t17:11:00.000,2023-12-17 17:14:00,2023-12-17,17:14:00,0,Regular departures
u2101,easyjet,landed,2023-12-17t17:30:00.000,2023-12-17t17:21:00.000,2023-12-17 17:21:00,2023-12-17,17:21:00,0,Regular departures
u22776,easyjet,landed,2023-12-17t17:35:00.000,2023-12-17t17:38:00.000,2023-12-17 17:43:00,2023-12-17,17:43:00,8,Regular departures
fr508,ryanair,landed,2023-12-17t17:40:00.000,2023-12-17t17:27:00.000,2023-12-17 17:30:00,2023-12-17,17:30:00,0,Regular departures
u22786,easyjet,landed,2023-12-17t17:50:00.000,2023-12-17t18:09:00.000,2023-12-17 18:06:00,2023-12-17,18:06:00,16,Regular departures
u22922,easyjet,landed,2023-12-17t17:55:00.000,2023-12-17t17:46:00.000,2023-12-17 17:47:00,2023-12-17,17:47:00,0,Regular departures
ls1892,jet2,landed,2023-12-17t18:00:00.000,2023-12-17t17:34:00.000,2023-12-17 17:39:00,2023-12-17,17:39:00,0,Regular departures
u2220,easyjet,landed,2023-12-17t18:15:00.000,2023-12-17t18:12:00.000,2023-12-17 18:13:00,2023-12-17,18:13:00,0,Regular departures
u22782,easyjet,landed,2023-12-17t18:25:00.000,2023-12-17t18:18:00.000,2023-12-17 18:18:00,2023-12-17,18:18:00,0,Regular departures
ba8942,british airways,landed,2023-12-17t18:35:00.000,2023-12-17t18:48:00.000,2023-12-17 18:51:00,2023-12-17,18:51:00,16,Regular departures
ei3286,aer lingus,landed,2023-12-17t18:35:00.000,2023-12-17t18:48:00.000,2023-12-17 18:51:00,2023-12-17,18:51:00,16,Regular departures
rr6220,ryanair sun,landed,2023-12-17t18:40:00.000,2023-12-17t18:22:00.000,2023-12-17 18:21:00,2023-12-17,18:21:00,0,Regular departures
ls1802,jet2,landed,2023-12-17t18:50:00.000,2023-12-17t18:37:00.000,2023-12-17 18:38:00,2023-12-17,18:38:00,0,Regular departures
u22724,easyjet,landed,2023-12-17t18:50:00.000,2023-12-17t18:53:00.000,2023-12-17 18:47:00,2023-12-17,18:47:00,0,Regular departures
u22838,easyjet,landed,2023-12-17t19:00:00.000,2023-12-17t18:59:00.000,2023-12-17 18:54:00,2023-12-17,18:54:00,0,Regular departures
ba8866,british airways,landed,2023-12-17t19:10:00.000,2023-12-17t19:21:00.000,2023-12-17 19:23:00,2023-12-17,19:23:00,13,Regular departures
ei3842,aer lingus,landed,2023-12-17t19:10:00.000,2023-12-17t19:21:00.000,2023-12-17 19:23:00,2023-12-17,19:23:00,13,Regular departures
ls1854,jet2,landed,2023-12-17t19:10:00.000,2023-12-17t19:05:00.000,2023-12-17 19:07:00,2023-12-17,19:07:00,0,Regular departures
ba7819,british airways,landed,2023-12-17t19:25:00.000,2023-12-17t19:14:00.000,2023-12-17 19:16:00,2023-12-17,19:16:00,0,Regular departures
si7045,sierra pacific airlines,landed,2023-12-17t19:25:00.000,2023-12-17t19:14:00.000,2023-12-17 19:16:00,2023-12-17,19:16:00,0,Regular departures
lm45,loganair,landed,2023-12-17t19:25:00.000,2023-12-17t19:14:00.000,2023-12-17 19:16:00,2023-12-17,19:16:00,0,Regular departures
