flight_number,airline_name,flight_status,scheduled_arrival,estimated_arrival,actual_arrival,arrival_date,arrival_time,arrival_delay,flight_type
u22726,easyjet,landed,2023-08-04t01:05:00.000,2023-08-04t01:20:00.000,2023-08-04 01:11:00,2023-08-04,01:11:00,7,Night hour departures
x3467,tuifly,landed,2023-08-04t01:20:00.000,2023-08-04t01:03:00.000,2023-08-04 01:04:00,2023-08-04,01:04:00,0,Night hour departures
x36469,tuifly,landed,2023-08-04t01:20:00.000,2023-08-04t01:36:00.000,2023-08-04 01:34:00,2023-08-04,01:34:00,14,Night hour departures
u22854,easyjet,landed,2023-08-04t02:15:00.000,2023-08-04t02:04:00.000,2023-08-04 01:59:00,2023-08-04,01:59:00,0,Night hour departures
u22856,easyjet,landed,2023-08-04t02:30:00.000,2023-08-04t02:25:00.000,2023-08-04 02:23:00,2023-08-04,02:23:00,0,Night hour departures
x36459,tuifly,landed,2023-08-04t03:40:00.000,2023-08-04t03:37:00.000,2023-08-04 03:35:00,2023-08-04,03:35:00,0,Night hour departures
x3659,tuifly,landed,2023-08-04t06:40:00.000,2023-08-04t06:28:00.000,2023-08-04 06:30:00,2023-08-04,06:30:00,0,Shoulder hour flights
ba8936,british airways,landed,2023-08-04t07:55:00.000,2023-08-04t07:58:00.000,2023-08-04 07:57:00,2023-08-04,07:57:00,3,Regular departures
ei3280,aer lingus,landed,2023-08-04t07:55:00.000,2023-08-04t07:58:00.000,2023-08-04 07:57:00,2023-08-04,07:57:00,3,Regular departures
af3161,air france,landed,2023-08-04t08:45:00.000,2023-08-04t08:46:00.000,2023-08-04 08:46:00,2023-08-04,08:46:00,1,Regular departures
dl9629,delta air lines,landed,2023-08-04t08:45:00.000,2023-08-04t08:46:00.000,2023-08-04 08:46:00,2023-08-04,08:46:00,1,Regular departures
ey7395,etihad airways,landed,2023-08-04t08:45:00.000,2023-08-04t08:46:00.000,2023-08-04 08:46:00,2023-08-04,08:46:00,1,Regular departures
vs7040,virgin atlantic,landed,2023-08-04t08:45:00.000,2023-08-04t08:46:00.000,2023-08-04 08:46:00,2023-08-04,08:46:00,1,Regular departures
kl1049,klm,landed,2023-08-04t08:45:00.000,2023-08-04t08:46:00.000,2023-08-04 08:46:00,2023-08-04,08:46:00,1,Regular departures
fr504,ryanair,landed,2023-08-04t08:50:00.000,2023-08-04t09:00:00.000,2023-08-04 08:57:00,2023-08-04,08:57:00,7,Regular departures
lh970,lufthansa,landed,2023-08-04t09:00:00.000,2023-08-04t08:51:00.000,2023-08-04 08:49:00,2023-08-04,08:49:00,0,Regular departures
fr4122,ryanair,landed,2023-08-04t09:15:00.000,2023-08-04t09:19:00.000,2023-08-04 09:20:00,2023-08-04,09:20:00,5,Regular departures
u27507,easyjet,landed,2023-08-04t09:40:00.000,2023-08-04t09:48:00.000,2023-08-04 09:49:00,2023-08-04,09:49:00,9,Regular departures
u2222,easyjet,landed,2023-08-04t09:45:00.000,2023-08-04t09:23:00.000,2023-08-04 09:25:00,2023-08-04,09:25:00,0,Regular departures
fr8203,ryanair,landed,2023-08-04t10:05:00.000,2023-08-04t10:04:00.000,2023-08-04 10:03:00,2023-08-04,10:03:00,0,Regular departures
u2214,easyjet,landed,2023-08-04t10:05:00.000,2023-08-04t10:28:00.000,2023-08-04 10:26:00,2023-08-04,10:26:00,21,Regular departures
u2202,easyjet,landed,2023-08-04t10:25:00.000,2023-08-04t10:40:00.000,2023-08-04 10:37:00,2023-08-04,10:37:00,12,Regular departures
u22922,easyjet,landed,2023-08-04t10:30:00.000,2023-08-04t10:42:00.000,2023-08-04 10:34:00,2023-08-04,10:34:00,5,Regular departures
u22774,easyjet,landed,2023-08-04t10:45:00.000,2023-08-04t10:59:00.000,2023-08-04 10:55:00,2023-08-04,10:55:00,10,Regular departures
u22884,easyjet,landed,2023-08-04t11:25:00.000,2023-08-04t11:26:00.000,2023-08-04 11:16:00,2023-08-04,11:16:00,0,Regular departures
u22710,easyjet,landed,2023-08-04t11:30:00.000,2023-08-04t12:25:00.000,2023-08-04 12:15:00,2023-08-04,12:15:00,46,Regular departures
ls1872,jet2,landed,2023-08-04t11:45:00.000,2023-08-04t12:18:00.000,2023-08-04 12:13:00,2023-08-04,12:13:00,28,Regular departures
fr1940,ryanair,landed,2023-08-04t12:10:00.000,2023-08-04t12:18:00.000,2023-08-04 12:18:00,2023-08-04,12:18:00,9,Regular departures
u22716,easyjet,landed,2023-08-04t12:10:00.000,2023-08-04t12:03:00.000,2023-08-04 12:04:00,2023-08-04,12:04:00,0,Regular departures
u22840,easyjet,landed,2023-08-04t12:10:00.000,2023-08-04t12:09:00.000,2023-08-04 12:06:00,2023-08-04,12:06:00,0,Regular departures
u22704,easyjet,landed,2023-08-04t12:15:00.000,2023-08-04t12:23:00.000,2023-08-04 12:25:00,2023-08-04,12:25:00,11,Regular departures
x36535,tuifly,landed,2023-08-04t12:30:00.000,2023-08-04t13:06:00.000,2023-08-04 13:04:00,2023-08-04,13:04:00,34,Regular departures
u22868,easyjet,landed,2023-08-04t12:30:00.000,2023-08-04t12:38:00.000,2023-08-04 12:39:00,2023-08-04,12:39:00,10,Regular departures
fr2291,ryanair,landed,2023-08-04t12:35:00.000,2023-08-04t12:44:00.000,2023-08-04 12:45:00,2023-08-04,12:45:00,11,Regular departures
ls1806,jet2,landed,2023-08-04t12:35:00.000,2023-08-04t12:41:00.000,2023-08-04 12:43:00,2023-08-04,12:43:00,8,Regular departures
ls1860,jet2,landed,2023-08-04t12:40:00.000,2023-08-04t13:09:00.000,2023-08-04 13:09:00,2023-08-04,13:09:00,29,Regular departures
ls1836,jet2,landed,2023-08-04t12:45:00.000,2023-08-04t13:11:00.000,2023-08-04 13:11:00,2023-08-04,13:11:00,27,Regular departures
u22722,easyjet,landed,2023-08-04t12:45:00.000,2023-08-04t12:59:00.000,2023-08-04 13:01:00,2023-08-04,13:01:00,16,Regular departures
a3640,aegean airlines,landed,2023-08-04t12:55:00.000,2023-08-04t12:50:00.000,2023-08-04 12:49:00,2023-08-04,12:49:00,0,Regular departures
si470,blue islands,landed,2023-08-04t08:07:00.000,2023-08-04t08:13:00.000,2023-08-04 08:10:00,2023-08-04,08:10:00,4,Regular departures
fr3559,ryanair,landed,2023-08-04t14:05:00.000,2023-08-04t14:20:00.000,2023-08-04 14:20:00,2023-08-04,14:20:00,16,Regular departures
ls1822,jet2,landed,2023-08-04t13:00:00.000,2023-08-04t13:07:00.000,2023-08-04 13:18:00,2023-08-04,13:18:00,18,Regular departures
dl9356,delta air lines,landed,2023-08-04t13:10:00.000,2023-08-04t13:16:00.000,2023-08-04 13:14:00,2023-08-04,13:14:00,5,Regular departures
ey7011,etihad airways,landed,2023-08-04t13:10:00.000,2023-08-04t13:16:00.000,2023-08-04 13:14:00,2023-08-04,13:14:00,5,Regular departures
g35514,gol,landed,2023-08-04t13:10:00.000,2023-08-04t13:16:00.000,2023-08-04 13:14:00,2023-08-04,13:14:00,5,Regular departures
kq1051,kenya airways,landed,2023-08-04t13:10:00.000,2023-08-04t13:16:00.000,2023-08-04 13:14:00,2023-08-04,13:14:00,5,Regular departures
vs7041,virgin atlantic,landed,2023-08-04t13:10:00.000,2023-08-04t13:16:00.000,2023-08-04 13:14:00,2023-08-04,13:14:00,5,Regular departures
kl1051,klm,landed,2023-08-04t13:10:00.000,2023-08-04t13:16:00.000,2023-08-04 13:14:00,2023-08-04,13:14:00,5,Regular departures
ls1816,jet2,landed,2023-08-04t13:15:00.000,2023-08-04t13:01:00.000,2023-08-04 12:55:00,2023-08-04,12:55:00,0,Regular departures
ls1886,jet2,landed,2023-08-04t13:25:00.000,2023-08-04t13:45:00.000,2023-08-04 13:42:00,2023-08-04,13:42:00,18,Regular departures
fr4134,ryanair,landed,2023-08-04t13:50:00.000,2023-08-04t13:54:00.000,2023-08-04 13:50:00,2023-08-04,13:50:00,1,Regular departures
gr642,aurigny air services,landed,2023-08-04t13:50:00.000,2023-08-04t13:50:00.000,2023-08-04 13:47:00,2023-08-04,13:47:00,0,Regular departures
u2224,easyjet,landed,2023-08-04t14:00:00.000,2023-08-04t13:53:00.000,2023-08-04 13:53:00,2023-08-04,13:53:00,0,Regular departures
u22942,easyjet,landed,2023-08-04t14:05:00.000,2023-08-04t14:02:00.000,2023-08-04 14:02:00,2023-08-04,14:02:00,0,Regular departures
u22892,easyjet,landed,2023-08-04t14:10:00.000,2023-08-04t14:12:00.000,2023-08-04 14:06:00,2023-08-04,14:06:00,0,Regular departures
x36513,tuifly,landed,2023-08-04t14:15:00.000,2023-08-04t14:17:00.000,2023-08-04 14:17:00,2023-08-04,14:17:00,2,Regular departures
fr9504,ryanair,landed,2023-08-04t14:30:00.000,2023-08-04t14:23:00.000,2023-08-04 14:23:00,2023-08-04,14:23:00,0,Regular departures
x36559,tuifly,landed,2023-08-04t14:40:00.000,2023-08-04t14:29:00.000,2023-08-04 14:27:00,2023-08-04,14:27:00,0,Regular departures
u22770,easyjet,landed,2023-08-04t14:50:00.000,2023-08-04t15:09:00.000,2023-08-04 15:15:00,2023-08-04,15:15:00,26,Regular departures
u27003,easyjet,landed,2023-08-04t14:55:00.000,2023-08-04t15:00:00.000,2023-08-04 14:57:00,2023-08-04,14:57:00,3,Regular departures
u2216,easyjet,landed,2023-08-04t15:00:00.000,2023-08-04t14:56:00.000,2023-08-04 14:54:00,2023-08-04,14:54:00,0,Regular departures
u22932,easyjet,landed,2023-08-04t15:05:00.000,2023-08-04t15:26:00.000,2023-08-04 15:22:00,2023-08-04,15:22:00,18,Regular departures
fr4758,ryanair,landed,2023-08-04t15:10:00.000,2023-08-04t15:07:00.000,2023-08-04 15:02:00,2023-08-04,15:02:00,0,Regular departures
,air hamburg,landed,2023-08-04t14:05:00.000,2023-08-04t14:15:00.000,2023-08-04 14:14:00,2023-08-04,14:14:00,10,Regular departures
u22732,easyjet,landed,2023-08-04t15:15:00.000,2023-08-04t15:06:00.000,2023-08-04 15:09:00,2023-08-04,15:09:00,0,Regular departures
ba8940,british airways,landed,2023-08-04t15:30:00.000,2023-08-04t16:10:00.000,2023-08-04 16:10:00,2023-08-04,16:10:00,41,Regular departures
ei3284,aer lingus,landed,2023-08-04t15:30:00.000,2023-08-04t16:10:00.000,2023-08-04 16:10:00,2023-08-04,16:10:00,41,Regular departures
u2226,easyjet,landed,2023-08-04t15:30:00.000,2023-08-04t15:44:00.000,2023-08-04 15:42:00,2023-08-04,15:42:00,12,Regular departures
u22806,easyjet,landed,2023-08-04t15:30:00.000,2023-08-04t15:33:00.000,2023-08-04 15:33:00,2023-08-04,15:33:00,3,Regular departures
u27267,easyjet,landed,2023-08-04t15:35:00.000,2023-08-04t15:54:00.000,2023-08-04 15:51:00,2023-08-04,15:51:00,16,Regular departures
u2240,easyjet,landed,2023-08-04t15:40:00.000,2023-08-04t15:51:00.000,2023-08-04 15:48:00,2023-08-04,15:48:00,8,Regular departures
u24979,easyjet,landed,2023-08-04t15:40:00.000,2023-08-04t15:37:00.000,2023-08-04 15:38:00,2023-08-04,15:38:00,0,Regular departures
u22712,easyjet,landed,2023-08-04t15:45:00.000,2023-08-04t15:57:00.000,2023-08-04 15:58:00,2023-08-04,15:58:00,13,Regular departures
u22766,easyjet,landed,2023-08-04t15:50:00.000,2023-08-04t16:12:00.000,2023-08-04 16:07:00,2023-08-04,16:07:00,18,Regular departures
