flight_number,airline_name,flight_status,scheduled_arrival,estimated_arrival,actual_arrival,arrival_date,arrival_time,arrival_delay,flight_type
u22852,easyjet,landed,2023-09-30t02:00:00.000,2023-09-30t01:47:00.000,2023-09-30 01:49:00,2023-09-30,01:49:00,0,Night hour departures
x3837,tuifly,landed,2023-09-30t03:00:00.000,2023-09-30t02:55:00.000,2023-09-30 02:55:00,2023-09-30,02:55:00,0,Night hour departures
x3325,tuifly,landed,2023-09-30t03:35:00.000,2023-09-30t03:50:00.000,2023-09-30 03:45:00,2023-09-30,03:45:00,10,Night hour departures
fr8682,ryanair,landed,2023-09-30t07:50:00.000,2023-09-30t07:54:00.000,2023-09-30 07:54:00,2023-09-30,07:54:00,5,Regular departures
fr4122,ryanair,landed,2023-09-30t07:55:00.000,2023-09-30t07:49:00.000,2023-09-30 07:51:00,2023-09-30,07:51:00,0,Regular departures
fr5342,ryanair,landed,2023-09-30t07:55:00.000,2023-09-30t08:01:00.000,2023-09-30 08:04:00,2023-09-30,08:04:00,10,Regular departures
ba8936,british airways,landed,2023-09-30t07:55:00.000,2023-09-30t08:06:00.000,2023-09-30 07:59:00,2023-09-30,07:59:00,4,Regular departures
ei3280,aer lingus,landed,2023-09-30t07:55:00.000,2023-09-30t08:06:00.000,2023-09-30 07:59:00,2023-09-30,07:59:00,4,Regular departures
gr642,aurigny air services,landed,2023-09-30t08:15:00.000,2023-09-30t07:56:00.000,2023-09-30 08:02:00,2023-09-30,08:02:00,0,Regular departures
af3161,air france,landed,2023-09-30t08:45:00.000,2023-09-30t09:01:00.000,2023-09-30 08:59:00,2023-09-30,08:59:00,15,Regular departures
dl9629,delta air lines,landed,2023-09-30t08:45:00.000,2023-09-30t09:01:00.000,2023-09-30 08:59:00,2023-09-30,08:59:00,15,Regular departures
ey7395,etihad airways,landed,2023-09-30t08:45:00.000,2023-09-30t09:01:00.000,2023-09-30 08:59:00,2023-09-30,08:59:00,15,Regular departures
vs7040,virgin atlantic,landed,2023-09-30t08:45:00.000,2023-09-30t09:01:00.000,2023-09-30 08:59:00,2023-09-30,08:59:00,15,Regular departures
kl1049,klm,landed,2023-09-30t08:45:00.000,2023-09-30t09:01:00.000,2023-09-30 08:59:00,2023-09-30,08:59:00,15,Regular departures
fr504,ryanair,landed,2023-09-30t09:05:00.000,2023-09-30t08:53:00.000,2023-09-30 08:55:00,2023-09-30,08:55:00,0,Regular departures
rr6220,ryanair sun,landed,2023-09-30t09:05:00.000,2023-09-30t09:12:00.000,2023-09-30 09:07:00,2023-09-30,09:07:00,3,Regular departures
u27507,easyjet,landed,2023-09-30t09:10:00.000,2023-09-30t08:51:00.000,2023-09-30 08:53:00,2023-09-30,08:53:00,0,Regular departures
u22922,easyjet,landed,2023-09-30t09:20:00.000,2023-09-30t09:19:00.000,2023-09-30 09:13:00,2023-09-30,09:13:00,0,Regular departures
u2224,easyjet,landed,2023-09-30t09:50:00.000,2023-09-30t09:32:00.000,2023-09-30 09:31:00,2023-09-30,09:31:00,0,Regular departures
u2214,easyjet,landed,2023-09-30t10:05:00.000,2023-09-30t10:07:00.000,2023-09-30 10:08:00,2023-09-30,10:08:00,4,Regular departures
u22884,easyjet,landed,2023-09-30t10:40:00.000,2023-09-30t10:34:00.000,2023-09-30 10:34:00,2023-09-30,10:34:00,0,Regular departures
x36673,tuifly,landed,2023-09-30t11:20:00.000,2023-09-30t10:59:00.000,2023-09-30 10:59:00,2023-09-30,10:59:00,0,Regular departures
x36681,tuifly,landed,2023-09-30t11:45:00.000,2023-09-30t11:59:00.000,2023-09-30 11:59:00,2023-09-30,11:59:00,14,Regular departures
u2405,easyjet,landed,2023-09-30t11:55:00.000,2023-09-30t11:51:00.000,2023-09-30 11:47:00,2023-09-30,11:47:00,0,Regular departures
u22701,easyjet,landed,2023-09-30t11:55:00.000,2023-09-30t11:51:00.000,2023-09-30 11:52:00,2023-09-30,11:52:00,0,Regular departures
u22722,easyjet,landed,2023-09-30t11:55:00.000,2023-09-30t11:54:00.000,2023-09-30 11:55:00,2023-09-30,11:55:00,0,Regular departures
x36697,tuifly,landed,2023-09-30t12:00:00.000,2023-09-30t11:49:00.000,2023-09-30 11:50:00,2023-09-30,11:50:00,0,Regular departures
u22706,easyjet,landed,2023-09-30t12:05:00.000,2023-09-30t12:19:00.000,2023-09-30 12:16:00,2023-09-30,12:16:00,12,Regular departures
u22764,easyjet,landed,2023-09-30t12:05:00.000,2023-09-30t12:19:00.000,2023-09-30 12:19:00,2023-09-30,12:19:00,15,Regular departures
u22716,easyjet,landed,2023-09-30t12:10:00.000,2023-09-30t12:00:00.000,2023-09-30 12:01:00,2023-09-30,12:01:00,0,Regular departures
ls1822,jet2,landed,2023-09-30t12:15:00.000,2023-09-30t12:15:00.000,2023-09-30 12:13:00,2023-09-30,12:13:00,0,Regular departures
u22832,easyjet,landed,2023-09-30t12:15:00.000,2023-09-30t12:36:00.000,2023-09-30 12:37:00,2023-09-30,12:37:00,23,Regular departures
u22838,easyjet,landed,2023-09-30t12:15:00.000,2023-09-30t12:33:00.000,2023-09-30 12:30:00,2023-09-30,12:30:00,16,Regular departures
u24979,easyjet,landed,2023-09-30t12:40:00.000,2023-09-30t12:28:00.000,2023-09-30 12:22:00,2023-09-30,12:22:00,0,Regular departures
fr4134,ryanair,landed,2023-09-30t12:45:00.000,2023-09-30t12:39:00.000,2023-09-30 12:40:00,2023-09-30,12:40:00,0,Regular departures
ls1806,jet2,landed,2023-09-30t12:50:00.000,2023-09-30t12:55:00.000,2023-09-30 12:56:00,2023-09-30,12:56:00,6,Regular departures
ls1830,jet2,landed,2023-09-30t12:55:00.000,2023-09-30t12:48:00.000,2023-09-30 12:47:00,2023-09-30,12:47:00,0,Regular departures
u22892,easyjet,landed,2023-09-30t12:55:00.000,2023-09-30t12:59:00.000,2023-09-30 13:01:00,2023-09-30,13:01:00,6,Regular departures
fr2291,ryanair,landed,2023-09-30t13:00:00.000,2023-09-30t13:39:00.000,2023-09-30 13:43:00,2023-09-30,13:43:00,44,Regular departures
ls1872,jet2,landed,2023-09-30t13:00:00.000,2023-09-30t12:52:00.000,2023-09-30 12:50:00,2023-09-30,12:50:00,0,Regular departures
ls1860,jet2,landed,2023-09-30t13:05:00.000,2023-09-30t13:13:00.000,2023-09-30 13:15:00,2023-09-30,13:15:00,10,Regular departures
ls1808,jet2,landed,2023-09-30t13:10:00.000,2023-09-30t13:15:00.000,2023-09-30 13:11:00,2023-09-30,13:11:00,1,Regular departures
dl9356,delta air lines,landed,2023-09-30t13:15:00.000,2023-09-30t13:11:00.000,2023-09-30 13:06:00,2023-09-30,13:06:00,0,Regular departures
