flight_number,airline_name,flight_status,scheduled_arrival,estimated_arrival,actual_arrival,arrival_date,arrival_time,arrival_delay,flight_type
ls1860,jet2,landed,2023-05-12t12:40:00.000,2023-05-12t12:46:00.000,2023-05-12 12:47:00,2023-05-12,12:47:00,7,Regular departures
ls1806,jet2,landed,2023-05-12t12:35:00.000,2023-05-12t12:35:00.000,2023-05-12 12:31:00,2023-05-12,12:31:00,0,Regular departures
u22726,easyjet,landed,2023-05-12t01:05:00.000,2023-05-12t01:34:00.000,2023-05-12 01:31:00,2023-05-12,01:31:00,26,Night hour departures
x36469,tuifly,landed,2023-05-12t01:20:00.000,2023-05-12t01:34:00.000,2023-05-12 01:28:00,2023-05-12,01:28:00,8,Night hour departures
u22854,easyjet,landed,2023-05-12t02:15:00.000,2023-05-12t02:20:00.000,2023-05-12 02:21:00,2023-05-12,02:21:00,6,Night hour departures
u22856,easyjet,landed,2023-05-12t02:30:00.000,2023-05-12t02:22:00.000,2023-05-12 02:24:00,2023-05-12,02:24:00,0,Night hour departures
x36459,tuifly,landed,2023-05-12t03:40:00.000,2023-05-12t03:24:00.000,2023-05-12 03:18:00,2023-05-12,03:18:00,0,Night hour departures
x3467,tuifly,landed,2023-05-12t03:40:00.000,2023-05-12t03:35:00.000,2023-05-12 03:36:00,2023-05-12,03:36:00,0,Night hour departures
x3659,tuifly,landed,2023-05-12t07:00:00.000,2023-05-12t07:15:00.000,2023-05-12 07:17:00,2023-05-12,07:17:00,17,Regular departures
ba8936,british airways,landed,2023-05-12t07:55:00.000,2023-05-12t07:34:00.000,2023-05-12 07:34:00,2023-05-12,07:34:00,0,Regular departures
ei3280,aer lingus,landed,2023-05-12t07:55:00.000,2023-05-12t07:34:00.000,2023-05-12 07:34:00,2023-05-12,07:34:00,0,Regular departures
fr504,ryanair,landed,2023-05-12t08:50:00.000,2023-05-12t08:54:00.000,2023-05-12 08:52:00,2023-05-12,08:52:00,2,Regular departures
u21723,easyjet,landed,2023-05-12t08:50:00.000,2023-05-12t08:37:00.000,2023-05-12 08:35:00,2023-05-12,08:35:00,0,Regular departures
lh970,lufthansa,landed,2023-05-12t09:00:00.000,2023-05-12t08:55:00.000,2023-05-12 08:57:00,2023-05-12,08:57:00,0,Regular departures
fr4122,ryanair,landed,2023-05-12t09:15:00.000,2023-05-12t09:06:00.000,2023-05-12 09:08:00,2023-05-12,09:08:00,0,Regular departures
u2238,easyjet,landed,2023-05-12t09:40:00.000,2023-05-12t09:36:00.000,2023-05-12 09:37:00,2023-05-12,09:37:00,0,Regular departures
u27507,easyjet,landed,2023-05-12t09:40:00.000,2023-05-12t09:26:00.000,2023-05-12 09:26:00,2023-05-12,09:26:00,0,Regular departures
u2222,easyjet,landed,2023-05-12t09:45:00.000,2023-05-12t09:54:00.000,2023-05-12 09:53:00,2023-05-12,09:53:00,9,Regular departures
fr8203,ryanair,landed,2023-05-12t10:05:00.000,2023-05-12t10:09:00.000,2023-05-12 10:09:00,2023-05-12,10:09:00,4,Regular departures
