flight_number,airline_name,flight_status,scheduled_departure,estimated_departure,actual_departure,departure_date,departure_time,departure_delay,flight_type
u22733,easyjet,active,2023-12-26t06:05:00.000,2023-12-26t06:05:00.000,2023-12-26 06:06:00,2023-12-26,06:06:00,1,Shoulder hour flights
fr7116,ryanair,active,2023-12-26t06:10:00.000,2023-12-26t06:10:00.000,2023-12-26 06:20:00,2023-12-26,06:20:00,10,Shoulder hour flights
af5199,air france,active,2023-12-26t06:15:00.000,2023-12-26t06:36:00.000,2023-12-26 06:35:00,2023-12-26,06:35:00,20,Shoulder hour flights
az3737,alitalia,active,2023-12-26t06:15:00.000,2023-12-26t06:36:00.000,2023-12-26 06:35:00,2023-12-26,06:35:00,20,Shoulder hour flights
dl9422,delta air lines,active,2023-12-26t06:15:00.000,2023-12-26t06:36:00.000,2023-12-26 06:35:00,2023-12-26,06:35:00,20,Shoulder hour flights
ey7330,etihad airways,active,2023-12-26t06:15:00.000,2023-12-26t06:36:00.000,2023-12-26 06:35:00,2023-12-26,06:35:00,20,Shoulder hour flights
g35535,gol,active,2023-12-26t06:15:00.000,2023-12-26t06:36:00.000,2023-12-26 06:35:00,2023-12-26,06:35:00,20,Shoulder hour flights
kq1046,kenya airways,active,2023-12-26t06:15:00.000,2023-12-26t06:36:00.000,2023-12-26 06:35:00,2023-12-26,06:35:00,20,Shoulder hour flights
vs6854,virgin atlantic,active,2023-12-26t06:15:00.000,2023-12-26t06:36:00.000,2023-12-26 06:35:00,2023-12-26,06:35:00,20,Shoulder hour flights
kl1046,klm,active,2023-12-26t06:15:00.000,2023-12-26t06:36:00.000,2023-12-26 06:35:00,2023-12-26,06:35:00,20,Shoulder hour flights
u22713,easyjet,active,2023-12-26t06:20:00.000,2023-12-26t06:20:00.000,2023-12-26 06:27:00,2023-12-26,06:27:00,8,Shoulder hour flights
u22871,easyjet,active,2023-12-26t06:40:00.000,2023-12-26t06:40:00.000,2023-12-26 06:49:00,2023-12-26,06:49:00,9,Shoulder hour flights
u2213,easyjet,active,2023-12-26t06:55:00.000,2023-12-26t07:07:00.000,2023-12-26 07:01:00,2023-12-26,07:01:00,6,Regular departures
u2223,easyjet,active,2023-12-26t06:55:00.000,2023-12-26t06:55:00.000,2023-12-26 07:17:00,2023-12-26,07:17:00,22,Regular departures
fr505,ryanair,active,2023-12-26t07:00:00.000,2023-12-26t07:00:00.000,2023-12-26 07:15:00,2023-12-26,07:15:00,16,Regular departures
fr4753,ryanair,active,2023-12-26t07:00:00.000,2023-12-26t07:00:00.000,2023-12-26 06:59:00,2023-12-26,06:59:00,0,Shoulder hour flights
u2201,easyjet,active,2023-12-26t07:00:00.000,2023-12-26t07:00:00.000,2023-12-26 07:26:00,2023-12-26,07:26:00,26,Regular departures
u2237,easyjet,active,2023-12-26t07:00:00.000,2023-12-26t07:12:00.000,2023-12-26 07:05:00,2023-12-26,07:05:00,5,Regular departures
fr6221,ryanair,active,2023-12-26t07:05:00.000,2023-12-26t07:05:00.000,2023-12-26 07:13:00,2023-12-26,07:13:00,8,Regular departures
ls1805,jet2,active,2023-12-26t07:10:00.000,2023-12-26t07:45:00.000,2023-12-26 08:00:00,2023-12-26,08:00:00,51,Regular departures
u22709,easyjet,active,2023-12-26t07:10:00.000,2023-12-26t07:10:00.000,2023-12-26 07:22:00,2023-12-26,07:22:00,12,Regular departures
u22883,easyjet,active,2023-12-26t07:10:00.000,2023-12-26t07:10:00.000,2023-12-26 07:19:00,2023-12-26,07:19:00,10,Regular departures
u22703,easyjet,active,2023-12-26t07:15:00.000,2023-12-26t07:15:00.000,2023-12-26 07:31:00,2023-12-26,07:31:00,17,Regular departures
u22771,easyjet,active,2023-12-26t07:20:00.000,2023-12-26t07:20:00.000,2023-12-26 07:46:00,2023-12-26,07:46:00,27,Regular departures
u22721,easyjet,active,2023-12-26t07:25:00.000,2023-12-26t07:53:00.000,2023-12-26 07:53:00,2023-12-26,07:53:00,29,Regular departures
fr4145,ryanair,active,2023-12-26t07:30:00.000,2023-12-26t07:30:00.000,2023-12-26 07:36:00,2023-12-26,07:36:00,7,Regular departures
u22783,easyjet,active,2023-12-26t07:40:00.000,2023-12-26t07:40:00.000,2023-12-26 07:58:00,2023-12-26,07:58:00,18,Regular departures
u22933,easyjet,active,2023-12-26t07:45:00.000,2023-12-26t07:57:00.000,2023-12-26 08:08:00,2023-12-26,08:08:00,24,Regular departures
u27848,easyjet,active,2023-12-26t07:50:00.000,2023-12-26t07:50:00.000,2023-12-26 08:05:00,2023-12-26,08:05:00,15,Regular departures
u22839,easyjet,active,2023-12-26t07:55:00.000,2023-12-26t07:55:00.000,2023-12-26 08:02:00,2023-12-26,08:02:00,8,Regular departures
ls1853,jet2,active,2023-12-26t08:00:00.000,2023-12-26t08:05:00.000,2023-12-26 08:25:00,2023-12-26,08:25:00,25,Regular departures
u22963,easyjet,active,2023-12-26t08:40:00.000,2023-12-26t08:40:00.000,2023-12-26 08:47:00,2023-12-26,08:47:00,7,Regular departures
x3562,tuifly,active,2023-12-26t09:00:00.000,2023-12-26t09:15:00.000,2023-12-26 09:15:00,2023-12-26,09:15:00,16,Regular departures
u23840,easyjet,active,2023-12-26t09:15:00.000,2023-12-26t09:15:00.000,2023-12-26 09:24:00,2023-12-26,09:24:00,10,Regular departures
ls1809,jet2,active,2023-12-26t09:30:00.000,2023-12-26t09:45:00.000,2023-12-26 09:44:00,2023-12-26,09:44:00,14,Regular departures
fr2292,ryanair,active,2023-12-26t10:00:00.000,2023-12-26t10:00:00.000,2023-12-26 10:25:00,2023-12-26,10:25:00,25,Regular departures
ls1801,jet2,active,2023-12-26t10:00:00.000,2023-12-26t10:15:00.000,2023-12-26 10:12:00,2023-12-26,10:12:00,13,Regular departures
u22875,easyjet,active,2023-12-26t10:10:00.000,2023-12-26t10:10:00.000,2023-12-26 10:22:00,2023-12-26,10:22:00,12,Regular departures
u22773,easyjet,active,2023-12-26t10:30:00.000,2023-12-26t11:02:00.000,2023-12-26 11:06:00,2023-12-26,11:06:00,37,Regular departures
u22885,easyjet,active,2023-12-26t10:30:00.000,2023-12-26t10:45:00.000,2023-12-26 11:03:00,2023-12-26,11:03:00,33,Regular departures
u22913,easyjet,active,2023-12-26t10:35:00.000,2023-12-26t11:12:00.000,2023-12-26 11:19:00,2023-12-26,11:19:00,44,Regular departures
u2205,easyjet,active,2023-12-26t11:00:00.000,2023-12-26t11:00:00.000,2023-12-26 11:16:00,2023-12-26,11:16:00,17,Regular departures
x36278,tuifly,active,2023-12-26t11:10:00.000,2023-12-26t11:10:00.000,2023-12-26 11:10:00,2023-12-26,11:10:00,0,Regular departures
u2217,easyjet,active,2023-12-26t11:30:00.000,2023-12-26t12:02:00.000,2023-12-26 12:15:00,2023-12-26,12:15:00,45,Regular departures
u22935,easyjet,active,2023-12-26t12:25:00.000,2023-12-26t12:25:00.000,2023-12-26 12:40:00,2023-12-26,12:40:00,15,Regular departures
u22727,easyjet,active,2023-12-26t12:40:00.000,2023-12-26t12:40:00.000,2023-12-26 12:49:00,2023-12-26,12:49:00,9,Regular departures
fr5341,ryanair,active,2023-12-26t13:10:00.000,2023-12-26t13:25:00.000,2023-12-26 13:36:00,2023-12-26,13:36:00,27,Regular departures
u22887,easyjet,active,2023-12-26t13:15:00.000,2023-12-26t13:15:00.000,2023-12-26 13:25:00,2023-12-26,13:25:00,11,Regular departures
u22723,easyjet,active,2023-12-26t13:25:00.000,2023-12-26t13:25:00.000,2023-12-26 13:32:00,2023-12-26,13:32:00,7,Regular departures
u22735,easyjet,active,2023-12-26t13:25:00.000,2023-12-26t13:25:00.000,2023-12-26 13:34:00,2023-12-26,13:34:00,9,Regular departures
ey7365,etihad airways,active,2023-12-26t13:45:00.000,2023-12-26t13:45:00.000,2023-12-26 13:51:00,2023-12-26,13:51:00,7,Regular departures
kq1052,kenya airways,active,2023-12-26t13:45:00.000,2023-12-26t13:45:00.000,2023-12-26 13:51:00,2023-12-26,13:51:00,7,Regular departures
