flight_number,airline_name,flight_status,scheduled_arrival,estimated_arrival,actual_arrival,arrival_date,arrival_time,arrival_delay,flight_type
fr504,ryanair,landed,2023-11-06t07:30:00.000,2023-11-06t07:15:00.000,2023-11-06 07:16:00,2023-11-06,07:16:00,0,Regular departures
fr5342,ryanair,landed,2023-11-06t07:30:00.000,2023-11-06t07:22:00.000,2023-11-06 07:23:00,2023-11-06,07:23:00,0,Regular departures
ba8936,british airways,landed,2023-11-06t07:40:00.000,2023-11-06t07:24:00.000,2023-11-06 07:27:00,2023-11-06,07:27:00,0,Regular departures
ei3280,aer lingus,landed,2023-11-06t07:40:00.000,2023-11-06t07:24:00.000,2023-11-06 07:27:00,2023-11-06,07:27:00,0,Regular departures
,bae systems marine,landed,2023-11-06t08:13:00.000,2023-11-06t08:26:00.000,2023-11-06 08:27:00,2023-11-06,08:27:00,15,Regular departures
u2323,easyjet,landed,2023-11-06t08:15:00.000,2023-11-06t08:02:00.000,2023-11-06 08:03:00,2023-11-06,08:03:00,0,Regular departures
af3161,air france,landed,2023-11-06t08:30:00.000,2023-11-06t08:28:00.000,2023-11-06 08:23:00,2023-11-06,08:23:00,0,Regular departures
dl9629,delta air lines,landed,2023-11-06t08:30:00.000,2023-11-06t08:28:00.000,2023-11-06 08:23:00,2023-11-06,08:23:00,0,Regular departures
ey7395,etihad airways,landed,2023-11-06t08:30:00.000,2023-11-06t08:28:00.000,2023-11-06 08:23:00,2023-11-06,08:23:00,0,Regular departures
vs7040,virgin atlantic,landed,2023-11-06t08:30:00.000,2023-11-06t08:28:00.000,2023-11-06 08:23:00,2023-11-06,08:23:00,0,Regular departures
zq1049,german airways,landed,2023-11-06t08:30:00.000,2023-11-06t08:28:00.000,2023-11-06 08:23:00,2023-11-06,08:23:00,0,Regular departures
fr2291,ryanair,landed,2023-11-06t08:35:00.000,2023-11-06t08:11:00.000,2023-11-06 08:12:00,2023-11-06,08:12:00,0,Regular departures
fr1590,ryanair,landed,2023-11-06t09:25:00.000,2023-11-06t09:02:00.000,2023-11-06 09:02:00,2023-11-06,09:02:00,0,Regular departures
u22958,easyjet,landed,2023-11-06t09:30:00.000,2023-11-06t09:36:00.000,2023-11-06 09:35:00,2023-11-06,09:35:00,5,Regular departures
u2202,easyjet,landed,2023-11-06t10:00:00.000,2023-11-06t09:46:00.000,2023-11-06 09:41:00,2023-11-06,09:41:00,0,Regular departures
u2214,easyjet,landed,2023-11-06t10:00:00.000,2023-11-06t09:45:00.000,2023-11-06 09:45:00,2023-11-06,09:45:00,0,Regular departures
u2238,easyjet,landed,2023-11-06t10:10:00.000,2023-11-06t09:49:00.000,2023-11-06 09:49:00,2023-11-06,09:49:00,0,Regular departures
lh970,lufthansa,landed,2023-11-06t10:20:00.000,2023-11-06t10:08:00.000,2023-11-06 10:08:00,2023-11-06,10:08:00,0,Regular departures
u22774,easyjet,landed,2023-11-06t10:30:00.000,2023-11-06t10:36:00.000,2023-11-06 10:35:00,2023-11-06,10:35:00,6,Regular departures
a3640,aegean airlines,landed,2023-11-06t10:55:00.000,2023-11-06t11:02:00.000,2023-11-06 10:58:00,2023-11-06,10:58:00,3,Regular departures
u22922,easyjet,landed,2023-11-06t11:00:00.000,2023-11-06t10:53:00.000,2023-11-06 10:53:00,2023-11-06,10:53:00,0,Regular departures
u22884,easyjet,landed,2023-11-06t11:25:00.000,2023-11-06t11:19:00.000,2023-11-06 11:16:00,2023-11-06,11:16:00,0,Regular departures
fr9504,ryanair,landed,2023-11-06t11:50:00.000,2023-11-06t11:52:00.000,2023-11-06 11:51:00,2023-11-06,11:51:00,2,Regular departures
fr8225,ryanair,landed,2023-11-06t11:55:00.000,2023-11-06t11:32:00.000,2023-11-06 11:30:00,2023-11-06,11:30:00,0,Regular departures
u22782,easyjet,landed,2023-11-06t11:55:00.000,2023-11-06t11:49:00.000,2023-11-06 11:48:00,2023-11-06,11:48:00,0,Regular departures
u22932,easyjet,landed,2023-11-06t12:15:00.000,2023-11-06t12:07:00.000,2023-11-06 12:02:00,2023-11-06,12:02:00,0,Regular departures
fr2799,ryanair,landed,2023-11-06t12:30:00.000,2023-11-06t12:10:00.000,2023-11-06 12:11:00,2023-11-06,12:11:00,0,Regular departures
u22714,easyjet,landed,2023-11-06t12:35:00.000,2023-11-06t12:39:00.000,2023-11-06 12:41:00,2023-11-06,12:41:00,6,Regular departures
u22934,easyjet,landed,2023-11-06t12:45:00.000,2023-11-06t12:42:00.000,2023-11-06 12:44:00,2023-11-06,12:44:00,0,Regular departures
u22722,easyjet,landed,2023-11-06t12:55:00.000,2023-11-06t13:40:00.000,2023-11-06 13:41:00,2023-11-06,13:41:00,47,Regular departures
ls1806,jet2,landed,2023-11-06t13:00:00.000,2023-11-06t12:59:00.000,2023-11-06 12:58:00,2023-11-06,12:58:00,0,Regular departures
fr506,ryanair,landed,2023-11-06t13:05:00.000,2023-11-06t13:02:00.000,2023-11-06 13:02:00,2023-11-06,13:02:00,0,Regular departures
u2232,easyjet,landed,2023-11-06t13:05:00.000,2023-11-06t12:44:00.000,2023-11-06 12:46:00,2023-11-06,12:46:00,0,Regular departures
dl9356,delta air lines,landed,2023-11-06t13:15:00.000,2023-11-06t13:25:00.000,2023-11-06 13:26:00,2023-11-06,13:26:00,12,Regular departures
ey7011,etihad airways,landed,2023-11-06t13:15:00.000,2023-11-06t13:25:00.000,2023-11-06 13:26:00,2023-11-06,13:26:00,12,Regular departures
g35514,gol,landed,2023-11-06t13:15:00.000,2023-11-06t13:25:00.000,2023-11-06 13:26:00,2023-11-06,13:26:00,12,Regular departures
kq1051,kenya airways,landed,2023-11-06t13:15:00.000,2023-11-06t13:25:00.000,2023-11-06 13:26:00,2023-11-06,13:26:00,12,Regular departures
vs7041,virgin atlantic,landed,2023-11-06t13:15:00.000,2023-11-06t13:25:00.000,2023-11-06 13:26:00,2023-11-06,13:26:00,12,Regular departures
