flight_number,airline_name,flight_status,scheduled_departure,estimated_departure,actual_departure,departure_date,departure_time,departure_delay,flight_type
fr1591,ryanair,active,2023-11-27t05:55:00.000,2023-11-27t05:55:00.000,2023-11-27 06:00:00,2023-11-27,06:00:00,5,Shoulder hour flights
fr8224,ryanair,active,2023-11-27t05:55:00.000,2023-11-27t05:55:00.000,2023-11-27 06:02:00,2023-11-27,06:02:00,8,Shoulder hour flights
fr2798,ryanair,active,2023-11-27t06:05:00.000,2023-11-27t06:05:00.000,2023-11-27 06:14:00,2023-11-27,06:14:00,9,Shoulder hour flights
af5199,air france,active,2023-11-27t06:15:00.000,2023-11-27t06:22:00.000,2023-11-27 06:20:00,2023-11-27,06:20:00,6,Shoulder hour flights
az3737,alitalia,active,2023-11-27t06:15:00.000,2023-11-27t06:22:00.000,2023-11-27 06:20:00,2023-11-27,06:20:00,6,Shoulder hour flights
dl9422,delta air lines,active,2023-11-27t06:15:00.000,2023-11-27t06:22:00.000,2023-11-27 06:20:00,2023-11-27,06:20:00,6,Shoulder hour flights
ey7330,etihad airways,active,2023-11-27t06:15:00.000,2023-11-27t06:22:00.000,2023-11-27 06:20:00,2023-11-27,06:20:00,6,Shoulder hour flights
g35535,gol,active,2023-11-27t06:15:00.000,2023-11-27t06:22:00.000,2023-11-27 06:20:00,2023-11-27,06:20:00,6,Shoulder hour flights
kq1046,kenya airways,active,2023-11-27t06:15:00.000,2023-11-27t06:22:00.000,2023-11-27 06:20:00,2023-11-27,06:20:00,6,Shoulder hour flights
vs6854,virgin atlantic,active,2023-11-27t06:15:00.000,2023-11-27t06:22:00.000,2023-11-27 06:20:00,2023-11-27,06:20:00,6,Shoulder hour flights
kl1046,klm,active,2023-11-27t06:15:00.000,2023-11-27t06:22:00.000,2023-11-27 06:20:00,2023-11-27,06:20:00,6,Shoulder hour flights
fr9503,ryanair,active,2023-11-27t06:40:00.000,2023-11-27t06:40:00.000,2023-11-27 06:40:00,2023-11-27,06:40:00,0,Shoulder hour flights
u22957,easyjet,active,2023-11-27t06:45:00.000,2023-11-27t06:57:00.000,2023-11-27 06:55:00,2023-11-27,06:55:00,11,Shoulder hour flights
ls1805,jet2,active,2023-11-27t07:00:00.000,2023-11-27t07:00:00.000,2023-11-27 07:04:00,2023-11-27,07:04:00,4,Regular departures
u2201,easyjet,active,2023-11-27t07:00:00.000,2023-11-27t07:12:00.000,2023-11-27 07:01:00,2023-11-27,07:01:00,2,Regular departures
u2213,easyjet,active,2023-11-27t07:00:00.000,2023-11-27t07:00:00.000,2023-11-27 07:11:00,2023-11-27,07:11:00,12,Regular departures
u22773,easyjet,active,2023-11-27t07:00:00.000,2023-11-27t07:00:00.000,2023-11-27 07:06:00,2023-11-27,07:06:00,6,Regular departures
u22721,easyjet,active,2023-11-27t07:10:00.000,2023-11-27t07:10:00.000,2023-11-27 07:14:00,2023-11-27,07:14:00,4,Regular departures
u22883,easyjet,active,2023-11-27t07:10:00.000,2023-11-27t07:10:00.000,2023-11-27 07:25:00,2023-11-27,07:25:00,16,Regular departures
u22733,easyjet,active,2023-11-27t07:25:00.000,2023-11-27t07:25:00.000,2023-11-27 07:32:00,2023-11-27,07:32:00,8,Regular departures
u2237,easyjet,active,2023-11-27t07:30:00.000,2023-11-27t07:30:00.000,2023-11-27 07:37:00,2023-11-27,07:37:00,8,Regular departures
u22871,easyjet,active,2023-11-27t07:30:00.000,2023-11-27t07:42:00.000,2023-11-27 07:55:00,2023-11-27,07:55:00,26,Regular departures
u22921,easyjet,active,2023-11-27t07:35:00.000,2023-11-27t07:35:00.000,2023-11-27 07:40:00,2023-11-27,07:40:00,5,Regular departures
u22931,easyjet,active,2023-11-27t07:40:00.000,2023-11-27t07:40:00.000,2023-11-27 07:45:00,2023-11-27,07:45:00,6,Regular departures
u22781,easyjet,active,2023-11-27t07:45:00.000,2023-11-27t07:45:00.000,2023-11-27 07:53:00,2023-11-27,07:53:00,9,Regular departures
fr5341,ryanair,active,2023-11-27t07:55:00.000,2023-11-27t08:00:00.000,2023-11-27 08:16:00,2023-11-27,08:16:00,22,Regular departures
u22933,easyjet,active,2023-11-27t07:55:00.000,2023-11-27t08:00:00.000,2023-11-27 08:06:00,2023-11-27,08:06:00,11,Regular departures
fr505,ryanair,active,2023-11-27t08:00:00.000,2023-11-27t08:00:00.000,2023-11-27 08:11:00,2023-11-27,08:11:00,11,Regular departures
ba8937,british airways,active,2023-11-27t08:05:00.000,2023-11-27t08:15:00.000,2023-11-27 08:25:00,2023-11-27,08:25:00,20,Regular departures
ei3281,aer lingus,active,2023-11-27t08:05:00.000,2023-11-27t08:15:00.000,2023-11-27 08:25:00,2023-11-27,08:25:00,20,Regular departures
ls1877,jet2,active,2023-11-27t08:30:00.000,2023-11-27t08:30:00.000,2023-11-27 08:34:00,2023-11-27,08:34:00,5,Regular departures
u2324,easyjet,active,2023-11-27t08:45:00.000,2023-11-27t08:48:00.000,2023-11-27 09:04:00,2023-11-27,09:04:00,20,Regular departures
fr2292,ryanair,active,2023-11-27t09:00:00.000,2023-11-27t09:00:00.000,2023-11-27 09:11:00,2023-11-27,09:11:00,11,Regular departures
dl9423,delta air lines,active,2023-11-27t09:00:00.000,2023-11-27t09:30:00.000,2023-11-27 09:19:00,2023-11-27,09:19:00,20,Regular departures
ey5843,etihad airways,active,2023-11-27t09:00:00.000,2023-11-27t09:30:00.000,2023-11-27 09:19:00,2023-11-27,09:19:00,20,Regular departures
kq1050,kenya airways,active,2023-11-27t09:00:00.000,2023-11-27t09:30:00.000,2023-11-27 09:19:00,2023-11-27,09:19:00,20,Regular departures
vs7044,virgin atlantic,active,2023-11-27t09:00:00.000,2023-11-27t09:30:00.000,2023-11-27 09:19:00,2023-11-27,09:19:00,20,Regular departures
zq1050,german airways,active,2023-11-27t09:00:00.000,2023-11-27t09:30:00.000,2023-11-27 09:19:00,2023-11-27,09:19:00,20,Regular departures
ls1891,jet2,active,2023-11-27t09:00:00.000,2023-11-27t09:00:00.000,2023-11-27 09:02:00,2023-11-27,09:02:00,3,Regular departures
ls1809,jet2,active,2023-11-27t10:00:00.000,2023-11-27t10:15:00.000,2023-11-27 10:03:00,2023-11-27,10:03:00,3,Regular departures
u2231,easyjet,active,2023-11-27t10:20:00.000,2023-11-27t10:20:00.000,2023-11-27 10:13:00,2023-11-27,10:13:00,0,Regular departures
u22783,easyjet,active,2023-11-27t10:30:00.000,2023-11-27t10:42:00.000,2023-11-27 10:46:00,2023-11-27,10:46:00,16,Regular departures
u2215,easyjet,active,2023-11-27t10:50:00.000,2023-11-27t10:50:00.000,2023-11-27 10:48:00,2023-11-27,10:48:00,0,Regular departures
ls1825,jet2,active,2023-11-27t10:55:00.000,2023-11-27t10:55:00.000,2023-11-27 10:57:00,2023-11-27,10:57:00,3,Regular departures
u22839,easyjet,active,2023-11-27t10:55:00.000,2023-11-27t10:55:00.000,2023-11-27 11:04:00,2023-11-27,11:04:00,9,Regular departures
u22881,easyjet,active,2023-11-27t11:00:00.000,2023-11-27t11:02:00.000,2023-11-27 11:17:00,2023-11-27,11:17:00,18,Regular departures
tp7609,tap air portugal,active,2023-11-27t11:05:00.000,2023-11-27t11:09:00.000,2023-11-27 11:25:00,2023-11-27,11:25:00,20,Regular departures
lh971,lufthansa,active,2023-11-27t11:05:00.000,2023-11-27t11:09:00.000,2023-11-27 11:25:00,2023-11-27,11:25:00,20,Regular departures
fr1361,ryanair,active,2023-11-27t11:10:00.000,2023-11-27t11:10:00.000,2023-11-27 11:20:00,2023-11-27,11:20:00,11,Regular departures
u2203,easyjet,active,2023-11-27t11:30:00.000,2023-11-27t11:42:00.000,2023-11-27 11:50:00,2023-11-27,11:50:00,20,Regular departures
a3641,aegean airlines,active,2023-11-27t11:45:00.000,2023-11-27t11:45:00.000,2023-11-27 12:21:00,2023-11-27,12:21:00,37,Regular departures
x3698,tuifly,active,2023-11-27t11:45:00.000,2023-11-27t11:45:00.000,2023-11-27 11:55:00,2023-11-27,11:55:00,11,Regular departures
u2233,easyjet,active,2023-11-27t12:05:00.000,2023-11-27t12:17:00.000,2023-11-27 12:08:00,2023-11-27,12:08:00,3,Regular departures
fr1331,ryanair,active,2023-11-27t12:40:00.000,2023-11-27t12:40:00.000,2023-11-27 12:40:00,2023-11-27,12:40:00,0,Regular departures
fr4757,ryanair,active,2023-11-27t13:10:00.000,2023-11-27t13:22:00.000,2023-11-27 13:42:00,2023-11-27,13:42:00,32,Regular departures
fr4753,ryanair,active,2023-11-27t13:20:00.000,2023-11-27t13:20:00.000,2023-11-27 13:22:00,2023-11-27,13:22:00,3,Regular departures
u2245,easyjet,active,2023-11-27t13:30:00.000,2023-11-27t13:30:00.000,2023-11-27 13:35:00,2023-11-27,13:35:00,6,Regular departures
u22731,easyjet,active,2023-11-27t13:40:00.000,2023-11-27t13:40:00.000,2023-11-27 13:53:00,2023-11-27,13:53:00,13,Regular departures
