flight_number,airline_name,flight_status,scheduled_departure,estimated_departure,actual_departure,departure_date,departure_time,departure_delay,flight_type
fr4147,ryanair,active,2024-02-16t05:55:00.000,2024-02-16t05:55:00.000,2024-02-16 06:01:00,2024-02-16,06:01:00,7,Shoulder hour flights
fr5341,ryanair,active,2024-02-16t06:00:00.000,2024-02-16t06:00:00.000,2024-02-16 06:12:00,2024-02-16,06:12:00,13,Shoulder hour flights
fr4755,ryanair,active,2024-02-16t06:05:00.000,2024-02-16t06:20:00.000,2024-02-16 06:15:00,2024-02-16,06:15:00,10,Shoulder hour flights
u22713,easyjet,active,2024-02-16t06:05:00.000,2024-02-16t06:05:00.000,2024-02-16 06:10:00,2024-02-16,06:10:00,6,Shoulder hour flights
af5199,air france,active,2024-02-16t06:15:00.000,2024-02-16t06:19:00.000,2024-02-16 06:25:00,2024-02-16,06:25:00,10,Shoulder hour flights
az3737,alitalia,active,2024-02-16t06:15:00.000,2024-02-16t06:19:00.000,2024-02-16 06:25:00,2024-02-16,06:25:00,10,Shoulder hour flights
dl9422,delta air lines,active,2024-02-16t06:15:00.000,2024-02-16t06:19:00.000,2024-02-16 06:25:00,2024-02-16,06:25:00,10,Shoulder hour flights
ey7330,etihad airways,active,2024-02-16t06:15:00.000,2024-02-16t06:19:00.000,2024-02-16 06:25:00,2024-02-16,06:25:00,10,Shoulder hour flights
g35535,gol,active,2024-02-16t06:15:00.000,2024-02-16t06:19:00.000,2024-02-16 06:25:00,2024-02-16,06:25:00,10,Shoulder hour flights
kq1046,kenya airways,active,2024-02-16t06:15:00.000,2024-02-16t06:19:00.000,2024-02-16 06:25:00,2024-02-16,06:25:00,10,Shoulder hour flights
vs6854,virgin atlantic,active,2024-02-16t06:15:00.000,2024-02-16t06:19:00.000,2024-02-16 06:25:00,2024-02-16,06:25:00,10,Shoulder hour flights
kl1046,klm,active,2024-02-16t06:15:00.000,2024-02-16t06:19:00.000,2024-02-16 06:25:00,2024-02-16,06:25:00,10,Shoulder hour flights
u22937,easyjet,active,2024-02-16t06:30:00.000,2024-02-16t06:30:00.000,2024-02-16 06:31:00,2024-02-16,06:31:00,1,Shoulder hour flights
u22957,easyjet,active,2024-02-16t06:50:00.000,2024-02-16t07:00:00.000,2024-02-16 06:49:00,2024-02-16,06:49:00,0,Shoulder hour flights
fr2292,ryanair,active,2024-02-16t07:00:00.000,2024-02-16t07:15:00.000,2024-02-16 06:58:00,2024-02-16,06:58:00,0,Shoulder hour flights
ls1805,jet2,active,2024-02-16t07:00:00.000,2024-02-16t07:10:00.000,2024-02-16 07:18:00,2024-02-16,07:18:00,18,Regular departures
u22967,easyjet,active,2024-02-16t07:00:00.000,2024-02-16t07:20:00.000,2024-02-16 07:42:00,2024-02-16,07:42:00,42,Regular departures
u2213,easyjet,active,2024-02-16t07:05:00.000,2024-02-16t07:05:00.000,2024-02-16 07:22:00,2024-02-16,07:22:00,18,Regular departures
u22951,easyjet,active,2024-02-16t07:05:00.000,2024-02-16t07:05:00.000,2024-02-16 07:05:00,2024-02-16,07:05:00,0,Regular departures
u22703,easyjet,active,2024-02-16t07:10:00.000,2024-02-16t07:10:00.000,2024-02-16 07:16:00,2024-02-16,07:16:00,6,Regular departures
u22883,easyjet,active,2024-02-16t07:10:00.000,2024-02-16t07:10:00.000,2024-02-16 07:14:00,2024-02-16,07:14:00,4,Regular departures
fr505,ryanair,active,2024-02-16t07:20:00.000,2024-02-16t07:20:00.000,2024-02-16 07:20:00,2024-02-16,07:20:00,1,Regular departures
u22773,easyjet,active,2024-02-16t07:20:00.000,2024-02-16t07:20:00.000,2024-02-16 07:29:00,2024-02-16,07:29:00,9,Regular departures
u22931,easyjet,active,2024-02-16t07:30:00.000,2024-02-16t07:30:00.000,2024-02-16 07:31:00,2024-02-16,07:31:00,2,Regular departures
fr7949,ryanair,active,2024-02-16t07:35:00.000,2024-02-16t07:35:00.000,2024-02-16 07:45:00,2024-02-16,07:45:00,10,Regular departures
u22721,easyjet,active,2024-02-16t07:40:00.000,2024-02-16t07:40:00.000,2024-02-16 07:51:00,2024-02-16,07:51:00,12,Regular departures
u22867,easyjet,active,2024-02-16t07:40:00.000,2024-02-16t07:45:00.000,2024-02-16 07:54:00,2024-02-16,07:54:00,14,Regular departures
u22871,easyjet,active,2024-02-16t07:40:00.000,2024-02-16t07:52:00.000,2024-02-16 08:06:00,2024-02-16,08:06:00,26,Regular departures
u22921,easyjet,active,2024-02-16t07:45:00.000,2024-02-16t07:45:00.000,2024-02-16 07:56:00,2024-02-16,07:56:00,11,Regular departures
u22783,easyjet,active,2024-02-16t08:00:00.000,2024-02-16t08:00:00.000,2024-02-16 08:03:00,2024-02-16,08:03:00,4,Regular departures
ba8937,british airways,active,2024-02-16t08:05:00.000,2024-02-16t08:05:00.000,2024-02-16 08:23:00,2024-02-16,08:23:00,19,Regular departures
ei3281,aer lingus,active,2024-02-16t08:05:00.000,2024-02-16t08:05:00.000,2024-02-16 08:23:00,2024-02-16,08:23:00,19,Regular departures
u298,easyjet,active,2024-02-16t08:10:00.000,2024-02-16t08:22:00.000,2024-02-16 08:29:00,2024-02-16,08:29:00,20,Regular departures
fr4133,ryanair,active,2024-02-16t08:15:00.000,2024-02-16t08:15:00.000,2024-02-16 08:36:00,2024-02-16,08:36:00,21,Regular departures
ls1891,jet2,active,2024-02-16t08:15:00.000,2024-02-16t08:15:00.000,2024-02-16 08:38:00,2024-02-16,08:38:00,24,Regular departures
u21444,easyjet,active,2024-02-16t08:30:00.000,2024-02-16t08:26:00.000,2024-02-16 08:40:00,2024-02-16,08:40:00,11,Regular departures
u2322,easyjet,active,2024-02-16t08:45:00.000,2024-02-16t08:45:00.000,2024-02-16 08:49:00,2024-02-16,08:49:00,5,Regular departures
