flight_number,airline_name,flight_status,scheduled_departure,estimated_departure,actual_departure,departure_date,departure_time,departure_delay,flight_type
ls1895,jet2,active,2023-07-05t05:55:00.000,2023-07-05t05:55:00.000,2023-07-05 06:00:00,2023-07-05,06:00:00,6,Shoulder hour flights
ls1815,jet2,active,2023-07-05t06:00:00.000,2023-07-05t06:00:00.000,2023-07-05 06:15:00,2023-07-05,06:15:00,15,Shoulder hour flights
u22715,easyjet,active,2023-07-05t06:00:00.000,2023-07-05t06:00:00.000,2023-07-05 06:03:00,2023-07-05,06:03:00,4,Shoulder hour flights
u22709,easyjet,active,2023-07-05t06:00:00.000,2023-07-05t06:08:00.000,2023-07-05 06:11:00,2023-07-05,06:11:00,11,Shoulder hour flights
u22815,easyjet,active,2023-07-05t06:00:00.000,2023-07-05t06:03:00.000,2023-07-05 06:08:00,2023-07-05,06:08:00,8,Shoulder hour flights
ls1891,jet2,active,2023-07-05t06:10:00.000,2023-07-05t06:10:00.000,2023-07-05 06:17:00,2023-07-05,06:17:00,7,Shoulder hour flights
x36376,tuifly,active,2023-07-05t06:10:00.000,2023-07-05t06:10:00.000,2023-07-05 06:26:00,2023-07-05,06:26:00,16,Shoulder hour flights
u22893,easyjet,active,2023-07-05t06:10:00.000,2023-07-05t06:10:00.000,2023-07-05 06:22:00,2023-07-05,06:22:00,13,Shoulder hour flights
x36348,tuifly,active,2023-07-05t06:15:00.000,2023-07-05t06:15:00.000,2023-07-05 06:34:00,2023-07-05,06:34:00,20,Shoulder hour flights
af5199,air france,active,2023-07-05t06:20:00.000,2023-07-05t06:21:00.000,2023-07-05 06:29:00,2023-07-05,06:29:00,10,Shoulder hour flights
az3737,alitalia,active,2023-07-05t06:20:00.000,2023-07-05t06:21:00.000,2023-07-05 06:29:00,2023-07-05,06:29:00,10,Shoulder hour flights
dl9422,delta air lines,active,2023-07-05t06:20:00.000,2023-07-05t06:21:00.000,2023-07-05 06:29:00,2023-07-05,06:29:00,10,Shoulder hour flights
ey7330,etihad airways,active,2023-07-05t06:20:00.000,2023-07-05t06:21:00.000,2023-07-05 06:29:00,2023-07-05,06:29:00,10,Shoulder hour flights
g35535,gol,active,2023-07-05t06:20:00.000,2023-07-05t06:21:00.000,2023-07-05 06:29:00,2023-07-05,06:29:00,10,Shoulder hour flights
kq1046,kenya airways,active,2023-07-05t06:20:00.000,2023-07-05t06:21:00.000,2023-07-05 06:29:00,2023-07-05,06:29:00,10,Shoulder hour flights
vs6854,virgin atlantic,active,2023-07-05t06:20:00.000,2023-07-05t06:21:00.000,2023-07-05 06:29:00,2023-07-05,06:29:00,10,Shoulder hour flights
kl1046,klm,active,2023-07-05t06:20:00.000,2023-07-05t06:21:00.000,2023-07-05 06:29:00,2023-07-05,06:29:00,10,Shoulder hour flights
ls1817,jet2,active,2023-07-05t06:20:00.000,2023-07-05t06:20:00.000,2023-07-05 06:32:00,2023-07-05,06:32:00,13,Shoulder hour flights
x36362,tuifly,active,2023-07-05t06:25:00.000,2023-07-05t06:35:00.000,2023-07-05 06:39:00,2023-07-05,06:39:00,14,Shoulder hour flights
u22811,easyjet,active,2023-07-05t06:25:00.000,2023-07-05t06:25:00.000,2023-07-05 06:36:00,2023-07-05,06:36:00,12,Shoulder hour flights
fr1361,ryanair,active,2023-07-05t06:40:00.000,2023-07-05t06:40:00.000,2023-07-05 06:55:00,2023-07-05,06:55:00,16,Shoulder hour flights
u22719,easyjet,active,2023-07-05t06:45:00.000,2023-07-05t06:45:00.000,2023-07-05 06:50:00,2023-07-05,06:50:00,5,Shoulder hour flights
u22807,easyjet,active,2023-07-05t06:45:00.000,2023-07-05t06:45:00.000,2023-07-05 06:52:00,2023-07-05,06:52:00,7,Shoulder hour flights
fr505,ryanair,active,2023-07-05t06:50:00.000,2023-07-05t06:50:00.000,2023-07-05 07:05:00,2023-07-05,07:05:00,15,Regular departures
u22839,easyjet,active,2023-07-05t06:50:00.000,2023-07-05t06:50:00.000,2023-07-05 07:27:00,2023-07-05,07:27:00,38,Regular departures
fr4757,ryanair,active,2023-07-05t07:00:00.000,2023-07-05t07:00:00.000,2023-07-05 07:12:00,2023-07-05,07:12:00,12,Regular departures
ls1805,jet2,active,2023-07-05t07:00:00.000,2023-07-05t07:00:00.000,2023-07-05 07:14:00,2023-07-05,07:14:00,15,Regular departures
x36314,tuifly,active,2023-07-05t07:00:00.000,2023-07-05t06:34:00.000,2023-07-05 07:17:00,2023-07-05,07:17:00,17,Regular departures
u2223,easyjet,active,2023-07-05t07:00:00.000,2023-07-05t07:00:00.000,2023-07-05 07:00:00,2023-07-05,07:00:00,0,Regular departures
u22801,easyjet,active,2023-07-05t07:00:00.000,2023-07-05t07:00:00.000,2023-07-05 07:07:00,2023-07-05,07:07:00,8,Regular departures
u2201,easyjet,active,2023-07-05t07:05:00.000,2023-07-05t07:05:00.000,2023-07-05 07:09:00,2023-07-05,07:09:00,5,Regular departures
u2213,easyjet,active,2023-07-05t07:05:00.000,2023-07-05t07:05:00.000,2023-07-05 07:19:00,2023-07-05,07:19:00,14,Regular departures
u2261,easyjet,active,2023-07-05t07:05:00.000,2023-07-05t07:05:00.000,2023-07-05 07:03:00,2023-07-05,07:03:00,0,Regular departures
fr1314,ryanair,active,2023-07-05t07:15:00.000,2023-07-05t07:15:00.000,2023-07-05 07:22:00,2023-07-05,07:22:00,7,Regular departures
fr8234,ryanair,active,2023-07-05t07:25:00.000,2023-07-05t07:21:00.000,2023-07-05 07:51:00,2023-07-05,07:51:00,27,Regular departures
ls1871,jet2,active,2023-07-05t07:30:00.000,2023-07-05t07:30:00.000,2023-07-05 07:38:00,2023-07-05,07:38:00,8,Regular departures
u22721,easyjet,active,2023-07-05t07:30:00.000,2023-07-05t07:30:00.000,2023-07-05 07:44:00,2023-07-05,07:44:00,14,Regular departures
u22773,easyjet,active,2023-07-05t07:30:00.000,2023-07-05t07:35:00.000,2023-07-05 07:57:00,2023-07-05,07:57:00,28,Regular departures
u22891,easyjet,active,2023-07-05t07:35:00.000,2023-07-05t07:35:00.000,2023-07-05 07:47:00,2023-07-05,07:47:00,12,Regular departures
u22885,easyjet,active,2023-07-05t07:45:00.000,2023-07-05t07:45:00.000,2023-07-05 07:49:00,2023-07-05,07:49:00,4,Regular departures
x36346,tuifly,active,2023-07-05t07:50:00.000,2023-07-05t07:50:00.000,2023-07-05 08:11:00,2023-07-05,08:11:00,22,Regular departures
rr6221,ryanair sun,active,2023-07-05t08:05:00.000,2023-07-05t08:20:00.000,2023-07-05 08:27:00,2023-07-05,08:27:00,23,Regular departures
fr2292,ryanair,active,2023-07-05t08:10:00.000,2023-07-05t08:10:00.000,2023-07-05 08:32:00,2023-07-05,08:32:00,22,Regular departures
