flight_number,airline_name,flight_status,scheduled_departure,estimated_departure,actual_departure,departure_date,departure_time,departure_delay,flight_type
fr4129,ryanair,active,2023-12-16t06:00:00.000,2023-12-16t06:00:00.000,2023-12-16 06:14:00,2023-12-16,06:14:00,15,Shoulder hour flights
u22883,easyjet,active,2023-12-16t06:00:00.000,2023-12-16t06:00:00.000,2023-12-16 06:11:00,2023-12-16,06:11:00,12,Shoulder hour flights
u22875,easyjet,active,2023-12-16t06:00:00.000,2023-12-16t06:00:00.000,2023-12-16 06:09:00,2023-12-16,06:09:00,10,Shoulder hour flights
u22713,easyjet,active,2023-12-16t06:05:00.000,2023-12-16t06:05:00.000,2023-12-16 06:17:00,2023-12-16,06:17:00,12,Shoulder hour flights
af5199,air france,active,2023-12-16t06:15:00.000,2023-12-16t06:25:00.000,2023-12-16 06:25:00,2023-12-16,06:25:00,10,Shoulder hour flights
az3737,alitalia,active,2023-12-16t06:15:00.000,2023-12-16t06:25:00.000,2023-12-16 06:25:00,2023-12-16,06:25:00,10,Shoulder hour flights
dl9422,delta air lines,active,2023-12-16t06:15:00.000,2023-12-16t06:25:00.000,2023-12-16 06:25:00,2023-12-16,06:25:00,10,Shoulder hour flights
ey7330,etihad airways,active,2023-12-16t06:15:00.000,2023-12-16t06:25:00.000,2023-12-16 06:25:00,2023-12-16,06:25:00,10,Shoulder hour flights
g35535,gol,active,2023-12-16t06:15:00.000,2023-12-16t06:25:00.000,2023-12-16 06:25:00,2023-12-16,06:25:00,10,Shoulder hour flights
kq1046,kenya airways,active,2023-12-16t06:15:00.000,2023-12-16t06:25:00.000,2023-12-16 06:25:00,2023-12-16,06:25:00,10,Shoulder hour flights
vs6854,virgin atlantic,active,2023-12-16t06:15:00.000,2023-12-16t06:25:00.000,2023-12-16 06:25:00,2023-12-16,06:25:00,10,Shoulder hour flights
kl1046,klm,active,2023-12-16t06:15:00.000,2023-12-16t06:25:00.000,2023-12-16 06:25:00,2023-12-16,06:25:00,10,Shoulder hour flights
