flight_number,airline_name,flight_status,scheduled_arrival,estimated_arrival,actual_arrival,arrival_date,arrival_time,arrival_delay,flight_type
ls1854,jet2,landed,2024-03-31t00:05:00.000,2024-03-31t00:49:00.000,2024-03-31 00:46:00,2024-03-31,00:46:00,41,Night hour departures
u22902,easyjet,landed,2024-03-31t00:10:00.000,2024-03-30t23:58:00.000,2024-03-30 23:59:00,2024-03-30,23:59:00,0,Night hour departures
x36677,tuifly,landed,2024-03-31t00:30:00.000,2024-03-31t00:20:00.000,2024-03-31 00:21:00,2024-03-31,00:21:00,0,Night hour departures
u22914,easyjet,landed,2024-03-31t02:00:00.000,2024-03-31t02:10:00.000,2024-03-31 02:12:00,2024-03-31,02:12:00,12,Night hour departures
fr3559,ryanair,landed,2024-03-31t07:00:00.000,2024-03-31t06:35:00.000,2024-03-31 06:37:00,2024-03-31,06:37:00,0,Shoulder hour flights
fr4134,ryanair,landed,2024-03-31t07:45:00.000,2024-03-31t07:40:00.000,2024-03-31 07:40:00,2024-03-31,07:40:00,0,Regular departures
ba8936,british airways,landed,2024-03-31t07:55:00.000,2024-03-31t08:02:00.000,2024-03-31 08:01:00,2024-03-31,08:01:00,6,Regular departures
ei3280,aer lingus,landed,2024-03-31t07:55:00.000,2024-03-31t08:02:00.000,2024-03-31 08:01:00,2024-03-31,08:01:00,6,Regular departures
fr154,ryanair,landed,2024-03-31t08:00:00.000,2024-03-31t07:39:00.000,2024-03-31 07:34:00,2024-03-31,07:34:00,0,Regular departures
u24979,easyjet,landed,2024-03-31t08:30:00.000,2024-03-31t08:40:00.000,2024-03-31 08:40:00,2024-03-31,08:40:00,11,Regular departures
fr6220,ryanair,landed,2024-03-31t08:40:00.000,2024-03-31t08:28:00.000,2024-03-31 08:28:00,2024-03-31,08:28:00,0,Regular departures
dl9298,delta air lines,landed,2024-03-31t08:50:00.000,2024-03-31t08:47:00.000,2024-03-31 08:50:00,2024-03-31,08:50:00,0,Regular departures
vs6890,virgin atlantic,landed,2024-03-31t08:50:00.000,2024-03-31t08:47:00.000,2024-03-31 08:50:00,2024-03-31,08:50:00,0,Regular departures
kl1075,klm,landed,2024-03-31t08:50:00.000,2024-03-31t08:47:00.000,2024-03-31 08:50:00,2024-03-31,08:50:00,0,Regular departures
u2319,easyjet,landed,2024-03-31t08:50:00.000,2024-03-31t08:30:00.000,2024-03-31 08:32:00,2024-03-31,08:32:00,0,Regular departures
u27507,easyjet,landed,2024-03-31t09:10:00.000,2024-03-31t08:46:00.000,2024-03-31 08:47:00,2024-03-31,08:47:00,0,Regular departures
fr504,ryanair,landed,2024-03-31t09:45:00.000,2024-03-31t09:25:00.000,2024-03-31 09:24:00,2024-03-31,09:24:00,0,Regular departures
u22738,easyjet,landed,2024-03-31t10:15:00.000,2024-03-31t10:12:00.000,2024-03-31 10:13:00,2024-03-31,10:13:00,0,Regular departures
u2224,easyjet,landed,2024-03-31t10:35:00.000,2024-03-31t10:27:00.000,2024-03-31 10:24:00,2024-03-31,10:24:00,0,Regular departures
u22701,easyjet,landed,2024-03-31t11:55:00.000,2024-03-31t12:10:00.000,2024-03-31 12:10:00,2024-03-31,12:10:00,15,Regular departures
fr1315,ryanair,landed,2024-03-31t10:55:00.000,2024-03-31t10:30:00.000,2024-03-31 10:31:00,2024-03-31,10:31:00,0,Regular departures
u22842,easyjet,landed,2024-03-31t11:20:00.000,2024-03-31t11:26:00.000,2024-03-31 11:25:00,2024-03-31,11:25:00,6,Regular departures
fr2291,ryanair,landed,2024-03-31t11:25:00.000,2024-03-31t11:33:00.000,2024-03-31 11:33:00,2024-03-31,11:33:00,8,Regular departures
atv642,avanti air,landed,2024-03-31t11:25:00.000,2024-03-31t11:29:00.000,2024-03-31 11:28:00,2024-03-31,11:28:00,3,Regular departures
u22884,easyjet,landed,2024-03-31t11:35:00.000,2024-03-31t11:38:00.000,2024-03-31 11:40:00,2024-03-31,11:40:00,5,Regular departures
ls1872,jet2,landed,2024-03-31t11:55:00.000,2024-03-31t11:35:00.000,2024-03-31 11:37:00,2024-03-31,11:37:00,0,Regular departures
u22840,easyjet,landed,2024-03-31t11:55:00.000,2024-03-31t11:56:00.000,2024-03-31 11:56:00,2024-03-31,11:56:00,1,Regular departures
x36711,tuifly,landed,2024-03-31t12:10:00.000,2024-03-31t12:01:00.000,2024-03-31 12:01:00,2024-03-31,12:01:00,0,Regular departures
x36741,tuifly,landed,2024-03-31t12:20:00.000,2024-03-31t12:18:00.000,2024-03-31 12:19:00,2024-03-31,12:19:00,0,Regular departures
