flight_number,airline_name,flight_status,scheduled_arrival,estimated_arrival,actual_arrival,arrival_date,arrival_time,arrival_delay,flight_type
u2319,easyjet,landed,2023-06-11t13:00:00.000,2023-06-11t13:07:00.000,2023-06-11 13:08:00,2023-06-11,13:08:00,8,Regular departures
u22736,easyjet,landed,2023-06-11t01:05:00.000,2023-06-11t00:50:00.000,2023-06-11 00:51:00,2023-06-11,00:51:00,0,Night hour departures
u22912,easyjet,landed,2023-06-11t01:05:00.000,2023-06-11t01:33:00.000,2023-06-11 01:31:00,2023-06-11,01:31:00,27,Night hour departures
u22726,easyjet,landed,2023-06-11t01:25:00.000,2023-06-11t01:21:00.000,2023-06-11 01:21:00,2023-06-11,01:21:00,0,Night hour departures
x36655,tuifly,landed,2023-06-11t01:40:00.000,2023-06-11t01:53:00.000,2023-06-11 01:49:00,2023-06-11,01:49:00,9,Night hour departures
u22914,easyjet,landed,2023-06-11t01:45:00.000,2023-06-11t01:44:00.000,2023-06-11 01:45:00,2023-06-11,01:45:00,0,Night hour departures
u22850,easyjet,landed,2023-06-11t02:05:00.000,2023-06-11t02:12:00.000,2023-06-11 02:08:00,2023-06-11,02:08:00,4,Night hour departures
fr7948,ryanair,landed,2023-06-11t08:00:00.000,2023-06-11t07:45:00.000,2023-06-11 07:36:00,2023-06-11,07:36:00,0,Regular departures
rr1940,ryanair sun,landed,2023-06-11t08:35:00.000,2023-06-11t08:09:00.000,2023-06-11 08:09:00,2023-06-11,08:09:00,0,Regular departures
fr4122,ryanair,landed,2023-06-11t08:40:00.000,2023-06-11t08:34:00.000,2023-06-11 08:32:00,2023-06-11,08:32:00,0,Regular departures
fr8203,ryanair,landed,2023-06-11t08:50:00.000,2023-06-11t08:51:00.000,2023-06-11 08:50:00,2023-06-11,08:50:00,1,Regular departures
lh970,lufthansa,landed,2023-06-11t09:00:00.000,2023-06-11t08:53:00.000,2023-06-11 08:54:00,2023-06-11,08:54:00,0,Regular departures
u27191,easyjet,landed,2023-06-11t09:05:00.000,2023-06-11t08:36:00.000,2023-06-11 08:35:00,2023-06-11,08:35:00,0,Regular departures
u2224,easyjet,landed,2023-06-11t10:35:00.000,2023-06-11t10:27:00.000,2023-06-11 10:24:00,2023-06-11,10:24:00,0,Regular departures
fr3559,ryanair,landed,2023-06-11t10:45:00.000,2023-06-11t10:46:00.000,2023-06-11 10:47:00,2023-06-11,10:47:00,2,Regular departures
gr642,aurigny air services,landed,2023-06-11t10:45:00.000,2023-06-11t10:29:00.000,2023-06-11 10:29:00,2023-06-11,10:29:00,0,Regular departures
u22842,easyjet,landed,2023-06-11t11:25:00.000,2023-06-11t11:17:00.000,2023-06-11 11:15:00,2023-06-11,11:15:00,0,Regular departures
u22884,easyjet,landed,2023-06-11t11:35:00.000,2023-06-11t11:34:00.000,2023-06-11 11:29:00,2023-06-11,11:29:00,0,Regular departures
ls1872,jet2,landed,2023-06-11t11:45:00.000,2023-06-11t11:40:00.000,2023-06-11 11:40:00,2023-06-11,11:40:00,0,Regular departures
fr504,ryanair,landed,2023-06-11t11:55:00.000,2023-06-11t11:45:00.000,2023-06-11 11:44:00,2023-06-11,11:44:00,0,Regular departures
x36737,tuifly,landed,2023-06-11t11:55:00.000,2023-06-11t11:59:00.000,2023-06-11 11:54:00,2023-06-11,11:54:00,0,Regular departures
u22701,easyjet,landed,2023-06-11t11:55:00.000,2023-06-11t11:48:00.000,2023-06-11 11:47:00,2023-06-11,11:47:00,0,Regular departures
si784,blue islands,landed,2023-06-11t10:20:00.000,2023-06-11t10:07:00.000,2023-06-11 10:07:00,2023-06-11,10:07:00,0,Regular departures
u22840,easyjet,landed,2023-06-11t11:55:00.000,2023-06-11t11:59:00.000,2023-06-11 11:59:00,2023-06-11,11:59:00,5,Regular departures
u24979,easyjet,landed,2023-06-11t11:55:00.000,2023-06-11t11:42:00.000,2023-06-11 11:42:00,2023-06-11,11:42:00,0,Regular departures
x36711,tuifly,landed,2023-06-11t12:10:00.000,2023-06-11t12:05:00.000,2023-06-11 12:06:00,2023-06-11,12:06:00,0,Regular departures
u22892,easyjet,landed,2023-06-11t12:15:00.000,2023-06-11t12:06:00.000,2023-06-11 12:09:00,2023-06-11,12:09:00,0,Regular departures
u22738,easyjet,landed,2023-06-11t12:20:00.000,2023-06-11t11:51:00.000,2023-06-11 11:51:00,2023-06-11,11:51:00,0,Regular departures
u22716,easyjet,landed,2023-06-11t12:25:00.000,2023-06-11t12:26:00.000,2023-06-11 12:24:00,2023-06-11,12:24:00,0,Regular departures
u22940,easyjet,landed,2023-06-11t12:25:00.000,2023-06-11t12:01:00.000,2023-06-11 11:57:00,2023-06-11,11:57:00,0,Regular departures
fr8235,ryanair,landed,2023-06-11t12:30:00.000,2023-06-11t12:21:00.000,2023-06-11 12:22:00,2023-06-11,12:22:00,0,Regular departures
u22868,easyjet,landed,2023-06-11t12:30:00.000,2023-06-11t12:58:00.000,2023-06-11 12:59:00,2023-06-11,12:59:00,29,Regular departures
u22722,easyjet,landed,2023-06-11t12:45:00.000,2023-06-11t12:58:00.000,2023-06-11 12:52:00,2023-06-11,12:52:00,8,Regular departures
ls1822,jet2,landed,2023-06-11t13:00:00.000,2023-06-11t13:14:00.000,2023-06-11 13:15:00,2023-06-11,13:15:00,16,Regular departures
u22710,easyjet,landed,2023-06-11t13:10:00.000,2023-06-11t13:02:00.000,2023-06-11 13:01:00,2023-06-11,13:01:00,0,Regular departures
dl9356,delta air lines,landed,2023-06-11t13:15:00.000,2023-06-11t13:04:00.000,2023-06-11 13:05:00,2023-06-11,13:05:00,0,Regular departures
ey7011,etihad airways,landed,2023-06-11t13:15:00.000,2023-06-11t13:04:00.000,2023-06-11 13:05:00,2023-06-11,13:05:00,0,Regular departures
g35514,gol,landed,2023-06-11t13:15:00.000,2023-06-11t13:04:00.000,2023-06-11 13:05:00,2023-06-11,13:05:00,0,Regular departures
kq1051,kenya airways,landed,2023-06-11t13:15:00.000,2023-06-11t13:04:00.000,2023-06-11 13:05:00,2023-06-11,13:05:00,0,Regular departures
vs7041,virgin atlantic,landed,2023-06-11t13:15:00.000,2023-06-11t13:04:00.000,2023-06-11 13:05:00,2023-06-11,13:05:00,0,Regular departures
kl1051,klm,landed,2023-06-11t13:15:00.000,2023-06-11t13:04:00.000,2023-06-11 13:05:00,2023-06-11,13:05:00,0,Regular departures
ls1836,jet2,landed,2023-06-11t13:15:00.000,2023-06-11t13:09:00.000,2023-06-11 13:11:00,2023-06-11,13:11:00,0,Regular departures
ls1816,jet2,landed,2023-06-11t13:35:00.000,2023-06-11t14:21:00.000,2023-06-11 14:21:00,2023-06-11,14:21:00,47,Regular departures
u22816,easyjet,landed,2023-06-11t13:40:00.000,2023-06-11t13:43:00.000,2023-06-11 13:43:00,2023-06-11,13:43:00,4,Regular departures
x36775,tuifly,landed,2023-06-11t14:05:00.000,2023-06-11t14:46:00.000,2023-06-11 14:43:00,2023-06-11,14:43:00,39,Regular departures
