flight_number,airline_name,flight_status,scheduled_arrival,estimated_arrival,actual_arrival,arrival_date,arrival_time,arrival_delay,flight_type
ls1818,jet2,landed,2023-11-11t00:45:00.000,2023-11-11t00:45:00.000,2023-11-11 00:41:00,2023-11-11,00:41:00,0,Night hour departures
fr1590,ryanair,landed,2023-11-11t06:35:00.000,2023-11-11t06:13:00.000,2023-11-11 06:10:00,2023-11-11,06:10:00,0,Shoulder hour flights
fr504,ryanair,landed,2023-11-11t07:35:00.000,2023-11-11t07:58:00.000,2023-11-11 07:58:00,2023-11-11,07:58:00,23,Regular departures
ba8936,british airways,landed,2023-11-11t07:35:00.000,2023-11-11t07:16:00.000,2023-11-11 07:17:00,2023-11-11,07:17:00,0,Regular departures
ei3280,aer lingus,landed,2023-11-11t07:35:00.000,2023-11-11t07:16:00.000,2023-11-11 07:17:00,2023-11-11,07:17:00,0,Regular departures
af3161,air france,landed,2023-11-11t08:30:00.000,2023-11-11t08:28:00.000,2023-11-11 08:26:00,2023-11-11,08:26:00,0,Regular departures
dl9629,delta air lines,landed,2023-11-11t08:30:00.000,2023-11-11t08:28:00.000,2023-11-11 08:26:00,2023-11-11,08:26:00,0,Regular departures
ey7395,etihad airways,landed,2023-11-11t08:30:00.000,2023-11-11t08:28:00.000,2023-11-11 08:26:00,2023-11-11,08:26:00,0,Regular departures
vs7040,virgin atlantic,landed,2023-11-11t08:30:00.000,2023-11-11t08:28:00.000,2023-11-11 08:26:00,2023-11-11,08:26:00,0,Regular departures
zq1049,german airways,landed,2023-11-11t08:30:00.000,2023-11-11t08:28:00.000,2023-11-11 08:26:00,2023-11-11,08:26:00,0,Regular departures
u23839,easyjet,landed,2023-11-11t08:45:00.000,2023-11-11t08:52:00.000,2023-11-11 08:53:00,2023-11-11,08:53:00,8,Regular departures
u2214,easyjet,landed,2023-11-11t09:45:00.000,2023-11-11t10:19:00.000,2023-11-11 10:19:00,2023-11-11,10:19:00,34,Regular departures
u22958,easyjet,landed,2023-11-11t10:05:00.000,2023-11-11t10:02:00.000,2023-11-11 10:02:00,2023-11-11,10:02:00,0,Regular departures
u22884,easyjet,landed,2023-11-11t10:15:00.000,2023-11-11t10:34:00.000,2023-11-11 10:30:00,2023-11-11,10:30:00,16,Regular departures
u22922,easyjet,landed,2023-11-11t10:15:00.000,2023-11-11t10:18:00.000,2023-11-11 10:15:00,2023-11-11,10:15:00,1,Regular departures
u299,easyjet,landed,2023-11-11t10:35:00.000,2023-11-11t10:21:00.000,2023-11-11 10:22:00,2023-11-11,10:22:00,0,Regular departures
