flight_number,airline_name,flight_status,scheduled_departure,estimated_departure,actual_departure,departure_date,departure_time,departure_delay,flight_type
fr2292,ryanair,active,2024-03-20t05:50:00.000,2024-03-20t06:05:00.000,2024-03-20 05:55:00,2024-03-20,05:55:00,5,Night hour departures
af5199,air france,active,2024-03-20t06:15:00.000,2024-03-20t06:23:00.000,2024-03-20 06:27:00,2024-03-20,06:27:00,13,Shoulder hour flights
az3737,alitalia,active,2024-03-20t06:15:00.000,2024-03-20t06:23:00.000,2024-03-20 06:27:00,2024-03-20,06:27:00,13,Shoulder hour flights
dl9422,delta air lines,active,2024-03-20t06:15:00.000,2024-03-20t06:23:00.000,2024-03-20 06:27:00,2024-03-20,06:27:00,13,Shoulder hour flights
ey7330,etihad airways,active,2024-03-20t06:15:00.000,2024-03-20t06:23:00.000,2024-03-20 06:27:00,2024-03-20,06:27:00,13,Shoulder hour flights
g35535,gol,active,2024-03-20t06:15:00.000,2024-03-20t06:23:00.000,2024-03-20 06:27:00,2024-03-20,06:27:00,13,Shoulder hour flights
kq1046,kenya airways,active,2024-03-20t06:15:00.000,2024-03-20t06:23:00.000,2024-03-20 06:27:00,2024-03-20,06:27:00,13,Shoulder hour flights
vs6854,virgin atlantic,active,2024-03-20t06:15:00.000,2024-03-20t06:23:00.000,2024-03-20 06:27:00,2024-03-20,06:27:00,13,Shoulder hour flights
kl1046,klm,active,2024-03-20t06:15:00.000,2024-03-20t06:23:00.000,2024-03-20 06:27:00,2024-03-20,06:27:00,13,Shoulder hour flights
u22713,easyjet,active,2024-03-20t06:20:00.000,2024-03-20t06:20:00.000,2024-03-20 06:24:00,2024-03-20,06:24:00,5,Shoulder hour flights
u22871,easyjet,active,2024-03-20t06:40:00.000,2024-03-20t06:40:00.000,2024-03-20 06:47:00,2024-03-20,06:47:00,8,Shoulder hour flights
x36346,tuifly,active,2024-03-20t06:55:00.000,2024-03-20t06:55:00.000,2024-03-20 07:07:00,2024-03-20,07:07:00,13,Regular departures
