flight_number,airline_name,flight_status,scheduled_departure,estimated_departure,actual_departure,departure_date,departure_time,departure_delay,flight_type
fr1591,ryanair,active,2023-12-11t05:55:00.000,2023-12-11t05:55:00.000,2023-12-11 06:08:00,2023-12-11,06:08:00,13,Shoulder hour flights
fr8224,ryanair,active,2023-12-11t05:55:00.000,2023-12-11t06:30:00.000,2023-12-11 06:26:00,2023-12-11,06:26:00,31,Shoulder hour flights
fr2798,ryanair,active,2023-12-11t06:05:00.000,2023-12-11t06:05:00.000,2023-12-11 06:21:00,2023-12-11,06:21:00,17,Shoulder hour flights
u22713,easyjet,active,2023-12-11t06:20:00.000,2023-12-11t06:18:00.000,2023-12-11 06:28:00,2023-12-11,06:28:00,9,Shoulder hour flights
fr9503,ryanair,active,2023-12-11t06:40:00.000,2023-12-11t06:40:00.000,2023-12-11 06:48:00,2023-12-11,06:48:00,9,Shoulder hour flights
u22957,easyjet,active,2023-12-11t06:45:00.000,2023-12-11t06:45:00.000,2023-12-11 06:46:00,2023-12-11,06:46:00,1,Shoulder hour flights
ls1805,jet2,active,2023-12-11t07:00:00.000,2023-12-11t07:00:00.000,2023-12-11 07:13:00,2023-12-11,07:13:00,13,Regular departures
u2201,easyjet,active,2023-12-11t07:00:00.000,2023-12-11t07:15:00.000,2023-12-11 06:59:00,2023-12-11,06:59:00,0,Shoulder hour flights
u2213,easyjet,active,2023-12-11t07:00:00.000,2023-12-11t07:12:00.000,2023-12-11 07:04:00,2023-12-11,07:04:00,5,Regular departures
u22721,easyjet,active,2023-12-11t07:00:00.000,2023-12-11t07:00:00.000,2023-12-11 07:06:00,2023-12-11,07:06:00,6,Regular departures
u22773,easyjet,active,2023-12-11t07:00:00.000,2023-12-11t07:12:00.000,2023-12-11 07:11:00,2023-12-11,07:11:00,11,Regular departures
u22877,easyjet,active,2023-12-11t07:10:00.000,2023-12-11t07:10:00.000,2023-12-11 07:16:00,2023-12-11,07:16:00,6,Regular departures
u22883,easyjet,active,2023-12-11t07:10:00.000,2023-12-11t07:10:00.000,2023-12-11 07:18:00,2023-12-11,07:18:00,9,Regular departures
