flight_number,airline_name,flight_status,scheduled_departure,estimated_departure,actual_departure,departure_date,departure_time,departure_delay,flight_type
fr1591,ryanair,active,2024-03-11t05:55:00.000,2024-03-11t05:55:00.000,2024-03-11 06:06:00,2024-03-11,06:06:00,11,Shoulder hour flights
fr8224,ryanair,active,2024-03-11t05:55:00.000,2024-03-11t05:55:00.000,2024-03-11 06:00:00,2024-03-11,06:00:00,5,Shoulder hour flights
fr2798,ryanair,active,2024-03-11t06:05:00.000,2024-03-11t06:05:00.000,2024-03-11 06:03:00,2024-03-11,06:03:00,0,Shoulder hour flights
af5199,air france,active,2024-03-11t06:15:00.000,2024-03-11t06:20:00.000,2024-03-11 06:56:00,2024-03-11,06:56:00,42,Shoulder hour flights
az3737,alitalia,active,2024-03-11t06:15:00.000,2024-03-11t06:20:00.000,2024-03-11 06:56:00,2024-03-11,06:56:00,42,Shoulder hour flights
dl9422,delta air lines,active,2024-03-11t06:15:00.000,2024-03-11t06:20:00.000,2024-03-11 06:56:00,2024-03-11,06:56:00,42,Shoulder hour flights
ey7330,etihad airways,active,2024-03-11t06:15:00.000,2024-03-11t06:20:00.000,2024-03-11 06:56:00,2024-03-11,06:56:00,42,Shoulder hour flights
g35535,gol,active,2024-03-11t06:15:00.000,2024-03-11t06:20:00.000,2024-03-11 06:56:00,2024-03-11,06:56:00,42,Shoulder hour flights
kq1046,kenya airways,active,2024-03-11t06:15:00.000,2024-03-11t06:20:00.000,2024-03-11 06:56:00,2024-03-11,06:56:00,42,Shoulder hour flights
vs6854,virgin atlantic,active,2024-03-11t06:15:00.000,2024-03-11t06:20:00.000,2024-03-11 06:56:00,2024-03-11,06:56:00,42,Shoulder hour flights
kl1046,klm,active,2024-03-11t06:15:00.000,2024-03-11t06:20:00.000,2024-03-11 06:56:00,2024-03-11,06:56:00,42,Shoulder hour flights
u22713,easyjet,active,2024-03-11t06:20:00.000,2024-03-11t06:20:00.000,2024-03-11 06:35:00,2024-03-11,06:35:00,15,Shoulder hour flights
fr9503,ryanair,active,2024-03-11t06:40:00.000,2024-03-11t06:40:00.000,2024-03-11 06:39:00,2024-03-11,06:39:00,0,Shoulder hour flights
fr9870,ryanair,active,2024-03-11t06:45:00.000,2024-03-11t06:45:00.000,2024-03-11 06:49:00,2024-03-11,06:49:00,5,Shoulder hour flights
u22957,easyjet,active,2024-03-11t06:45:00.000,2024-03-11t07:00:00.000,2024-03-11 06:47:00,2024-03-11,06:47:00,2,Shoulder hour flights
ls1805,jet2,active,2024-03-11t07:00:00.000,2024-03-11t07:15:00.000,2024-03-11 07:26:00,2024-03-11,07:26:00,27,Regular departures
u2201,easyjet,active,2024-03-11t07:00:00.000,2024-03-11t07:00:00.000,2024-03-11 07:04:00,2024-03-11,07:04:00,4,Regular departures
u2213,easyjet,active,2024-03-11t07:00:00.000,2024-03-11t07:00:00.000,2024-03-11 06:59:00,2024-03-11,06:59:00,0,Shoulder hour flights
u22773,easyjet,active,2024-03-11t07:00:00.000,2024-03-11t07:00:00.000,2024-03-11 07:01:00,2024-03-11,07:01:00,2,Regular departures
u22721,easyjet,active,2024-03-11t07:10:00.000,2024-03-11t07:10:00.000,2024-03-11 07:24:00,2024-03-11,07:24:00,15,Regular departures
u22877,easyjet,active,2024-03-11t07:10:00.000,2024-03-11t07:10:00.000,2024-03-11 07:13:00,2024-03-11,07:13:00,3,Regular departures
u22883,easyjet,active,2024-03-11t07:10:00.000,2024-03-11t07:10:00.000,2024-03-11 07:22:00,2024-03-11,07:22:00,13,Regular departures
u22733,easyjet,active,2024-03-11t07:25:00.000,2024-03-11t07:25:00.000,2024-03-11 07:31:00,2024-03-11,07:31:00,7,Regular departures
u2237,easyjet,active,2024-03-11t07:30:00.000,2024-03-11t07:30:00.000,2024-03-11 07:41:00,2024-03-11,07:41:00,11,Regular departures
u22871,easyjet,active,2024-03-11t07:30:00.000,2024-03-11t07:30:00.000,2024-03-11 07:43:00,2024-03-11,07:43:00,13,Regular departures
u22921,easyjet,active,2024-03-11t07:35:00.000,2024-03-11t07:35:00.000,2024-03-11 07:33:00,2024-03-11,07:33:00,0,Regular departures
u22931,easyjet,active,2024-03-11t07:40:00.000,2024-03-11t07:40:00.000,2024-03-11 07:45:00,2024-03-11,07:45:00,6,Regular departures
u22781,easyjet,active,2024-03-11t07:45:00.000,2024-03-11t07:45:00.000,2024-03-11 08:10:00,2024-03-11,08:10:00,26,Regular departures
fr5341,ryanair,active,2024-03-11t07:55:00.000,2024-03-11t07:55:00.000,2024-03-11 08:01:00,2024-03-11,08:01:00,7,Regular departures
u22933,easyjet,active,2024-03-11t07:55:00.000,2024-03-11t07:55:00.000,2024-03-11 07:56:00,2024-03-11,07:56:00,1,Regular departures
fr505,ryanair,active,2024-03-11t08:00:00.000,2024-03-11t08:00:00.000,2024-03-11 08:05:00,2024-03-11,08:05:00,5,Regular departures
ba8937,british airways,active,2024-03-11t08:05:00.000,2024-03-11t08:15:00.000,2024-03-11 08:21:00,2024-03-11,08:21:00,16,Regular departures
ei3281,aer lingus,active,2024-03-11t08:05:00.000,2024-03-11t08:15:00.000,2024-03-11 08:21:00,2024-03-11,08:21:00,16,Regular departures
ls1877,jet2,active,2024-03-11t08:30:00.000,2024-03-11t08:45:00.000,2024-03-11 08:47:00,2024-03-11,08:47:00,17,Regular departures
