flight_number,airline_name,flight_status,scheduled_departure,estimated_departure,actual_departure,departure_date,departure_time,departure_delay,flight_type
fr4147,ryanair,active,2024-01-26t05:55:00.000,2024-01-26t05:55:00.000,2024-01-26 06:07:00,2024-01-26,06:07:00,13,Shoulder hour flights
fr5341,ryanair,active,2024-01-26t06:00:00.000,2024-01-26t06:00:00.000,2024-01-26 06:15:00,2024-01-26,06:15:00,16,Shoulder hour flights
fr4755,ryanair,active,2024-01-26t06:05:00.000,2024-01-26t06:05:00.000,2024-01-26 06:13:00,2024-01-26,06:13:00,9,Shoulder hour flights
u22713,easyjet,active,2024-01-26t06:05:00.000,2024-01-26t06:05:00.000,2024-01-26 06:05:00,2024-01-26,06:05:00,0,Shoulder hour flights
u22937,easyjet,active,2024-01-26t06:30:00.000,2024-01-26t06:30:00.000,2024-01-26 06:34:00,2024-01-26,06:34:00,4,Shoulder hour flights
fr2292,ryanair,active,2024-01-26t07:00:00.000,2024-01-26t07:15:00.000,2024-01-26 07:23:00,2024-01-26,07:23:00,23,Regular departures
ls1805,jet2,active,2024-01-26t07:00:00.000,2024-01-26t07:00:00.000,2024-01-26 07:12:00,2024-01-26,07:12:00,13,Regular departures
u22967,easyjet,active,2024-01-26t07:00:00.000,2024-01-26t07:00:00.000,2024-01-26 07:05:00,2024-01-26,07:05:00,6,Regular departures
u2213,easyjet,active,2024-01-26t07:05:00.000,2024-01-26t07:05:00.000,2024-01-26 07:10:00,2024-01-26,07:10:00,6,Regular departures
u22951,easyjet,active,2024-01-26t07:05:00.000,2024-01-26t07:17:00.000,2024-01-26 07:21:00,2024-01-26,07:21:00,16,Regular departures
u22703,easyjet,active,2024-01-26t07:10:00.000,2024-01-26t07:10:00.000,2024-01-26 07:15:00,2024-01-26,07:15:00,5,Regular departures
u22883,easyjet,active,2024-01-26t07:10:00.000,2024-01-26t07:10:00.000,2024-01-26 07:27:00,2024-01-26,07:27:00,17,Regular departures
fr505,ryanair,active,2024-01-26t07:20:00.000,2024-01-26t07:20:00.000,2024-01-26 07:31:00,2024-01-26,07:31:00,11,Regular departures
u22773,easyjet,active,2024-01-26t07:20:00.000,2024-01-26t07:57:00.000,2024-01-26 08:00:00,2024-01-26,08:00:00,41,Regular departures
u22931,easyjet,active,2024-01-26t07:30:00.000,2024-01-26t07:30:00.000,2024-01-26 07:34:00,2024-01-26,07:34:00,4,Regular departures
fr7949,ryanair,active,2024-01-26t07:35:00.000,2024-01-26t07:55:00.000,2024-01-26 08:03:00,2024-01-26,08:03:00,29,Regular departures
u22721,easyjet,active,2024-01-26t07:40:00.000,2024-01-26t07:40:00.000,2024-01-26 07:56:00,2024-01-26,07:56:00,16,Regular departures
u22867,easyjet,active,2024-01-26t07:40:00.000,2024-01-26t07:40:00.000,2024-01-26 07:46:00,2024-01-26,07:46:00,6,Regular departures
u22783,easyjet,active,2024-01-26t08:00:00.000,2024-01-26t08:00:00.000,2024-01-26 08:07:00,2024-01-26,08:07:00,8,Regular departures
ba8937,british airways,active,2024-01-26t08:05:00.000,2024-01-26t08:05:00.000,2024-01-26 08:09:00,2024-01-26,08:09:00,5,Regular departures
ei3281,aer lingus,active,2024-01-26t08:05:00.000,2024-01-26t08:05:00.000,2024-01-26 08:09:00,2024-01-26,08:09:00,5,Regular departures
fr4133,ryanair,active,2024-01-26t08:15:00.000,2024-01-26t08:20:00.000,2024-01-26 08:40:00,2024-01-26,08:40:00,26,Regular departures
ls1891,jet2,active,2024-01-26t08:15:00.000,2024-01-26t08:15:00.000,2024-01-26 08:14:00,2024-01-26,08:14:00,0,Regular departures
u2322,easyjet,active,2024-01-26t08:45:00.000,2024-01-26t08:45:00.000,2024-01-26 08:46:00,2024-01-26,08:46:00,2,Regular departures
fr155,ryanair,active,2024-01-26t09:10:00.000,2024-01-26t09:09:00.000,2024-01-26 09:18:00,2024-01-26,09:18:00,8,Regular departures
ls1809,jet2,active,2024-01-26t09:30:00.000,2024-01-26t09:45:00.000,2024-01-26 09:40:00,2024-01-26,09:40:00,11,Regular departures
ls1801,jet2,active,2024-01-26t10:00:00.000,2024-01-26t10:09:00.000,2024-01-26 10:36:00,2024-01-26,10:36:00,37,Regular departures
fr3161,ryanair,active,2024-01-26t10:20:00.000,2024-01-26t10:35:00.000,2024-01-26 10:42:00,2024-01-26,10:42:00,22,Regular departures
lh971,lufthansa,active,2024-01-26t10:45:00.000,2024-01-26t10:58:00.000,2024-01-26 10:55:00,2024-01-26,10:55:00,11,Regular departures
x36508,tuifly,active,2024-01-26t11:05:00.000,2024-01-26t11:20:00.000,2024-01-26 11:23:00,2024-01-26,11:23:00,18,Regular departures
u22935,easyjet,active,2024-01-26t11:30:00.000,2024-01-26t12:20:00.000,2024-01-26 12:16:00,2024-01-26,12:16:00,46,Regular departures
u2237,easyjet,active,2024-01-26t11:45:00.000,2024-01-26t11:45:00.000,2024-01-26 11:52:00,2024-01-26,11:52:00,8,Regular departures
u2215,easyjet,active,2024-01-26t12:45:00.000,2024-01-26t12:58:00.000,2024-01-26 13:00:00,2024-01-26,13:00:00,15,Regular departures
u22837,easyjet,active,2024-01-26t12:50:00.000,2024-01-26t12:50:00.000,2024-01-26 12:52:00,2024-01-26,12:52:00,2,Regular departures
u22887,easyjet,active,2024-01-26t13:15:00.000,2024-01-26t13:47:00.000,2024-01-26 13:45:00,2024-01-26,13:45:00,30,Regular departures
fr6221,ryanair,active,2024-01-26t13:35:00.000,2024-01-26t13:50:00.000,2024-01-26 13:53:00,2024-01-26,13:53:00,18,Regular departures
ey7365,etihad airways,active,2024-01-26t13:40:00.000,2024-01-26t14:17:00.000,2024-01-26 14:24:00,2024-01-26,14:24:00,45,Regular departures
kq1052,kenya airways,active,2024-01-26t13:40:00.000,2024-01-26t14:17:00.000,2024-01-26 14:24:00,2024-01-26,14:24:00,45,Regular departures
vs7045,virgin atlantic,active,2024-01-26t13:40:00.000,2024-01-26t14:17:00.000,2024-01-26 14:24:00,2024-01-26,14:24:00,45,Regular departures
kl1052,klm,active,2024-01-26t13:40:00.000,2024-01-26t14:17:00.000,2024-01-26 14:24:00,2024-01-26,14:24:00,45,Regular departures
u22731,easyjet,active,2024-01-26t13:50:00.000,2024-01-26t13:50:00.000,2024-01-26 14:00:00,2024-01-26,14:00:00,11,Regular departures
u2231,easyjet,active,2024-01-26t14:05:00.000,2024-01-26t14:05:00.000,2024-01-26 14:18:00,2024-01-26,14:18:00,13,Regular departures
gr642,aurigny air services,active,2024-01-26t14:10:00.000,2024-01-26t14:10:00.000,2024-01-26 14:21:00,2024-01-26,14:21:00,11,Regular departures
fr4753,ryanair,active,2024-01-26t14:30:00.000,2024-01-26t14:30:00.000,2024-01-26 14:31:00,2024-01-26,14:31:00,2,Regular departures
u22781,easyjet,active,2024-01-26t14:30:00.000,2024-01-26t14:45:00.000,2024-01-26 14:40:00,2024-01-26,14:40:00,10,Regular departures
u2205,easyjet,active,2024-01-26t14:40:00.000,2024-01-26t14:40:00.000,2024-01-26 14:36:00,2024-01-26,14:36:00,0,Regular departures
u24058,easyjet,active,2024-01-26t14:50:00.000,2024-01-26t14:50:00.000,2024-01-26 14:59:00,2024-01-26,14:59:00,10,Regular departures
u22955,easyjet,active,2024-01-26t15:20:00.000,2024-01-26t15:26:00.000,2024-01-26 15:26:00,2024-01-26,15:26:00,7,Regular departures
u22959,easyjet,active,2024-01-26t15:45:00.000,2024-01-26t15:45:00.000,2024-01-26 15:47:00,2024-01-26,15:47:00,3,Regular departures
ba8867,british airways,active,2024-01-26t16:00:00.000,2024-01-26t16:00:00.000,2024-01-26 15:58:00,2024-01-26,15:58:00,0,Regular departures
ei3843,aer lingus,active,2024-01-26t16:00:00.000,2024-01-26t16:00:00.000,2024-01-26 15:58:00,2024-01-26,15:58:00,0,Regular departures
fr8681,ryanair,active,2024-01-26t16:05:00.000,2024-01-26t16:05:00.000,2024-01-26 16:07:00,2024-01-26,16:07:00,2,Regular departures
fr8212,ryanair,active,2024-01-26t16:10:00.000,2024-01-26t16:10:00.000,2024-01-26 16:15:00,2024-01-26,16:15:00,6,Regular departures
fr509,ryanair,active,2024-01-26t16:35:00.000,2024-01-26t16:35:00.000,2024-01-26 16:36:00,2024-01-26,16:36:00,1,Regular departures
u22873,easyjet,active,2024-01-26t16:35:00.000,2024-01-26t16:35:00.000,2024-01-26 16:45:00,2024-01-26,16:45:00,11,Regular departures
ey5802,etihad airways,active,2024-01-26t17:15:00.000,2024-01-26t17:30:00.000,2024-01-26 17:39:00,2024-01-26,17:39:00,25,Regular departures
kq1054,kenya airways,active,2024-01-26t17:15:00.000,2024-01-26t17:30:00.000,2024-01-26 17:39:00,2024-01-26,17:39:00,25,Regular departures
vs7046,virgin atlantic,active,2024-01-26t17:15:00.000,2024-01-26t17:30:00.000,2024-01-26 17:39:00,2024-01-26,17:39:00,25,Regular departures
