flight_number,airline_name,flight_status,scheduled_arrival,estimated_arrival,actual_arrival,arrival_date,arrival_time,arrival_delay,flight_type
u22914,easyjet,landed,2024-03-29t00:35:00.000,2024-03-29t00:22:00.000,2024-03-29 00:21:00,2024-03-29,00:21:00,0,Night hour departures
fr7948,ryanair,landed,2024-03-29t07:10:00.000,2024-03-29t06:59:00.000,2024-03-29 06:58:00,2024-03-29,06:58:00,0,Shoulder hour flights
u21443,easyjet,landed,2024-03-29t07:30:00.000,2024-03-29t07:16:00.000,2024-03-29 07:09:00,2024-03-29,07:09:00,0,Regular departures
ba8936,british airways,landed,2024-03-29t07:40:00.000,2024-03-29t07:36:00.000,2024-03-29 07:37:00,2024-03-29,07:37:00,0,Regular departures
ei3280,aer lingus,landed,2024-03-29t07:40:00.000,2024-03-29t07:36:00.000,2024-03-29 07:37:00,2024-03-29,07:37:00,0,Regular departures
fr4134,ryanair,landed,2024-03-29t07:40:00.000,2024-03-29t07:40:00.000,2024-03-29 07:46:00,2024-03-29,07:46:00,6,Regular departures
u297,easyjet,landed,2024-03-29t07:40:00.000,2024-03-29t07:45:00.000,2024-03-29 07:42:00,2024-03-29,07:42:00,3,Regular departures
u2321,easyjet,landed,2024-03-29t08:15:00.000,2024-03-29t08:15:00.000,2024-03-29 08:15:00,2024-03-29,08:15:00,0,Regular departures
af3161,air france,landed,2024-03-29t08:30:00.000,2024-03-29t08:30:00.000,2024-03-29 08:25:00,2024-03-29,08:25:00,0,Regular departures
dl9629,delta air lines,landed,2024-03-29t08:30:00.000,2024-03-29t08:30:00.000,2024-03-29 08:25:00,2024-03-29,08:25:00,0,Regular departures
ey7395,etihad airways,landed,2024-03-29t08:30:00.000,2024-03-29t08:30:00.000,2024-03-29 08:25:00,2024-03-29,08:25:00,0,Regular departures
vs7040,virgin atlantic,landed,2024-03-29t08:30:00.000,2024-03-29t08:30:00.000,2024-03-29 08:25:00,2024-03-29,08:25:00,0,Regular departures
