flight_number,airline_name,flight_status,scheduled_departure,estimated_departure,actual_departure,departure_date,departure_time,departure_delay,flight_type
fr8202,ryanair,active,2023-07-16t05:55:00.000,2023-07-16t05:55:00.000,2023-07-16 06:07:00,2023-07-16,06:07:00,13,Shoulder hour flights
u22815,easyjet,active,2023-07-16t06:00:00.000,2023-07-16t06:00:00.000,2023-07-16 06:26:00,2023-07-16,06:26:00,26,Shoulder hour flights
u22853,easyjet,active,2023-07-16t06:00:00.000,2023-07-16t06:00:00.000,2023-07-16 06:33:00,2023-07-16,06:33:00,34,Shoulder hour flights
u22891,easyjet,active,2023-07-16t06:10:00.000,2023-07-16t06:10:00.000,2023-07-16 06:44:00,2023-07-16,06:44:00,35,Shoulder hour flights
u22939,easyjet,active,2023-07-16t06:10:00.000,2023-07-16t06:33:00.000,2023-07-16 06:56:00,2023-07-16,06:56:00,46,Shoulder hour flights
ls1871,jet2,active,2023-07-16t06:15:00.000,2023-07-16t06:15:00.000,2023-07-16 06:40:00,2023-07-16,06:40:00,25,Shoulder hour flights
u22715,easyjet,active,2023-07-16t06:15:00.000,2023-07-16t06:15:00.000,2023-07-16 06:31:00,2023-07-16,06:31:00,17,Shoulder hour flights
u22731,easyjet,active,2023-07-16t06:15:00.000,2023-07-16t06:15:00.000,2023-07-16 06:42:00,2023-07-16,06:42:00,27,Shoulder hour flights
af5199,air france,active,2023-07-16t06:20:00.000,2023-07-16t06:20:00.000,2023-07-16 06:35:00,2023-07-16,06:35:00,16,Shoulder hour flights
az3737,alitalia,active,2023-07-16t06:20:00.000,2023-07-16t06:20:00.000,2023-07-16 06:35:00,2023-07-16,06:35:00,16,Shoulder hour flights
dl9422,delta air lines,active,2023-07-16t06:20:00.000,2023-07-16t06:20:00.000,2023-07-16 06:35:00,2023-07-16,06:35:00,16,Shoulder hour flights
ey7330,etihad airways,active,2023-07-16t06:20:00.000,2023-07-16t06:20:00.000,2023-07-16 06:35:00,2023-07-16,06:35:00,16,Shoulder hour flights
g35535,gol,active,2023-07-16t06:20:00.000,2023-07-16t06:20:00.000,2023-07-16 06:35:00,2023-07-16,06:35:00,16,Shoulder hour flights
kq1046,kenya airways,active,2023-07-16t06:20:00.000,2023-07-16t06:20:00.000,2023-07-16 06:35:00,2023-07-16,06:35:00,16,Shoulder hour flights
vs6854,virgin atlantic,active,2023-07-16t06:20:00.000,2023-07-16t06:20:00.000,2023-07-16 06:35:00,2023-07-16,06:35:00,16,Shoulder hour flights
kl1046,klm,active,2023-07-16t06:20:00.000,2023-07-16t06:20:00.000,2023-07-16 06:35:00,2023-07-16,06:35:00,16,Shoulder hour flights
ls1821,jet2,active,2023-07-16t06:30:00.000,2023-07-16t06:30:00.000,2023-07-16 07:09:00,2023-07-16,07:09:00,39,Regular departures
ls1839,jet2,active,2023-07-16t06:30:00.000,2023-07-16t06:40:00.000,2023-07-16 06:59:00,2023-07-16,06:59:00,29,Shoulder hour flights
u22821,easyjet,active,2023-07-16t06:40:00.000,2023-07-16t06:53:00.000,2023-07-16 07:06:00,2023-07-16,07:06:00,27,Regular departures
u22841,easyjet,active,2023-07-16t06:45:00.000,2023-07-16t06:45:00.000,2023-07-16 07:02:00,2023-07-16,07:02:00,18,Regular departures
ls1873,jet2,active,2023-07-16t07:00:00.000,2023-07-16t07:09:00.000,2023-07-16 07:22:00,2023-07-16,07:22:00,22,Regular departures
u22721,easyjet,active,2023-07-16t07:00:00.000,2023-07-16t07:00:00.000,2023-07-16 07:13:00,2023-07-16,07:13:00,13,Regular departures
