flight_number,airline_name,flight_status,scheduled_arrival,estimated_arrival,actual_arrival,arrival_date,arrival_time,arrival_delay,flight_type
u22914,easyjet,landed,2024-01-12t00:35:00.000,2024-01-12t00:28:00.000,2024-01-12 00:21:00,2024-01-12,00:21:00,0,Night hour departures
fr7948,ryanair,landed,2024-01-12t07:10:00.000,2024-01-12t07:41:00.000,2024-01-12 07:42:00,2024-01-12,07:42:00,32,Regular departures
ba8936,british airways,landed,2024-01-12t07:40:00.000,2024-01-12t07:24:00.000,2024-01-12 07:24:00,2024-01-12,07:24:00,0,Regular departures
ei3280,aer lingus,landed,2024-01-12t07:40:00.000,2024-01-12t07:24:00.000,2024-01-12 07:24:00,2024-01-12,07:24:00,0,Regular departures
fr4134,ryanair,landed,2024-01-12t07:40:00.000,2024-01-12t07:36:00.000,2024-01-12 07:38:00,2024-01-12,07:38:00,0,Regular departures
u2321,easyjet,landed,2024-01-12t08:15:00.000,2024-01-12t07:50:00.000,2024-01-12 07:53:00,2024-01-12,07:53:00,0,Regular departures
af3161,air france,landed,2024-01-12t08:30:00.000,2024-01-12t08:42:00.000,2024-01-12 08:43:00,2024-01-12,08:43:00,14,Regular departures
dl9629,delta air lines,landed,2024-01-12t08:30:00.000,2024-01-12t08:42:00.000,2024-01-12 08:43:00,2024-01-12,08:43:00,14,Regular departures
ey7395,etihad airways,landed,2024-01-12t08:30:00.000,2024-01-12t08:42:00.000,2024-01-12 08:43:00,2024-01-12,08:43:00,14,Regular departures
vs7040,virgin atlantic,landed,2024-01-12t08:30:00.000,2024-01-12t08:42:00.000,2024-01-12 08:43:00,2024-01-12,08:43:00,14,Regular departures
zq1049,german airways,landed,2024-01-12t08:30:00.000,2024-01-12t08:42:00.000,2024-01-12 08:43:00,2024-01-12,08:43:00,14,Regular departures
fr154,ryanair,landed,2024-01-12t08:45:00.000,2024-01-12t08:31:00.000,2024-01-12 08:33:00,2024-01-12,08:33:00,0,Regular departures
fr504,ryanair,landed,2024-01-12t09:55:00.000,2024-01-12t09:41:00.000,2024-01-12 09:43:00,2024-01-12,09:43:00,0,Regular departures
u2214,easyjet,landed,2024-01-12t10:05:00.000,2024-01-12t09:54:00.000,2024-01-12 09:51:00,2024-01-12,09:51:00,0,Regular departures
