flight_number,airline_name,flight_status,scheduled_departure,estimated_departure,actual_departure,departure_date,departure_time,departure_delay,flight_type
x36212,tuifly,active,2023-09-26t06:00:00.000,2023-09-26t06:00:00.000,2023-09-26 06:23:00,2023-09-26,06:23:00,23,Shoulder hour flights
x36254,tuifly,active,2023-09-26t06:00:00.000,2023-09-26t06:00:00.000,2023-09-26 06:10:00,2023-09-26,06:10:00,11,Shoulder hour flights
u22709,easyjet,active,2023-09-26t06:00:00.000,2023-09-26t06:00:00.000,2023-09-26 06:13:00,2023-09-26,06:13:00,13,Shoulder hour flights
u22715,easyjet,active,2023-09-26t06:00:00.000,2023-09-26t06:00:00.000,2023-09-26 06:18:00,2023-09-26,06:18:00,18,Shoulder hour flights
ls1891,jet2,active,2023-09-26t06:05:00.000,2023-09-26t06:20:00.000,2023-09-26 06:33:00,2023-09-26,06:33:00,29,Shoulder hour flights
u22765,easyjet,active,2023-09-26t06:10:00.000,2023-09-26t06:10:00.000,2023-09-26 06:26:00,2023-09-26,06:26:00,17,Shoulder hour flights
u22733,easyjet,active,2023-09-26t06:10:00.000,2023-09-26t06:10:00.000,2023-09-26 06:20:00,2023-09-26,06:20:00,11,Shoulder hour flights
u22891,easyjet,active,2023-09-26t06:10:00.000,2023-09-26t06:18:00.000,2023-09-26 06:38:00,2023-09-26,06:38:00,29,Shoulder hour flights
fr505,ryanair,active,2023-09-26t06:15:00.000,2023-09-26t06:15:00.000,2023-09-26 06:28:00,2023-09-26,06:28:00,14,Shoulder hour flights
ls1821,jet2,active,2023-09-26t06:15:00.000,2023-09-26t06:41:00.000,2023-09-26 06:53:00,2023-09-26,06:53:00,38,Shoulder hour flights
u22731,easyjet,active,2023-09-26t06:15:00.000,2023-09-26t06:28:00.000,2023-09-26 06:40:00,2023-09-26,06:40:00,26,Shoulder hour flights
u22837,easyjet,active,2023-09-26t06:15:00.000,2023-09-26t06:28:00.000,2023-09-26 06:45:00,2023-09-26,06:45:00,31,Shoulder hour flights
u22843,easyjet,active,2023-09-26t06:15:00.000,2023-09-26t06:28:00.000,2023-09-26 06:31:00,2023-09-26,06:31:00,16,Shoulder hour flights
af5199,air france,active,2023-09-26t06:20:00.000,2023-09-26t06:35:00.000,2023-09-26 06:42:00,2023-09-26,06:42:00,23,Shoulder hour flights
az3737,alitalia,active,2023-09-26t06:20:00.000,2023-09-26t06:35:00.000,2023-09-26 06:42:00,2023-09-26,06:42:00,23,Shoulder hour flights
dl9422,delta air lines,active,2023-09-26t06:20:00.000,2023-09-26t06:35:00.000,2023-09-26 06:42:00,2023-09-26,06:42:00,23,Shoulder hour flights
ey7330,etihad airways,active,2023-09-26t06:20:00.000,2023-09-26t06:35:00.000,2023-09-26 06:42:00,2023-09-26,06:42:00,23,Shoulder hour flights
g35535,gol,active,2023-09-26t06:20:00.000,2023-09-26t06:35:00.000,2023-09-26 06:42:00,2023-09-26,06:42:00,23,Shoulder hour flights
kq1046,kenya airways,active,2023-09-26t06:20:00.000,2023-09-26t06:35:00.000,2023-09-26 06:42:00,2023-09-26,06:42:00,23,Shoulder hour flights
vs6854,virgin atlantic,active,2023-09-26t06:20:00.000,2023-09-26t06:35:00.000,2023-09-26 06:42:00,2023-09-26,06:42:00,23,Shoulder hour flights
kl1046,klm,active,2023-09-26t06:20:00.000,2023-09-26t06:35:00.000,2023-09-26 06:42:00,2023-09-26,06:42:00,23,Shoulder hour flights
ls1817,jet2,active,2023-09-26t06:30:00.000,2023-09-26t06:44:00.000,2023-09-26 06:48:00,2023-09-26,06:48:00,19,Shoulder hour flights
x36272,tuifly,active,2023-09-26t06:30:00.000,2023-09-26t06:30:00.000,2023-09-26 06:50:00,2023-09-26,06:50:00,21,Shoulder hour flights
u22939,easyjet,active,2023-09-26t06:35:00.000,2023-09-26t06:48:00.000,2023-09-26 06:58:00,2023-09-26,06:58:00,24,Shoulder hour flights
u22702,easyjet,active,2023-09-26t06:50:00.000,2023-09-26t07:03:00.000,2023-09-26 06:56:00,2023-09-26,06:56:00,6,Shoulder hour flights
ls1807,jet2,active,2023-09-26t07:00:00.000,2023-09-26t07:15:00.000,2023-09-26 07:22:00,2023-09-26,07:22:00,22,Regular departures
ls1859,jet2,active,2023-09-26t07:00:00.000,2023-09-26t07:15:00.000,2023-09-26 07:24:00,2023-09-26,07:24:00,24,Regular departures
u2223,easyjet,active,2023-09-26t07:00:00.000,2023-09-26t07:14:00.000,2023-09-26 07:02:00,2023-09-26,07:02:00,3,Regular departures
u22801,easyjet,active,2023-09-26t07:00:00.000,2023-09-26t07:00:00.000,2023-09-26 07:28:00,2023-09-26,07:28:00,29,Regular departures
u22903,easyjet,active,2023-09-26t07:00:00.000,2023-09-26t07:00:00.000,2023-09-26 07:13:00,2023-09-26,07:13:00,13,Regular departures
u2201,easyjet,active,2023-09-26t07:05:00.000,2023-09-26t07:19:00.000,2023-09-26 07:15:00,2023-09-26,07:15:00,11,Regular departures
u2213,easyjet,active,2023-09-26t07:05:00.000,2023-09-26t07:05:00.000,2023-09-26 07:19:00,2023-09-26,07:19:00,15,Regular departures
u22921,easyjet,active,2023-09-26t07:05:00.000,2023-09-26t07:05:00.000,2023-09-26 07:17:00,2023-09-26,07:17:00,13,Regular departures
x36256,tuifly,active,2023-09-26t07:15:00.000,2023-09-26t07:30:00.000,2023-09-26 07:37:00,2023-09-26,07:37:00,23,Regular departures
u22773,easyjet,active,2023-09-26t07:15:00.000,2023-09-26t07:15:00.000,2023-09-26 07:26:00,2023-09-26,07:26:00,11,Regular departures
ls1871,jet2,active,2023-09-26t07:30:00.000,2023-09-26t07:30:00.000,2023-09-26 07:41:00,2023-09-26,07:41:00,12,Regular departures
fr8681,ryanair,active,2023-09-26t07:40:00.000,2023-09-26t07:40:00.000,2023-09-26 07:45:00,2023-09-26,07:45:00,5,Regular departures
fr5341,ryanair,active,2023-09-26t07:45:00.000,2023-09-26t07:45:00.000,2023-09-26 07:58:00,2023-09-26,07:58:00,13,Regular departures
fr9336,ryanair,active,2023-09-26t07:45:00.000,2023-09-26t07:45:00.000,2023-09-26 08:01:00,2023-09-26,08:01:00,17,Regular departures
fr4755,ryanair,active,2023-09-26t08:00:00.000,2023-09-26t08:00:00.000,2023-09-26 08:15:00,2023-09-26,08:15:00,15,Regular departures
