flight_number,airline_name,flight_status,scheduled_arrival,estimated_arrival,actual_arrival,arrival_date,arrival_time,arrival_delay,flight_type
fr1590,ryanair,landed,2024-02-26t09:25:00.000,2024-02-26t09:15:00.000,2024-02-26 09:15:00,2024-02-26,09:15:00,0,Regular departures
u22958,easyjet,landed,2024-02-26t09:30:00.000,2024-02-26t09:46:00.000,2024-02-26 09:46:00,2024-02-26,09:46:00,16,Regular departures
u2202,easyjet,landed,2024-02-26t10:00:00.000,2024-02-26t09:43:00.000,2024-02-26 09:43:00,2024-02-26,09:43:00,0,Regular departures
u2238,easyjet,landed,2024-02-26t10:10:00.000,2024-02-26t10:10:00.000,2024-02-26 10:10:00,2024-02-26,10:10:00,0,Regular departures
u22774,easyjet,landed,2024-02-26t10:30:00.000,2024-02-26t10:20:00.000,2024-02-26 10:22:00,2024-02-26,10:22:00,0,Regular departures
u22922,easyjet,landed,2024-02-26t11:00:00.000,2024-02-26t10:57:00.000,2024-02-26 10:57:00,2024-02-26,10:57:00,0,Regular departures
fr9869,ryanair,landed,2024-02-26t11:15:00.000,2024-02-26t10:52:00.000,2024-02-26 10:52:00,2024-02-26,10:52:00,0,Regular departures
u22884,easyjet,landed,2024-02-26t11:25:00.000,2024-02-26t11:21:00.000,2024-02-26 11:22:00,2024-02-26,11:22:00,0,Regular departures
u299,easyjet,landed,2024-02-26t11:40:00.000,2024-02-26t12:20:00.000,2024-02-26 12:19:00,2024-02-26,12:19:00,40,Regular departures
u2321,easyjet,landed,2024-02-26t11:40:00.000,2024-02-26t12:07:00.000,2024-02-26 12:08:00,2024-02-26,12:08:00,29,Regular departures
fr1332,ryanair,landed,2024-02-26t11:50:00.000,2024-02-26t11:41:00.000,2024-02-26 11:40:00,2024-02-26,11:40:00,0,Regular departures
fr9504,ryanair,landed,2024-02-26t11:50:00.000,2024-02-26t12:15:00.000,2024-02-26 12:16:00,2024-02-26,12:16:00,26,Regular departures
fr8225,ryanair,landed,2024-02-26t11:55:00.000,2024-02-26t11:38:00.000,2024-02-26 11:36:00,2024-02-26,11:36:00,0,Regular departures
u22782,easyjet,landed,2024-02-26t11:55:00.000,2024-02-26t11:59:00.000,2024-02-26 12:00:00,2024-02-26,12:00:00,6,Regular departures
u22932,easyjet,landed,2024-02-26t12:15:00.000,2024-02-26t12:05:00.000,2024-02-26 12:05:00,2024-02-26,12:05:00,0,Regular departures
fr2799,ryanair,landed,2024-02-26t12:30:00.000,2024-02-26t12:09:00.000,2024-02-26 12:13:00,2024-02-26,12:13:00,0,Regular departures
u22714,easyjet,landed,2024-02-26t12:35:00.000,2024-02-26t13:10:00.000,2024-02-26 13:11:00,2024-02-26,13:11:00,37,Regular departures
