flight_number,airline_name,flight_status,scheduled_arrival,estimated_arrival,actual_arrival,arrival_date,arrival_time,arrival_delay,flight_type
ba8936,british airways,landed,2024-02-28t07:35:00.000,2024-02-28t07:23:00.000,2024-02-28 07:25:00,2024-02-28,07:25:00,0,Regular departures
ei3280,aer lingus,landed,2024-02-28t07:35:00.000,2024-02-28t07:23:00.000,2024-02-28 07:25:00,2024-02-28,07:25:00,0,Regular departures
af3161,air france,landed,2024-02-28t08:30:00.000,2024-02-28t08:21:00.000,2024-02-28 08:23:00,2024-02-28,08:23:00,0,Regular departures
dl9629,delta air lines,landed,2024-02-28t08:30:00.000,2024-02-28t08:21:00.000,2024-02-28 08:23:00,2024-02-28,08:23:00,0,Regular departures
ey7395,etihad airways,landed,2024-02-28t08:30:00.000,2024-02-28t08:21:00.000,2024-02-28 08:23:00,2024-02-28,08:23:00,0,Regular departures
vs7040,virgin atlantic,landed,2024-02-28t08:30:00.000,2024-02-28t08:21:00.000,2024-02-28 08:23:00,2024-02-28,08:23:00,0,Regular departures
zq1049,german airways,landed,2024-02-28t08:30:00.000,2024-02-28t08:21:00.000,2024-02-28 08:23:00,2024-02-28,08:23:00,0,Regular departures
u2323,easyjet,landed,2024-02-28t08:35:00.000,2024-02-28t08:38:00.000,2024-02-28 08:41:00,2024-02-28,08:41:00,6,Regular departures
fr504,ryanair,landed,2024-02-28t08:55:00.000,2024-02-28t08:43:00.000,2024-02-28 08:44:00,2024-02-28,08:44:00,0,Regular departures
u22878,easyjet,landed,2024-02-28t23:20:00.000,2024-02-28t23:06:00.000,2024-02-28 23:01:00,2024-02-28,23:01:00,0,Shoulder hour flights
u2202,easyjet,landed,2024-02-28t10:00:00.000,2024-02-28t09:51:00.000,2024-02-28 09:52:00,2024-02-28,09:52:00,0,Regular departures
u2214,easyjet,landed,2024-02-28t10:00:00.000,2024-02-28t09:50:00.000,2024-02-28 09:48:00,2024-02-28,09:48:00,0,Regular departures
u2238,easyjet,landed,2024-02-28t10:25:00.000,2024-02-28t10:07:00.000,2024-02-28 10:06:00,2024-02-28,10:06:00,0,Regular departures
u22784,easyjet,landed,2024-02-28t10:25:00.000,2024-02-28t10:03:00.000,2024-02-28 10:03:00,2024-02-28,10:03:00,0,Regular departures
u22922,easyjet,landed,2024-02-28t11:00:00.000,2024-02-28t11:18:00.000,2024-02-28 11:19:00,2024-02-28,11:19:00,20,Regular departures
u22884,easyjet,landed,2024-02-28t11:15:00.000,2024-02-28t10:55:00.000,2024-02-28 10:56:00,2024-02-28,10:56:00,0,Regular departures
u299,easyjet,landed,2024-02-28t11:20:00.000,2024-02-28t11:04:00.000,2024-02-28 11:02:00,2024-02-28,11:02:00,0,Regular departures
fr2291,ryanair,landed,2024-02-28t11:40:00.000,2024-02-28t11:38:00.000,2024-02-28 11:40:00,2024-02-28,11:40:00,0,Regular departures
u22774,easyjet,landed,2024-02-28t11:50:00.000,2024-02-28t11:33:00.000,2024-02-28 11:33:00,2024-02-28,11:33:00,0,Regular departures
fr6220,ryanair,landed,2024-02-28t14:40:00.000,2024-02-28t14:34:00.000,2024-02-28 14:35:00,2024-02-28,14:35:00,0,Regular departures
u22704,easyjet,landed,2024-02-28t12:20:00.000,2024-02-28t12:46:00.000,2024-02-28 12:47:00,2024-02-28,12:47:00,27,Regular departures
u22714,easyjet,landed,2024-02-28t12:35:00.000,2024-02-28t12:29:00.000,2024-02-28 12:32:00,2024-02-28,12:32:00,0,Regular departures
u22710,easyjet,landed,2024-02-28t12:40:00.000,2024-02-28t12:40:00.000,2024-02-28 12:41:00,2024-02-28,12:41:00,1,Regular departures
u22722,easyjet,landed,2024-02-28t12:45:00.000,2024-02-28t12:49:00.000,2024-02-28 12:51:00,2024-02-28,12:51:00,6,Regular departures
u22872,easyjet,landed,2024-02-28t12:55:00.000,2024-02-28t12:44:00.000,2024-02-28 12:44:00,2024-02-28,12:44:00,0,Regular departures
x36325,tuifly,landed,2024-02-28t13:35:00.000,2024-02-28t13:22:00.000,2024-02-28 13:23:00,2024-02-28,13:23:00,0,Regular departures
u21361,easyjet,landed,2024-02-28t13:50:00.000,2024-02-28t13:29:00.000,2024-02-28 13:29:00,2024-02-28,13:29:00,0,Regular departures
u2216,easyjet,landed,2024-02-28t14:30:00.000,2024-02-28t14:15:00.000,2024-02-28 14:12:00,2024-02-28,14:12:00,0,Regular departures
fr4122,ryanair,landed,2024-02-28t14:45:00.000,2024-02-28t14:55:00.000,2024-02-28 14:55:00,2024-02-28,14:55:00,11,Regular departures
u22886,easyjet,landed,2024-02-28t14:50:00.000,2024-02-28t14:45:00.000,2024-02-28 14:42:00,2024-02-28,14:42:00,0,Regular departures
u22932,easyjet,landed,2024-02-28t15:05:00.000,2024-02-28t14:50:00.000,2024-02-28 14:50:00,2024-02-28,14:50:00,0,Regular departures
ba8940,british airways,landed,2024-02-28t15:30:00.000,2024-02-28t15:15:00.000,2024-02-28 15:14:00,2024-02-28,15:14:00,0,Regular departures
ei3284,aer lingus,landed,2024-02-28t15:30:00.000,2024-02-28t15:15:00.000,2024-02-28 15:14:00,2024-02-28,15:14:00,0,Regular departures
