flight_number,airline_name,flight_status,scheduled_arrival,estimated_arrival,actual_arrival,arrival_date,arrival_time,arrival_delay,flight_type
ey5816,etihad airways,landed,2023-12-28t22:55:00.000,2023-12-28t22:49:00.000,2023-12-28 22:51:00,2023-12-28,22:51:00,0,Regular departures
kq1057,kenya airways,landed,2023-12-28t22:55:00.000,2023-12-28t22:49:00.000,2023-12-28 22:51:00,2023-12-28,22:51:00,0,Regular departures
vs7014,virgin atlantic,landed,2023-12-28t22:55:00.000,2023-12-28t22:49:00.000,2023-12-28 22:51:00,2023-12-28,22:51:00,0,Regular departures
kl1057,klm,landed,2023-12-28t22:55:00.000,2023-12-28t22:49:00.000,2023-12-28 22:51:00,2023-12-28,22:51:00,0,Regular departures
fr7948,ryanair,landed,2023-12-28t07:05:00.000,2023-12-28t07:34:00.000,2023-12-28 07:35:00,2023-12-28,07:35:00,30,Regular departures
u21443,easyjet,landed,2023-12-28t07:25:00.000,2023-12-28t07:07:00.000,2023-12-28 07:07:00,2023-12-28,07:07:00,0,Regular departures
ba8936,british airways,landed,2023-12-28t07:35:00.000,2023-12-28t07:18:00.000,2023-12-28 07:19:00,2023-12-28,07:19:00,0,Regular departures
ei3280,aer lingus,landed,2023-12-28t07:35:00.000,2023-12-28t07:18:00.000,2023-12-28 07:19:00,2023-12-28,07:19:00,0,Regular departures
fr504,ryanair,landed,2023-12-28t08:15:00.000,2023-12-28t08:00:00.000,2023-12-28 08:00:00,2023-12-28,08:00:00,0,Regular departures
af3161,air france,landed,2023-12-28t08:35:00.000,2023-12-28t08:32:00.000,2023-12-28 08:36:00,2023-12-28,08:36:00,1,Regular departures
dl9629,delta air lines,landed,2023-12-28t08:35:00.000,2023-12-28t08:32:00.000,2023-12-28 08:36:00,2023-12-28,08:36:00,1,Regular departures
ey7395,etihad airways,landed,2023-12-28t08:35:00.000,2023-12-28t08:32:00.000,2023-12-28 08:36:00,2023-12-28,08:36:00,1,Regular departures
vs7040,virgin atlantic,landed,2023-12-28t08:35:00.000,2023-12-28t08:32:00.000,2023-12-28 08:36:00,2023-12-28,08:36:00,1,Regular departures
zq1049,german airways,landed,2023-12-28t08:35:00.000,2023-12-28t08:32:00.000,2023-12-28 08:36:00,2023-12-28,08:36:00,1,Regular departures
u2238,easyjet,landed,2023-12-28t09:40:00.000,2023-12-28t09:31:00.000,2023-12-28 09:31:00,2023-12-28,09:31:00,0,Regular departures
u2224,easyjet,landed,2023-12-28t09:45:00.000,2023-12-28t09:43:00.000,2023-12-28 09:45:00,2023-12-28,09:45:00,0,Regular departures
u2202,easyjet,landed,2023-12-28t10:00:00.000,2023-12-28t09:51:00.000,2023-12-28 09:51:00,2023-12-28,09:51:00,0,Regular departures
