flight_number,airline_name,flight_status,scheduled_arrival,estimated_arrival,actual_arrival,arrival_date,arrival_time,arrival_delay,flight_type
u22912,easyjet,landed,2023-06-07t01:05:00.000,2023-06-07t01:49:00.000,2023-06-07 01:46:00,2023-06-07,01:46:00,42,Night hour departures
u22726,easyjet,landed,2023-06-07t01:15:00.000,2023-06-07t01:57:00.000,2023-06-07 01:54:00,2023-06-07,01:54:00,40,Night hour departures
u22854,easyjet,landed,2023-06-07t01:20:00.000,2023-06-07t01:11:00.000,2023-06-07 01:12:00,2023-06-07,01:12:00,0,Night hour departures
ls1882,jet2,landed,2023-06-07t01:25:00.000,2023-06-07t01:36:00.000,2023-06-07 01:38:00,2023-06-07,01:38:00,14,Night hour departures
x36279,tuifly,landed,2023-06-07t01:35:00.000,2023-06-07t01:37:00.000,2023-06-07 01:36:00,2023-06-07,01:36:00,1,Night hour departures
u22914,easyjet,landed,2023-06-07t02:05:00.000,2023-06-07t02:31:00.000,2023-06-07 02:29:00,2023-06-07,02:29:00,24,Night hour departures
x3563,tuifly,landed,2023-06-07t03:00:00.000,2023-06-07t02:53:00.000,2023-06-07 02:54:00,2023-06-07,02:54:00,0,Night hour departures
fr6220,ryanair,landed,2023-06-07t07:40:00.000,2023-06-07t07:19:00.000,2023-06-07 07:20:00,2023-06-07,07:20:00,0,Regular departures
fr2291,ryanair,landed,2023-06-07t07:45:00.000,2023-06-07t07:33:00.000,2023-06-07 07:29:00,2023-06-07,07:29:00,0,Regular departures
ba8936,british airways,landed,2023-06-07t07:55:00.000,2023-06-07t08:00:00.000,2023-06-07 07:51:00,2023-06-07,07:51:00,0,Regular departures
ei3280,aer lingus,landed,2023-06-07t07:55:00.000,2023-06-07t08:00:00.000,2023-06-07 07:51:00,2023-06-07,07:51:00,0,Regular departures
gr642,aurigny air services,landed,2023-06-07t08:15:00.000,2023-06-07t08:13:00.000,2023-06-07 08:12:00,2023-06-07,08:12:00,0,Regular departures
af3161,air france,landed,2023-06-07t08:45:00.000,2023-06-07t08:56:00.000,2023-06-07 08:51:00,2023-06-07,08:51:00,6,Regular departures
dl9629,delta air lines,landed,2023-06-07t08:45:00.000,2023-06-07t08:56:00.000,2023-06-07 08:51:00,2023-06-07,08:51:00,6,Regular departures
ey7395,etihad airways,landed,2023-06-07t08:45:00.000,2023-06-07t08:56:00.000,2023-06-07 08:51:00,2023-06-07,08:51:00,6,Regular departures
vs7040,virgin atlantic,landed,2023-06-07t08:45:00.000,2023-06-07t08:56:00.000,2023-06-07 08:51:00,2023-06-07,08:51:00,6,Regular departures
kl1049,klm,landed,2023-06-07t08:45:00.000,2023-06-07t08:56:00.000,2023-06-07 08:51:00,2023-06-07,08:51:00,6,Regular departures
u21723,easyjet,landed,2023-06-07t08:50:00.000,2023-06-07t08:40:00.000,2023-06-07 08:43:00,2023-06-07,08:43:00,0,Regular departures
fr504,ryanair,landed,2023-06-07t09:30:00.000,2023-06-07t09:51:00.000,2023-06-07 09:51:00,2023-06-07,09:51:00,21,Regular departures
u2238,easyjet,landed,2023-06-07t09:35:00.000,2023-06-07t09:24:00.000,2023-06-07 09:20:00,2023-06-07,09:20:00,0,Regular departures
u27191,easyjet,landed,2023-06-07t09:35:00.000,2023-06-07t09:14:00.000,2023-06-07 09:15:00,2023-06-07,09:15:00,0,Regular departures
u2224,easyjet,landed,2023-06-07t09:45:00.000,2023-06-07t09:29:00.000,2023-06-07 09:30:00,2023-06-07,09:30:00,0,Regular departures
u2202,easyjet,landed,2023-06-07t10:00:00.000,2023-06-07t10:12:00.000,2023-06-07 10:05:00,2023-06-07,10:05:00,6,Regular departures
u2214,easyjet,landed,2023-06-07t10:05:00.000,2023-06-07t10:14:00.000,2023-06-07 10:15:00,2023-06-07,10:15:00,11,Regular departures
u22922,easyjet,landed,2023-06-07t10:15:00.000,2023-06-07t10:11:00.000,2023-06-07 10:13:00,2023-06-07,10:13:00,0,Regular departures
fr8255,ryanair,landed,2023-06-07t10:50:00.000,2023-06-07t10:48:00.000,2023-06-07 10:50:00,2023-06-07,10:50:00,0,Regular departures
ls1896,jet2,landed,2023-06-07t10:55:00.000,2023-06-07t10:45:00.000,2023-06-07 10:46:00,2023-06-07,10:46:00,0,Regular departures
u22710,easyjet,landed,2023-06-07t11:30:00.000,2023-06-07t11:32:00.000,2023-06-07 11:25:00,2023-06-07,11:25:00,0,Regular departures
fr1362,ryanair,landed,2023-06-07t11:35:00.000,2023-06-07t12:05:00.000,2023-06-07 12:06:00,2023-06-07,12:06:00,31,Regular departures
x36349,tuifly,landed,2023-06-07t12:00:00.000,2023-06-07t12:13:00.000,2023-06-07 12:14:00,2023-06-07,12:14:00,15,Regular departures
u22840,easyjet,landed,2023-06-07t12:00:00.000,2023-06-07t12:31:00.000,2023-06-07 12:31:00,2023-06-07,12:31:00,31,Regular departures
fr1315,ryanair,landed,2023-06-07t12:10:00.000,2023-06-07t12:01:00.000,2023-06-07 12:02:00,2023-06-07,12:02:00,0,Regular departures
u22716,easyjet,landed,2023-06-07t12:10:00.000,2023-06-07t11:59:00.000,2023-06-07 11:58:00,2023-06-07,11:58:00,0,Regular departures
fr506,ryanair,landed,2023-06-07t12:35:00.000,2023-06-07t12:46:00.000,2023-06-07 12:42:00,2023-06-07,12:42:00,7,Regular departures
x36363,tuifly,landed,2023-06-07t12:40:00.000,2023-06-07t12:54:00.000,2023-06-07 12:55:00,2023-06-07,12:55:00,15,Regular departures
u22894,easyjet,landed,2023-06-07t12:40:00.000,2023-06-07t12:25:00.000,2023-06-07 12:25:00,2023-06-07,12:25:00,0,Regular departures
fr8235,ryanair,landed,2023-06-07t12:45:00.000,2023-06-07t12:45:00.000,2023-06-07 12:45:00,2023-06-07,12:45:00,1,Regular departures
x36315,tuifly,landed,2023-06-07t12:45:00.000,2023-06-07t12:35:00.000,2023-06-07 12:35:00,2023-06-07,12:35:00,0,Regular departures
ls1806,jet2,landed,2023-06-07t12:55:00.000,2023-06-07t12:48:00.000,2023-06-07 12:50:00,2023-06-07,12:50:00,0,Regular departures
