flight_number,airline_name,flight_status,scheduled_arrival,estimated_arrival,actual_arrival,arrival_date,arrival_time,arrival_delay,flight_type
u22902,easyjet,landed,2024-01-28t00:10:00.000,2024-01-28t00:05:00.000,2024-01-28 00:06:00,2024-01-28,00:06:00,0,Night hour departures
u22914,easyjet,landed,2024-01-28t01:00:00.000,2024-01-28t01:01:00.000,2024-01-28 00:57:00,2024-01-28,00:57:00,0,Night hour departures
u22732,easyjet,landed,2024-01-28t17:00:00.000,2024-01-28t16:32:00.000,2024-01-28 16:34:00,2024-01-28,16:34:00,0,Regular departures
fr504,ryanair,landed,2024-01-28t07:35:00.000,2024-01-28t07:20:00.000,2024-01-28 07:21:00,2024-01-28,07:21:00,0,Regular departures
ba8936,british airways,landed,2024-01-28t08:00:00.000,2024-01-28t07:55:00.000,2024-01-28 07:59:00,2024-01-28,07:59:00,0,Regular departures
ei3280,aer lingus,landed,2024-01-28t08:00:00.000,2024-01-28t07:55:00.000,2024-01-28 07:59:00,2024-01-28,07:59:00,0,Regular departures
u2321,easyjet,landed,2024-01-28t09:45:00.000,2024-01-28t09:27:00.000,2024-01-28 09:27:00,2024-01-28,09:27:00,0,Regular departures
dl9176,delta air lines,landed,2024-01-28t09:55:00.000,2024-01-28t10:14:00.000,2024-01-28 10:14:00,2024-01-28,10:14:00,20,Regular departures
ey7287,etihad airways,landed,2024-01-28t09:55:00.000,2024-01-28t10:14:00.000,2024-01-28 10:14:00,2024-01-28,10:14:00,20,Regular departures
kq1055,kenya airways,landed,2024-01-28t09:55:00.000,2024-01-28t10:14:00.000,2024-01-28 10:14:00,2024-01-28,10:14:00,20,Regular departures
vs7043,virgin atlantic,landed,2024-01-28t09:55:00.000,2024-01-28t10:14:00.000,2024-01-28 10:14:00,2024-01-28,10:14:00,20,Regular departures
kl1055,klm,landed,2024-01-28t09:55:00.000,2024-01-28t10:14:00.000,2024-01-28 10:14:00,2024-01-28,10:14:00,20,Regular departures
u2202,easyjet,landed,2024-01-28t10:00:00.000,2024-01-28t09:42:00.000,2024-01-28 09:42:00,2024-01-28,09:42:00,0,Regular departures
u22890,easyjet,landed,2024-01-28t11:15:00.000,2024-01-28t11:58:00.000,2024-01-28 11:59:00,2024-01-28,11:59:00,44,Regular departures
x36737,tuifly,landed,2024-01-28t11:25:00.000,2024-01-28t11:16:00.000,2024-01-28 11:18:00,2024-01-28,11:18:00,0,Regular departures
u22774,easyjet,landed,2024-01-28t11:30:00.000,2024-01-28t11:43:00.000,2024-01-28 11:35:00,2024-01-28,11:35:00,6,Regular departures
u299,easyjet,landed,2024-01-28t11:50:00.000,2024-01-28t11:39:00.000,2024-01-28 11:39:00,2024-01-28,11:39:00,0,Regular departures
