flight_number,airline_name,flight_status,scheduled_arrival,estimated_arrival,actual_arrival,arrival_date,arrival_time,arrival_delay,flight_type
x3649,tuifly,landed,2023-06-19t02:10:00.000,2023-06-19t03:01:00.000,2023-06-19 03:03:00,2023-06-19,03:03:00,54,Night hour departures
x36765,tuifly,landed,2023-06-19t04:20:00.000,2023-06-19t04:07:00.000,2023-06-19 04:05:00,2023-06-19,04:05:00,0,Night hour departures
fr7948,ryanair,landed,2023-06-19t07:50:00.000,2023-06-19t07:30:00.000,2023-06-19 07:31:00,2023-06-19,07:31:00,0,Regular departures
ba8936,british airways,landed,2023-06-19t07:55:00.000,2023-06-19t07:49:00.000,2023-06-19 07:50:00,2023-06-19,07:50:00,0,Regular departures
ei3280,aer lingus,landed,2023-06-19t07:55:00.000,2023-06-19t07:49:00.000,2023-06-19 07:50:00,2023-06-19,07:50:00,0,Regular departures
fr4148,ryanair,landed,2023-06-19t08:40:00.000,2023-06-19t08:22:00.000,2023-06-19 08:21:00,2023-06-19,08:21:00,0,Regular departures
af3161,air france,landed,2023-06-19t08:45:00.000,2023-06-19t08:43:00.000,2023-06-19 08:43:00,2023-06-19,08:43:00,0,Regular departures
dl9629,delta air lines,landed,2023-06-19t08:45:00.000,2023-06-19t08:43:00.000,2023-06-19 08:43:00,2023-06-19,08:43:00,0,Regular departures
ey7395,etihad airways,landed,2023-06-19t08:45:00.000,2023-06-19t08:43:00.000,2023-06-19 08:43:00,2023-06-19,08:43:00,0,Regular departures
vs7040,virgin atlantic,landed,2023-06-19t08:45:00.000,2023-06-19t08:43:00.000,2023-06-19 08:43:00,2023-06-19,08:43:00,0,Regular departures
kl1049,klm,landed,2023-06-19t08:45:00.000,2023-06-19t08:43:00.000,2023-06-19 08:43:00,2023-06-19,08:43:00,0,Regular departures
lh970,lufthansa,landed,2023-06-19t08:50:00.000,2023-06-19t08:47:00.000,2023-06-19 08:47:00,2023-06-19,08:47:00,0,Regular departures
u21723,easyjet,landed,2023-06-19t08:50:00.000,2023-06-19t08:42:00.000,2023-06-19 08:41:00,2023-06-19,08:41:00,0,Regular departures
u2224,easyjet,landed,2023-06-19t09:00:00.000,2023-06-19t08:49:00.000,2023-06-19 08:50:00,2023-06-19,08:50:00,0,Regular departures
u2238,easyjet,landed,2023-06-19t09:40:00.000,2023-06-19t09:33:00.000,2023-06-19 09:34:00,2023-06-19,09:34:00,0,Regular departures
u27507,easyjet,landed,2023-06-19t09:40:00.000,2023-06-19t09:07:00.000,2023-06-19 09:07:00,2023-06-19,09:07:00,0,Regular departures
u2262,easyjet,landed,2023-06-19t09:45:00.000,2023-06-19t09:29:00.000,2023-06-19 09:29:00,2023-06-19,09:29:00,0,Regular departures
u2202,easyjet,landed,2023-06-19t10:00:00.000,2023-06-19t09:50:00.000,2023-06-19 09:47:00,2023-06-19,09:47:00,0,Regular departures
u2214,easyjet,landed,2023-06-19t10:05:00.000,2023-06-19t09:56:00.000,2023-06-19 09:56:00,2023-06-19,09:56:00,0,Regular departures
fr504,ryanair,landed,2023-06-19t10:10:00.000,2023-06-19t10:11:00.000,2023-06-19 10:11:00,2023-06-19,10:11:00,2,Regular departures
u22922,easyjet,landed,2023-06-19t10:15:00.000,2023-06-19t10:21:00.000,2023-06-19 10:19:00,2023-06-19,10:19:00,4,Regular departures
u22774,easyjet,landed,2023-06-19t10:35:00.000,2023-06-19t10:29:00.000,2023-06-19 10:28:00,2023-06-19,10:28:00,0,Regular departures
u2226,easyjet,landed,2023-06-19t10:45:00.000,2023-06-19t11:16:00.000,2023-06-19 11:18:00,2023-06-19,11:18:00,33,Regular departures
u2315,easyjet,landed,2023-06-19t11:30:00.000,2023-06-19t11:22:00.000,2023-06-19 11:21:00,2023-06-19,11:21:00,0,Regular departures
u22710,easyjet,landed,2023-06-19t11:30:00.000,2023-06-19t11:29:00.000,2023-06-19 11:31:00,2023-06-19,11:31:00,2,Regular departures
ls1880,jet2,landed,2023-06-19t11:35:00.000,2023-06-19t11:48:00.000,2023-06-19 11:49:00,2023-06-19,11:49:00,15,Regular departures
u22892,easyjet,landed,2023-06-19t12:00:00.000,2023-06-19t11:46:00.000,2023-06-19 11:46:00,2023-06-19,11:46:00,0,Regular departures
x36151,tuifly,landed,2023-06-19t12:15:00.000,2023-06-19t12:13:00.000,2023-06-19 12:15:00,2023-06-19,12:15:00,0,Regular departures
ls1806,jet2,landed,2023-06-19t12:35:00.000,2023-06-19t13:11:00.000,2023-06-19 13:16:00,2023-06-19,13:16:00,41,Regular departures
ls1822,jet2,landed,2023-06-19t12:45:00.000,2023-06-19t12:29:00.000,2023-06-19 12:25:00,2023-06-19,12:25:00,0,Regular departures
a3640,aegean airlines,landed,2023-06-19t12:55:00.000,2023-06-19t12:52:00.000,2023-06-19 12:53:00,2023-06-19,12:53:00,0,Regular departures
fr6010,ryanair,landed,2023-06-19t12:55:00.000,2023-06-19t13:05:00.000,2023-06-19 13:06:00,2023-06-19,13:06:00,12,Regular departures
x36149,tuifly,landed,2023-06-19t12:55:00.000,2023-06-19t12:37:00.000,2023-06-19 12:35:00,2023-06-19,12:35:00,0,Regular departures
fr2291,ryanair,landed,2023-06-19t13:00:00.000,2023-06-19t13:07:00.000,2023-06-19 13:10:00,2023-06-19,13:10:00,11,Regular departures
ls1836,jet2,landed,2023-06-19t13:00:00.000,2023-06-19t13:13:00.000,2023-06-19 13:13:00,2023-06-19,13:13:00,13,Regular departures
ls1872,jet2,landed,2023-06-19t13:00:00.000,2023-06-19t13:28:00.000,2023-06-19 13:30:00,2023-06-19,13:30:00,30,Regular departures
u2246,easyjet,landed,2023-06-19t13:10:00.000,2023-06-19t13:11:00.000,2023-06-19 13:19:00,2023-06-19,13:19:00,10,Regular departures
gr642,aurigny air services,landed,2023-06-19t13:50:00.000,2023-06-19t13:45:00.000,2023-06-19 13:47:00,2023-06-19,13:47:00,0,Regular departures
u22770,easyjet,landed,2023-06-19t14:10:00.000,2023-06-19t14:18:00.000,2023-06-19 14:19:00,2023-06-19,14:19:00,10,Regular departures
u2204,easyjet,landed,2023-06-19t14:20:00.000,2023-06-19t14:25:00.000,2023-06-19 14:26:00,2023-06-19,14:26:00,6,Regular departures
x36119,tuifly,landed,2023-06-19t14:30:00.000,2023-06-19t14:27:00.000,2023-06-19 14:31:00,2023-06-19,14:31:00,1,Regular departures
