flight_number,airline_name,flight_status,scheduled_arrival,estimated_arrival,actual_arrival,arrival_date,arrival_time,arrival_delay,flight_type
u24057,easyjet,landed,2023-12-22t14:15:00.000,2023-12-22t14:31:00.000,2023-12-22 14:28:00,2023-12-22,14:28:00,14,Regular departures
u22914,easyjet,landed,2023-12-22t00:35:00.000,2023-12-22t00:50:00.000,2023-12-22 00:47:00,2023-12-22,00:47:00,12,Night hour departures
fr7948,ryanair,landed,2023-12-22t07:10:00.000,2023-12-22t07:04:00.000,2023-12-22 07:05:00,2023-12-22,07:05:00,0,Regular departures
u21443,easyjet,landed,2023-12-22t07:30:00.000,2023-12-22t07:29:00.000,2023-12-22 07:26:00,2023-12-22,07:26:00,0,Regular departures
ba8936,british airways,landed,2023-12-22t07:40:00.000,2023-12-22t07:39:00.000,2023-12-22 07:42:00,2023-12-22,07:42:00,2,Regular departures
ei3280,aer lingus,landed,2023-12-22t07:40:00.000,2023-12-22t07:39:00.000,2023-12-22 07:42:00,2023-12-22,07:42:00,2,Regular departures
fr4134,ryanair,landed,2023-12-22t07:40:00.000,2023-12-22t08:15:00.000,2023-12-22 08:15:00,2023-12-22,08:15:00,36,Regular departures
u297,easyjet,landed,2023-12-22t07:40:00.000,2023-12-22t07:32:00.000,2023-12-22 07:36:00,2023-12-22,07:36:00,0,Regular departures
u2321,easyjet,landed,2023-12-22t08:15:00.000,2023-12-22t08:12:00.000,2023-12-22 08:11:00,2023-12-22,08:11:00,0,Regular departures
af3161,air france,landed,2023-12-22t08:30:00.000,2023-12-22t08:18:00.000,2023-12-22 08:20:00,2023-12-22,08:20:00,0,Regular departures
dl9629,delta air lines,landed,2023-12-22t08:30:00.000,2023-12-22t08:18:00.000,2023-12-22 08:20:00,2023-12-22,08:20:00,0,Regular departures
ey7395,etihad airways,landed,2023-12-22t08:30:00.000,2023-12-22t08:18:00.000,2023-12-22 08:20:00,2023-12-22,08:20:00,0,Regular departures
vs7040,virgin atlantic,landed,2023-12-22t08:30:00.000,2023-12-22t08:18:00.000,2023-12-22 08:20:00,2023-12-22,08:20:00,0,Regular departures
zq1049,german airways,landed,2023-12-22t08:30:00.000,2023-12-22t08:18:00.000,2023-12-22 08:20:00,2023-12-22,08:20:00,0,Regular departures
fr154,ryanair,landed,2023-12-22t08:45:00.000,2023-12-22t08:50:00.000,2023-12-22 08:51:00,2023-12-22,08:51:00,7,Regular departures
u22958,easyjet,landed,2023-12-22t09:35:00.000,2023-12-22t09:39:00.000,2023-12-22 09:40:00,2023-12-22,09:40:00,5,Regular departures
fr504,ryanair,landed,2023-12-22t09:55:00.000,2023-12-22t09:49:00.000,2023-12-22 09:52:00,2023-12-22,09:52:00,0,Regular departures
lh970,lufthansa,landed,2023-12-22t10:00:00.000,2023-12-22t10:09:00.000,2023-12-22 10:10:00,2023-12-22,10:10:00,11,Regular departures
u2214,easyjet,landed,2023-12-22t10:05:00.000,2023-12-22t10:08:00.000,2023-12-22 10:06:00,2023-12-22,10:06:00,1,Regular departures
