flight_number,airline_name,flight_status,scheduled_departure,estimated_departure,actual_departure,departure_date,departure_time,departure_delay,flight_type
fr505,ryanair,active,2023-05-25t05:55:00.000,2023-05-25t05:55:00.000,2023-05-25 06:00:00,2023-05-25,06:00:00,5,Shoulder hour flights
fr4121,ryanair,active,2023-05-25t05:55:00.000,2023-05-25t05:55:00.000,2023-05-25 06:02:00,2023-05-25,06:02:00,8,Shoulder hour flights
ls1819,jet2,active,2023-05-25t06:00:00.000,2023-05-25t06:00:00.000,2023-05-25 06:17:00,2023-05-25,06:17:00,17,Shoulder hour flights
x36406,tuifly,active,2023-05-25t06:00:00.000,2023-05-25t06:05:00.000,2023-05-25 06:06:00,2023-05-25,06:06:00,7,Shoulder hour flights
x36482,tuifly,active,2023-05-25t06:00:00.000,2023-05-25t06:07:00.000,2023-05-25 06:13:00,2023-05-25,06:13:00,13,Shoulder hour flights
u22709,easyjet,active,2023-05-25t06:00:00.000,2023-05-25t06:13:00.000,2023-05-25 06:22:00,2023-05-25,06:22:00,23,Shoulder hour flights
u22715,easyjet,active,2023-05-25t06:00:00.000,2023-05-25t06:00:00.000,2023-05-25 06:19:00,2023-05-25,06:19:00,20,Shoulder hour flights
u22891,easyjet,active,2023-05-25t06:00:00.000,2023-05-25t06:12:00.000,2023-05-25 06:32:00,2023-05-25,06:32:00,32,Shoulder hour flights
u22731,easyjet,active,2023-05-25t06:05:00.000,2023-05-25t06:05:00.000,2023-05-25 06:34:00,2023-05-25,06:34:00,29,Shoulder hour flights
u22843,easyjet,active,2023-05-25t06:10:00.000,2023-05-25t06:11:00.000,2023-05-25 06:36:00,2023-05-25,06:36:00,26,Shoulder hour flights
ls1877,jet2,active,2023-05-25t06:15:00.000,2023-05-25t06:15:00.000,2023-05-25 06:25:00,2023-05-25,06:25:00,11,Shoulder hour flights
u22702,easyjet,active,2023-05-25t06:15:00.000,2023-05-25t06:15:00.000,2023-05-25 06:47:00,2023-05-25,06:47:00,32,Shoulder hour flights
u22837,easyjet,active,2023-05-25t06:15:00.000,2023-05-25t06:27:00.000,2023-05-25 06:39:00,2023-05-25,06:39:00,25,Shoulder hour flights
af5199,air france,active,2023-05-25t06:20:00.000,2023-05-25t06:33:00.000,2023-05-25 06:42:00,2023-05-25,06:42:00,22,Shoulder hour flights
az3737,alitalia,active,2023-05-25t06:20:00.000,2023-05-25t06:33:00.000,2023-05-25 06:42:00,2023-05-25,06:42:00,22,Shoulder hour flights
dl9422,delta air lines,active,2023-05-25t06:20:00.000,2023-05-25t06:33:00.000,2023-05-25 06:42:00,2023-05-25,06:42:00,22,Shoulder hour flights
ey7330,etihad airways,active,2023-05-25t06:20:00.000,2023-05-25t06:33:00.000,2023-05-25 06:42:00,2023-05-25,06:42:00,22,Shoulder hour flights
g35535,gol,active,2023-05-25t06:20:00.000,2023-05-25t06:33:00.000,2023-05-25 06:42:00,2023-05-25,06:42:00,22,Shoulder hour flights
kq1046,kenya airways,active,2023-05-25t06:20:00.000,2023-05-25t06:33:00.000,2023-05-25 06:42:00,2023-05-25,06:42:00,22,Shoulder hour flights
vs6854,virgin atlantic,active,2023-05-25t06:20:00.000,2023-05-25t06:33:00.000,2023-05-25 06:42:00,2023-05-25,06:42:00,22,Shoulder hour flights
kl1046,klm,active,2023-05-25t06:20:00.000,2023-05-25t06:33:00.000,2023-05-25 06:42:00,2023-05-25,06:42:00,22,Shoulder hour flights
ls1821,jet2,active,2023-05-25t06:25:00.000,2023-05-25t06:35:00.000,2023-05-25 06:45:00,2023-05-25,06:45:00,20,Shoulder hour flights
ls1897,jet2,active,2023-05-25t06:25:00.000,2023-05-25t06:35:00.000,2023-05-25 06:52:00,2023-05-25,06:52:00,28,Shoulder hour flights
ls1879,jet2,active,2023-05-25t06:45:00.000,2023-05-25t06:45:00.000,2023-05-25 07:17:00,2023-05-25,07:17:00,32,Regular departures
x36408,tuifly,active,2023-05-25t06:55:00.000,2023-05-25t06:55:00.000,2023-05-25 07:07:00,2023-05-25,07:07:00,12,Regular departures
u2223,easyjet,active,2023-05-25t07:00:00.000,2023-05-25t07:00:00.000,2023-05-25 07:09:00,2023-05-25,07:09:00,9,Regular departures
u22781,easyjet,active,2023-05-25t07:00:00.000,2023-05-25t07:00:00.000,2023-05-25 07:22:00,2023-05-25,07:22:00,23,Regular departures
u22839,easyjet,active,2023-05-25t07:00:00.000,2023-05-25t07:00:00.000,2023-05-25 07:20:00,2023-05-25,07:20:00,20,Regular departures
u2213,easyjet,active,2023-05-25t07:05:00.000,2023-05-25t06:58:00.000,2023-05-25 07:15:00,2023-05-25,07:15:00,10,Regular departures
u22921,easyjet,active,2023-05-25t07:05:00.000,2023-05-25t07:05:00.000,2023-05-25 07:50:00,2023-05-25,07:50:00,46,Regular departures
u2201,easyjet,active,2023-05-25t07:10:00.000,2023-05-25t07:10:00.000,2023-05-25 07:24:00,2023-05-25,07:24:00,15,Regular departures
u22773,easyjet,active,2023-05-25t07:15:00.000,2023-05-25t07:15:00.000,2023-05-25 07:29:00,2023-05-25,07:29:00,15,Regular departures
u22877,easyjet,active,2023-05-25t07:20:00.000,2023-05-25t07:49:00.000,2023-05-25 07:34:00,2023-05-25,07:34:00,14,Regular departures
fr6026,ryanair,active,2023-05-25t07:30:00.000,2023-05-25t07:30:00.000,2023-05-25 07:56:00,2023-05-25,07:56:00,27,Regular departures
ls1871,jet2,active,2023-05-25t07:30:00.000,2023-05-25t07:30:00.000,2023-05-25 07:47:00,2023-05-25,07:47:00,18,Regular departures
x36418,tuifly,active,2023-05-25t07:30:00.000,2023-05-25t07:30:00.000,2023-05-25 07:43:00,2023-05-25,07:43:00,13,Regular departures
u22933,easyjet,active,2023-05-25t07:35:00.000,2023-05-25t07:35:00.000,2023-05-25 07:53:00,2023-05-25,07:53:00,19,Regular departures
x36436,tuifly,active,2023-05-25t07:45:00.000,2023-05-25t07:55:00.000,2023-05-25 08:03:00,2023-05-25,08:03:00,18,Regular departures
fr2292,ryanair,active,2023-05-25t08:00:00.000,2023-05-25t08:10:00.000,2023-05-25 08:35:00,2023-05-25,08:35:00,35,Regular departures
fr7949,ryanair,active,2023-05-25t08:05:00.000,2023-05-25t08:20:00.000,2023-05-25 08:23:00,2023-05-25,08:23:00,19,Regular departures
ba8937,british airways,active,2023-05-25t08:25:00.000,2023-05-25t08:25:00.000,2023-05-25 08:29:00,2023-05-25,08:29:00,4,Regular departures
ei3281,aer lingus,active,2023-05-25t08:25:00.000,2023-05-25t08:25:00.000,2023-05-25 08:29:00,2023-05-25,08:29:00,4,Regular departures
fr4147,ryanair,active,2023-05-25t09:10:00.000,2023-05-25t09:20:00.000,2023-05-25 09:39:00,2023-05-25,09:39:00,29,Regular departures
fr8202,ryanair,active,2023-05-25t09:15:00.000,2023-05-25t09:15:00.000,2023-05-25 09:26:00,2023-05-25,09:26:00,12,Regular departures
dl9423,delta air lines,active,2023-05-25t09:15:00.000,2023-05-25t09:15:00.000,2023-05-25 09:57:00,2023-05-25,09:57:00,42,Regular departures
ey5843,etihad airways,active,2023-05-25t09:15:00.000,2023-05-25t09:15:00.000,2023-05-25 09:57:00,2023-05-25,09:57:00,42,Regular departures
kq1050,kenya airways,active,2023-05-25t09:15:00.000,2023-05-25t09:15:00.000,2023-05-25 09:57:00,2023-05-25,09:57:00,42,Regular departures
vs7044,virgin atlantic,active,2023-05-25t09:15:00.000,2023-05-25t09:15:00.000,2023-05-25 09:57:00,2023-05-25,09:57:00,42,Regular departures
kl1050,klm,active,2023-05-25t09:15:00.000,2023-05-25t09:15:00.000,2023-05-25 09:57:00,2023-05-25,09:57:00,42,Regular departures
u21724,easyjet,active,2023-05-25t09:20:00.000,2023-05-25t09:20:00.000,2023-05-25 09:28:00,2023-05-25,09:28:00,9,Regular departures
u27192,easyjet,active,2023-05-25t09:40:00.000,2023-05-25t09:46:00.000,2023-05-25 10:01:00,2023-05-25,10:01:00,22,Regular departures
fr8212,ryanair,active,2023-05-25t10:00:00.000,2023-05-25t10:00:00.000,2023-05-25 10:08:00,2023-05-25,10:08:00,9,Regular departures
u27508,easyjet,active,2023-05-25t10:10:00.000,2023-05-25t10:10:00.000,2023-05-25 10:34:00,2023-05-25,10:34:00,25,Regular departures
x3658,tuifly,active,2023-05-25t10:20:00.000,2023-05-25t10:20:00.000,2023-05-25 10:22:00,2023-05-25,10:22:00,2,Regular departures
u2203,easyjet,active,2023-05-25t10:35:00.000,2023-05-25t10:35:00.000,2023-05-25 10:37:00,2023-05-25,10:37:00,3,Regular departures
u22711,easyjet,active,2023-05-25t10:35:00.000,2023-05-25t10:35:00.000,2023-05-25 11:12:00,2023-05-25,11:12:00,38,Regular departures
u22769,easyjet,active,2023-05-25t10:35:00.000,2023-05-25t10:35:00.000,2023-05-25 10:58:00,2023-05-25,10:58:00,23,Regular departures
u2215,easyjet,active,2023-05-25t11:00:00.000,2023-05-25t11:00:00.000,2023-05-25 11:02:00,2023-05-25,11:02:00,3,Regular departures
u2205,easyjet,active,2023-05-25t12:10:00.000,2023-05-25t12:10:00.000,2023-05-25 12:36:00,2023-05-25,12:36:00,27,Regular departures
u22723,easyjet,active,2023-05-25t12:10:00.000,2023-05-25t12:58:00.000,2023-05-25 12:47:00,2023-05-25,12:47:00,38,Regular departures
u24980,easyjet,active,2023-05-25t12:10:00.000,2023-05-25t12:10:00.000,2023-05-25 12:22:00,2023-05-25,12:22:00,13,Regular departures
fr507,ryanair,active,2023-05-25t12:25:00.000,2023-05-25t12:40:00.000,2023-05-25 12:45:00,2023-05-25,12:45:00,21,Regular departures
fr4440,ryanair,active,2023-05-25t12:30:00.000,2023-05-25t12:30:00.000,2023-05-25 12:41:00,2023-05-25,12:41:00,12,Regular departures
u22775,easyjet,active,2023-05-25t13:00:00.000,2023-05-25t13:01:00.000,2023-05-25 13:29:00,2023-05-25,13:29:00,29,Regular departures
u22733,easyjet,active,2023-05-25t13:30:00.000,2023-05-25t13:31:00.000,2023-05-25 13:49:00,2023-05-25,13:49:00,19,Regular departures
u22737,easyjet,active,2023-05-25t13:30:00.000,2023-05-25t13:30:00.000,2023-05-25 13:41:00,2023-05-25,13:41:00,11,Regular departures
ls1891,jet2,active,2023-05-25t13:45:00.000,2023-05-25t13:45:00.000,2023-05-25 13:51:00,2023-05-25,13:51:00,7,Regular departures
ls1853,jet2,active,2023-05-25t14:10:00.000,2023-05-25t14:27:00.000,2023-05-25 14:24:00,2023-05-25,14:24:00,15,Regular departures
ls1847,jet2,active,2023-05-25t14:10:00.000,2023-05-25t14:20:00.000,2023-05-25 14:18:00,2023-05-25,14:18:00,8,Regular departures
u2207,easyjet,active,2023-05-25t15:05:00.000,2023-05-25t15:05:00.000,2023-05-25 15:17:00,2023-05-25,15:17:00,12,Regular departures
ls1839,jet2,active,2023-05-25t15:30:00.000,2023-05-25t15:50:00.000,2023-05-25 15:54:00,2023-05-25,15:54:00,25,Regular departures
