flight_number,airline_name,flight_status,scheduled_arrival,estimated_arrival,actual_arrival,arrival_date,arrival_time,arrival_delay,flight_type
u22718,easyjet,landed,2023-12-30t00:05:00.000,2023-12-29t23:42:00.000,2023-12-29 23:40:00,2023-12-29,23:40:00,0,Night hour departures
,malta air,landed,2023-12-30t06:35:00.000,2023-12-30t06:23:00.000,2023-12-30 06:24:00,2023-12-30,06:24:00,0,Shoulder hour flights
ba8936,british airways,landed,2023-12-30t07:35:00.000,2023-12-30t07:22:00.000,2023-12-30 07:22:00,2023-12-30,07:22:00,0,Regular departures
ei3280,aer lingus,landed,2023-12-30t07:35:00.000,2023-12-30t07:22:00.000,2023-12-30 07:22:00,2023-12-30,07:22:00,0,Regular departures
fr504,ryanair,landed,2023-12-30t07:35:00.000,2023-12-30t07:31:00.000,2023-12-30 07:32:00,2023-12-30,07:32:00,0,Regular departures
af3161,air france,landed,2023-12-30t08:30:00.000,2023-12-30t08:41:00.000,2023-12-30 08:42:00,2023-12-30,08:42:00,13,Regular departures
dl9629,delta air lines,landed,2023-12-30t08:30:00.000,2023-12-30t08:41:00.000,2023-12-30 08:42:00,2023-12-30,08:42:00,13,Regular departures
ey7395,etihad airways,landed,2023-12-30t08:30:00.000,2023-12-30t08:41:00.000,2023-12-30 08:42:00,2023-12-30,08:42:00,13,Regular departures
vs7040,virgin atlantic,landed,2023-12-30t08:30:00.000,2023-12-30t08:41:00.000,2023-12-30 08:42:00,2023-12-30,08:42:00,13,Regular departures
zq1049,german airways,landed,2023-12-30t08:30:00.000,2023-12-30t08:41:00.000,2023-12-30 08:42:00,2023-12-30,08:42:00,13,Regular departures
u23839,easyjet,landed,2023-12-30t08:45:00.000,2023-12-30t08:34:00.000,2023-12-30 08:32:00,2023-12-30,08:32:00,0,Regular departures
u2214,easyjet,landed,2023-12-30t09:45:00.000,2023-12-30t09:52:00.000,2023-12-30 09:53:00,2023-12-30,09:53:00,9,Regular departures
u22958,easyjet,landed,2023-12-30t10:05:00.000,2023-12-30t10:06:00.000,2023-12-30 10:07:00,2023-12-30,10:07:00,3,Regular departures
u22884,easyjet,landed,2023-12-30t10:15:00.000,2023-12-30t10:47:00.000,2023-12-30 10:47:00,2023-12-30,10:47:00,32,Regular departures
u22922,easyjet,landed,2023-12-30t10:15:00.000,2023-12-30t10:11:00.000,2023-12-30 10:11:00,2023-12-30,10:11:00,0,Regular departures
u2232,easyjet,landed,2023-12-30t10:35:00.000,2023-12-30t10:53:00.000,2023-12-30 10:53:00,2023-12-30,10:53:00,19,Regular departures
u22772,easyjet,landed,2023-12-30t10:45:00.000,2023-12-30t10:58:00.000,2023-12-30 10:59:00,2023-12-30,10:59:00,15,Regular departures
u22876,easyjet,landed,2023-12-30t10:50:00.000,2023-12-30t10:29:00.000,2023-12-30 10:31:00,2023-12-30,10:31:00,0,Regular departures
u22836,easyjet,landed,2023-12-30t10:55:00.000,2023-12-30t11:40:00.000,2023-12-30 11:37:00,2023-12-30,11:37:00,42,Regular departures
x36629,tuifly,landed,2023-12-30t11:05:00.000,2023-12-30t11:07:00.000,2023-12-30 11:05:00,2023-12-30,11:05:00,0,Regular departures
u22766,easyjet,landed,2023-12-30t11:40:00.000,2023-12-30t11:42:00.000,2023-12-30 11:43:00,2023-12-30,11:43:00,4,Regular departures
fr9869,ryanair,landed,2023-12-30t11:50:00.000,2023-12-30t12:09:00.000,2023-12-30 12:10:00,2023-12-30,12:10:00,21,Regular departures
u22778,easyjet,landed,2023-12-30t12:05:00.000,2023-12-30t12:16:00.000,2023-12-30 12:14:00,2023-12-30,12:14:00,10,Regular departures
u22704,easyjet,landed,2023-12-30t12:15:00.000,2023-12-30t11:59:00.000,2023-12-30 11:59:00,2023-12-30,11:59:00,0,Regular departures
fr9504,ryanair,landed,2023-12-30t12:20:00.000,2023-12-30t12:30:00.000,2023-12-30 12:30:00,2023-12-30,12:30:00,11,Regular departures
u22714,easyjet,landed,2023-12-30t12:20:00.000,2023-12-30t11:56:00.000,2023-12-30 11:56:00,2023-12-30,11:56:00,0,Regular departures
x36651,tuifly,landed,2023-12-30t12:25:00.000,2023-12-30t12:54:00.000,2023-12-30 12:55:00,2023-12-30,12:55:00,31,Regular departures
u22910,easyjet,landed,2023-12-30t12:35:00.000,2023-12-30t12:33:00.000,2023-12-30 12:37:00,2023-12-30,12:37:00,3,Regular departures
u22722,easyjet,landed,2023-12-30t12:40:00.000,2023-12-30t12:19:00.000,2023-12-30 12:21:00,2023-12-30,12:21:00,0,Regular departures
lx480,swiss,landed,2023-12-30t12:45:00.000,2023-12-30t13:12:00.000,2023-12-30 13:13:00,2023-12-30,13:13:00,28,Regular departures
u22872,easyjet,landed,2023-12-30t12:45:00.000,2023-12-30t12:28:00.000,2023-12-30 12:28:00,2023-12-30,12:28:00,0,Regular departures
ba8938,british airways,landed,2023-12-30t12:50:00.000,2023-12-30t13:26:00.000,2023-12-30 13:26:00,2023-12-30,13:26:00,37,Regular departures
ei3282,aer lingus,landed,2023-12-30t12:50:00.000,2023-12-30t13:26:00.000,2023-12-30 13:26:00,2023-12-30,13:26:00,37,Regular departures
dl9356,delta air lines,landed,2023-12-30t13:15:00.000,2023-12-30t13:28:00.000,2023-12-30 13:30:00,2023-12-30,13:30:00,15,Regular departures
ey7011,etihad airways,landed,2023-12-30t13:15:00.000,2023-12-30t13:28:00.000,2023-12-30 13:30:00,2023-12-30,13:30:00,15,Regular departures
g35514,gol,landed,2023-12-30t13:15:00.000,2023-12-30t13:28:00.000,2023-12-30 13:30:00,2023-12-30,13:30:00,15,Regular departures
kq1051,kenya airways,landed,2023-12-30t13:15:00.000,2023-12-30t13:28:00.000,2023-12-30 13:30:00,2023-12-30,13:30:00,15,Regular departures
vs7041,virgin atlantic,landed,2023-12-30t13:15:00.000,2023-12-30t13:28:00.000,2023-12-30 13:30:00,2023-12-30,13:30:00,15,Regular departures
kl1051,klm,landed,2023-12-30t13:15:00.000,2023-12-30t13:28:00.000,2023-12-30 13:30:00,2023-12-30,13:30:00,15,Regular departures
ls3508,jet2,landed,2023-12-30t13:15:00.000,2023-12-30t13:43:00.000,2023-12-30 13:43:00,2023-12-30,13:43:00,28,Regular departures
fr4130,ryanair,landed,2023-12-30t13:45:00.000,2023-12-30t13:49:00.000,2023-12-30 13:50:00,2023-12-30,13:50:00,5,Regular departures
u22774,easyjet,landed,2023-12-30t13:45:00.000,2023-12-30t13:46:00.000,2023-12-30 13:46:00,2023-12-30,13:46:00,2,Regular departures
