flight_number,airline_name,flight_status,scheduled_departure,estimated_departure,actual_departure,departure_date,departure_time,departure_delay,flight_type
fr505,ryanair,active,2023-09-22t05:55:00.000,2023-09-22t05:55:00.000,2023-09-22 05:58:00,2023-09-22,05:58:00,4,Night hour departures
ls1815,jet2,active,2023-09-22t05:55:00.000,2023-09-22t05:55:00.000,2023-09-22 06:07:00,2023-09-22,06:07:00,12,Shoulder hour flights
ls1885,jet2,active,2023-09-22t05:55:00.000,2023-09-22t05:55:00.000,2023-09-22 06:15:00,2023-09-22,06:15:00,21,Shoulder hour flights
x36512,tuifly,active,2023-09-22t06:00:00.000,2023-09-22t06:00:00.000,2023-09-22 06:23:00,2023-09-22,06:23:00,23,Shoulder hour flights
u22709,easyjet,active,2023-09-22t06:00:00.000,2023-09-22t06:13:00.000,2023-09-22 06:18:00,2023-09-22,06:18:00,19,Shoulder hour flights
u22715,easyjet,active,2023-09-22t06:00:00.000,2023-09-22t05:57:00.000,2023-09-22 06:05:00,2023-09-22,06:05:00,5,Shoulder hour flights
u22845,easyjet,active,2023-09-22t06:00:00.000,2023-09-22t06:00:00.000,2023-09-22 06:10:00,2023-09-22,06:10:00,11,Shoulder hour flights
u22731,easyjet,active,2023-09-22t06:05:00.000,2023-09-22t06:18:00.000,2023-09-22 06:20:00,2023-09-22,06:20:00,16,Shoulder hour flights
u22805,easyjet,active,2023-09-22t06:10:00.000,2023-09-22t06:10:00.000,2023-09-22 06:26:00,2023-09-22,06:26:00,17,Shoulder hour flights
ls1871,jet2,active,2023-09-22t06:15:00.000,2023-09-22t06:15:00.000,2023-09-22 06:29:00,2023-09-22,06:29:00,15,Shoulder hour flights
af5199,air france,active,2023-09-22t06:20:00.000,2023-09-22t06:24:00.000,2023-09-22 06:31:00,2023-09-22,06:31:00,12,Shoulder hour flights
az3737,alitalia,active,2023-09-22t06:20:00.000,2023-09-22t06:24:00.000,2023-09-22 06:31:00,2023-09-22,06:31:00,12,Shoulder hour flights
dl9422,delta air lines,active,2023-09-22t06:20:00.000,2023-09-22t06:24:00.000,2023-09-22 06:31:00,2023-09-22,06:31:00,12,Shoulder hour flights
ey7330,etihad airways,active,2023-09-22t06:20:00.000,2023-09-22t06:24:00.000,2023-09-22 06:31:00,2023-09-22,06:31:00,12,Shoulder hour flights
