flight_number,airline_name,flight_status,scheduled_arrival,estimated_arrival,actual_arrival,arrival_date,arrival_time,arrival_delay,flight_type
u22736,easyjet,landed,2023-08-20t01:05:00.000,2023-08-20t00:59:00.000,2023-08-20 01:00:00,2023-08-20,01:00:00,0,Night hour departures
u22912,easyjet,landed,2023-08-20t01:05:00.000,2023-08-20t01:23:00.000,2023-08-20 01:24:00,2023-08-20,01:24:00,20,Night hour departures
u22726,easyjet,landed,2023-08-20t01:25:00.000,2023-08-20t01:18:00.000,2023-08-20 01:19:00,2023-08-20,01:19:00,0,Night hour departures
x36655,tuifly,landed,2023-08-20t01:40:00.000,2023-08-20t02:01:00.000,2023-08-20 01:58:00,2023-08-20,01:58:00,19,Night hour departures
u22850,easyjet,landed,2023-08-20t02:05:00.000,2023-08-20t02:30:00.000,2023-08-20 02:21:00,2023-08-20,02:21:00,16,Night hour departures
u22826,easyjet,landed,2023-08-20t03:45:00.000,2023-08-20t04:07:00.000,2023-08-20 04:03:00,2023-08-20,04:03:00,18,Night hour departures
u24979,easyjet,landed,2023-08-20t06:50:00.000,2023-08-20t06:39:00.000,2023-08-20 06:41:00,2023-08-20,06:41:00,0,Shoulder hour flights
fr9335,ryanair,landed,2023-08-20t07:25:00.000,2023-08-20t07:17:00.000,2023-08-20 07:15:00,2023-08-20,07:15:00,0,Regular departures
ba8936,british airways,landed,2023-08-20t07:55:00.000,2023-08-20t07:43:00.000,2023-08-20 07:48:00,2023-08-20,07:48:00,0,Regular departures
ei3280,aer lingus,landed,2023-08-20t07:55:00.000,2023-08-20t07:43:00.000,2023-08-20 07:48:00,2023-08-20,07:48:00,0,Regular departures
fr7948,ryanair,landed,2023-08-20t08:00:00.000,2023-08-20t07:44:00.000,2023-08-20 07:45:00,2023-08-20,07:45:00,0,Regular departures
rr1940,ryanair sun,landed,2023-08-20t08:35:00.000,2023-08-20t08:25:00.000,2023-08-20 08:26:00,2023-08-20,08:26:00,0,Regular departures
fr4122,ryanair,landed,2023-08-20t08:40:00.000,2023-08-20t08:21:00.000,2023-08-20 08:17:00,2023-08-20,08:17:00,0,Regular departures
u27507,easyjet,landed,2023-08-20t08:40:00.000,2023-08-20t08:20:00.000,2023-08-20 08:22:00,2023-08-20,08:22:00,0,Regular departures
af3161,air france,landed,2023-08-20t08:45:00.000,2023-08-20t08:37:00.000,2023-08-20 08:38:00,2023-08-20,08:38:00,0,Regular departures
dl9629,delta air lines,landed,2023-08-20t08:45:00.000,2023-08-20t08:37:00.000,2023-08-20 08:38:00,2023-08-20,08:38:00,0,Regular departures
ey7395,etihad airways,landed,2023-08-20t08:45:00.000,2023-08-20t08:37:00.000,2023-08-20 08:38:00,2023-08-20,08:38:00,0,Regular departures
vs7040,virgin atlantic,landed,2023-08-20t08:45:00.000,2023-08-20t08:37:00.000,2023-08-20 08:38:00,2023-08-20,08:38:00,0,Regular departures
kl1049,klm,landed,2023-08-20t08:45:00.000,2023-08-20t08:37:00.000,2023-08-20 08:38:00,2023-08-20,08:38:00,0,Regular departures
fr8203,ryanair,landed,2023-08-20t08:50:00.000,2023-08-20t08:39:00.000,2023-08-20 08:40:00,2023-08-20,08:40:00,0,Regular departures
u27191,easyjet,landed,2023-08-20t08:55:00.000,2023-08-20t08:34:00.000,2023-08-20 08:35:00,2023-08-20,08:35:00,0,Regular departures
