flight_number,airline_name,flight_status,scheduled_departure,estimated_departure,actual_departure,departure_date,departure_time,departure_delay,flight_type
ls1895,jet2,active,2023-09-27t05:55:00.000,2023-09-27t05:55:00.000,2023-09-27 06:00:00,2023-09-27,06:00:00,5,Shoulder hour flights
ls1815,jet2,active,2023-09-27t06:00:00.000,2023-09-27t06:20:00.000,2023-09-27 06:14:00,2023-09-27,06:14:00,15,Shoulder hour flights
u22815,easyjet,active,2023-09-27t06:00:00.000,2023-09-27t06:00:00.000,2023-09-27 06:21:00,2023-09-27,06:21:00,22,Shoulder hour flights
u22731,easyjet,active,2023-09-27t06:05:00.000,2023-09-27t06:19:00.000,2023-09-27 06:29:00,2023-09-27,06:29:00,24,Shoulder hour flights
ls1891,jet2,active,2023-09-27t06:10:00.000,2023-09-27t06:21:00.000,2023-09-27 06:27:00,2023-09-27,06:27:00,17,Shoulder hour flights
x36376,tuifly,active,2023-09-27t06:10:00.000,2023-09-27t06:10:00.000,2023-09-27 06:35:00,2023-09-27,06:35:00,25,Shoulder hour flights
u22893,easyjet,active,2023-09-27t06:10:00.000,2023-09-27t06:14:00.000,2023-09-27 06:23:00,2023-09-27,06:23:00,14,Shoulder hour flights
ls1881,jet2,active,2023-09-27t06:15:00.000,2023-09-27t06:25:00.000,2023-09-27 06:51:00,2023-09-27,06:51:00,36,Shoulder hour flights
ls1817,jet2,active,2023-09-27t06:20:00.000,2023-09-27t06:35:00.000,2023-09-27 06:53:00,2023-09-27,06:53:00,33,Shoulder hour flights
af5199,air france,active,2023-09-27t06:20:00.000,2023-09-27t06:38:00.000,2023-09-27 06:48:00,2023-09-27,06:48:00,29,Shoulder hour flights
az3737,alitalia,active,2023-09-27t06:20:00.000,2023-09-27t06:38:00.000,2023-09-27 06:48:00,2023-09-27,06:48:00,29,Shoulder hour flights
dl9422,delta air lines,active,2023-09-27t06:20:00.000,2023-09-27t06:38:00.000,2023-09-27 06:48:00,2023-09-27,06:48:00,29,Shoulder hour flights
ey7330,etihad airways,active,2023-09-27t06:20:00.000,2023-09-27t06:38:00.000,2023-09-27 06:48:00,2023-09-27,06:48:00,29,Shoulder hour flights
g35535,gol,active,2023-09-27t06:20:00.000,2023-09-27t06:38:00.000,2023-09-27 06:48:00,2023-09-27,06:48:00,29,Shoulder hour flights
kq1046,kenya airways,active,2023-09-27t06:20:00.000,2023-09-27t06:38:00.000,2023-09-27 06:48:00,2023-09-27,06:48:00,29,Shoulder hour flights
vs6854,virgin atlantic,active,2023-09-27t06:20:00.000,2023-09-27t06:38:00.000,2023-09-27 06:48:00,2023-09-27,06:48:00,29,Shoulder hour flights
kl1046,klm,active,2023-09-27t06:20:00.000,2023-09-27t06:38:00.000,2023-09-27 06:48:00,2023-09-27,06:48:00,29,Shoulder hour flights
