flight_number,airline_name,flight_status,scheduled_arrival,estimated_arrival,actual_arrival,arrival_date,arrival_time,arrival_delay,flight_type
u22726,easyjet,landed,2023-09-28t01:15:00.000,2023-09-28t01:30:00.000,2023-09-28 01:29:00,2023-09-28,01:29:00,14,Night hour departures
u22858,easyjet,landed,2023-09-28t01:15:00.000,2023-09-28t01:26:00.000,2023-09-28 01:26:00,2023-09-28,01:26:00,11,Night hour departures
u22902,easyjet,landed,2023-09-28t01:15:00.000,2023-09-28t01:52:00.000,2023-09-28 01:54:00,2023-09-28,01:54:00,40,Night hour departures
x3227,tuifly,landed,2023-09-28t01:25:00.000,2023-09-28t02:15:00.000,2023-09-28 02:17:00,2023-09-28,02:17:00,52,Night hour departures
u22736,easyjet,landed,2023-09-28t01:25:00.000,2023-09-28t01:50:00.000,2023-09-28 01:51:00,2023-09-28,01:51:00,27,Night hour departures
u22850,easyjet,landed,2023-09-28t01:35:00.000,2023-09-28t02:08:00.000,2023-09-28 02:08:00,2023-09-28,02:08:00,34,Night hour departures
u22804,easyjet,landed,2023-09-28t01:50:00.000,2023-09-28t01:49:00.000,2023-09-28 01:46:00,2023-09-28,01:46:00,0,Night hour departures
ls1810,jet2,landed,2023-09-28t02:00:00.000,2023-09-28t02:31:00.000,2023-09-28 02:31:00,2023-09-28,02:31:00,32,Night hour departures
x36343,tuifly,landed,2023-09-28t02:25:00.000,2023-09-28t02:22:00.000,2023-09-28 02:23:00,2023-09-28,02:23:00,0,Night hour departures
fr513,ryanair,landed,2023-09-28t06:55:00.000,2023-09-28t06:32:00.000,2023-09-28 06:34:00,2023-09-28,06:34:00,0,Shoulder hour flights
x3453,tuifly,landed,2023-09-28t07:00:00.000,2023-09-28t06:47:00.000,2023-09-28 06:47:00,2023-09-28,06:47:00,0,Shoulder hour flights
fr1590,ryanair,landed,2023-09-28t07:05:00.000,2023-09-28t07:06:00.000,2023-09-28 07:08:00,2023-09-28,07:08:00,4,Regular departures
fr2291,ryanair,landed,2023-09-28t07:35:00.000,2023-09-28t07:17:00.000,2023-09-28 07:18:00,2023-09-28,07:18:00,0,Regular departures
fr7948,ryanair,landed,2023-09-28t07:40:00.000,2023-09-28t07:31:00.000,2023-09-28 07:32:00,2023-09-28,07:32:00,0,Regular departures
ba8936,british airways,landed,2023-09-28t07:55:00.000,2023-09-28t07:52:00.000,2023-09-28 07:54:00,2023-09-28,07:54:00,0,Regular departures
ei3280,aer lingus,landed,2023-09-28t07:55:00.000,2023-09-28t07:52:00.000,2023-09-28 07:54:00,2023-09-28,07:54:00,0,Regular departures
