flight_number,airline_name,flight_status,scheduled_departure,estimated_departure,actual_departure,departure_date,departure_time,departure_delay,flight_type
ls1815,jet2,active,2023-06-30t05:40:00.000,2023-06-30t05:40:00.000,2023-06-30 05:50:00,2023-06-30,05:50:00,10,Night hour departures
fr505,ryanair,active,2023-06-30t05:55:00.000,2023-06-30t05:55:00.000,2023-06-30 06:04:00,2023-06-30,06:04:00,9,Shoulder hour flights
ls1885,jet2,active,2023-06-30t05:55:00.000,2023-06-30t06:10:00.000,2023-06-30 06:17:00,2023-06-30,06:17:00,22,Shoulder hour flights
x36512,tuifly,active,2023-06-30t06:00:00.000,2023-06-30t06:10:00.000,2023-06-30 06:10:00,2023-06-30,06:10:00,11,Shoulder hour flights
u22715,easyjet,active,2023-06-30t06:00:00.000,2023-06-30t06:00:00.000,2023-06-30 06:06:00,2023-06-30,06:06:00,6,Shoulder hour flights
u22709,easyjet,active,2023-06-30t06:00:00.000,2023-06-30t06:00:00.000,2023-06-30 06:08:00,2023-06-30,06:08:00,9,Shoulder hour flights
u22845,easyjet,active,2023-06-30t06:00:00.000,2023-06-30t06:00:00.000,2023-06-30 06:13:00,2023-06-30,06:13:00,14,Shoulder hour flights
u22731,easyjet,active,2023-06-30t06:05:00.000,2023-06-30t06:05:00.000,2023-06-30 06:20:00,2023-06-30,06:20:00,16,Shoulder hour flights
u22805,easyjet,active,2023-06-30t06:10:00.000,2023-06-30t06:10:00.000,2023-06-30 06:28:00,2023-06-30,06:28:00,18,Shoulder hour flights
ls1871,jet2,active,2023-06-30t06:15:00.000,2023-06-30t06:15:00.000,2023-06-30 06:30:00,2023-06-30,06:30:00,15,Shoulder hour flights
fr4757,ryanair,active,2023-06-30t06:25:00.000,2023-06-30t06:25:00.000,2023-06-30 06:35:00,2023-06-30,06:35:00,10,Shoulder hour flights
ls1805,jet2,active,2023-06-30t06:25:00.000,2023-06-30t06:25:00.000,2023-06-30 06:37:00,2023-06-30,06:37:00,12,Shoulder hour flights
x36558,tuifly,active,2023-06-30t06:35:00.000,2023-06-30t06:35:00.000,2023-06-30 06:39:00,2023-06-30,06:39:00,5,Shoulder hour flights
fr1941,ryanair,active,2023-06-30t06:40:00.000,2023-06-30t06:40:00.000,2023-06-30 06:49:00,2023-06-30,06:49:00,9,Shoulder hour flights
x36534,tuifly,active,2023-06-30t06:40:00.000,2023-06-30t06:40:00.000,2023-06-30 07:05:00,2023-06-30,07:05:00,26,Regular departures
u22941,easyjet,active,2023-06-30t06:45:00.000,2023-06-30t06:45:00.000,2023-06-30 06:59:00,2023-06-30,06:59:00,14,Shoulder hour flights
ls1859,jet2,active,2023-06-30t06:50:00.000,2023-06-30t06:50:00.000,2023-06-30 07:02:00,2023-06-30,07:02:00,13,Regular departures
x36524,tuifly,active,2023-06-30t06:50:00.000,2023-06-30t06:50:00.000,2023-06-30 07:11:00,2023-06-30,07:11:00,22,Regular departures
u22721,easyjet,active,2023-06-30t06:50:00.000,2023-06-30t07:03:00.000,2023-06-30 07:09:00,2023-06-30,07:09:00,20,Regular departures
x36508,tuifly,active,2023-06-30t06:55:00.000,2023-06-30t07:05:00.000,2023-06-30 07:20:00,2023-06-30,07:20:00,25,Regular departures
u2221,easyjet,active,2023-06-30t07:00:00.000,2023-06-30t07:00:00.000,2023-06-30 07:07:00,2023-06-30,07:07:00,8,Regular departures
u22867,easyjet,active,2023-06-30t07:00:00.000,2023-06-30t07:00:00.000,2023-06-30 07:18:00,2023-06-30,07:18:00,18,Regular departures
