flight_number,airline_name,flight_status,scheduled_departure,estimated_departure,actual_departure,departure_date,departure_time,departure_delay,flight_type
x36212,tuifly,active,2023-05-30t06:00:00.000,2023-05-30t06:00:00.000,2023-05-30 06:10:00,2023-05-30,06:10:00,10,Shoulder hour flights
x36254,tuifly,active,2023-05-30t06:00:00.000,2023-05-30t06:00:00.000,2023-05-30 06:04:00,2023-05-30,06:04:00,5,Shoulder hour flights
u22715,easyjet,active,2023-05-30t06:00:00.000,2023-05-30t06:14:00.000,2023-05-30 06:16:00,2023-05-30,06:16:00,17,Shoulder hour flights
u22709,easyjet,active,2023-05-30t06:00:00.000,2023-05-30t06:00:00.000,2023-05-30 06:15:00,2023-05-30,06:15:00,15,Shoulder hour flights
ls1891,jet2,active,2023-05-30t06:05:00.000,2023-05-30t06:05:00.000,2023-05-30 06:12:00,2023-05-30,06:12:00,8,Shoulder hour flights
u22733,easyjet,active,2023-05-30t06:10:00.000,2023-05-30t06:44:00.000,2023-05-30 06:46:00,2023-05-30,06:46:00,37,Shoulder hour flights
u22765,easyjet,active,2023-05-30t06:10:00.000,2023-05-30t06:10:00.000,2023-05-30 06:19:00,2023-05-30,06:19:00,10,Shoulder hour flights
u22891,easyjet,active,2023-05-30t06:10:00.000,2023-05-30t06:10:00.000,2023-05-30 06:51:00,2023-05-30,06:51:00,41,Shoulder hour flights
fr505,ryanair,active,2023-05-30t06:15:00.000,2023-05-30t06:15:00.000,2023-05-30 06:38:00,2023-05-30,06:38:00,24,Shoulder hour flights
ls1821,jet2,active,2023-05-30t06:15:00.000,2023-05-30t06:15:00.000,2023-05-30 06:25:00,2023-05-30,06:25:00,10,Shoulder hour flights
u22731,easyjet,active,2023-05-30t06:15:00.000,2023-05-30t06:15:00.000,2023-05-30 06:42:00,2023-05-30,06:42:00,28,Shoulder hour flights
u22837,easyjet,active,2023-05-30t06:15:00.000,2023-05-30t06:19:00.000,2023-05-30 06:44:00,2023-05-30,06:44:00,30,Shoulder hour flights
u22843,easyjet,active,2023-05-30t06:15:00.000,2023-05-30t06:23:00.000,2023-05-30 06:40:00,2023-05-30,06:40:00,26,Shoulder hour flights
af5199,air france,active,2023-05-30t06:20:00.000,2023-05-30t06:45:00.000,2023-05-30 06:48:00,2023-05-30,06:48:00,29,Shoulder hour flights
az3737,alitalia,active,2023-05-30t06:20:00.000,2023-05-30t06:45:00.000,2023-05-30 06:48:00,2023-05-30,06:48:00,29,Shoulder hour flights
dl9422,delta air lines,active,2023-05-30t06:20:00.000,2023-05-30t06:45:00.000,2023-05-30 06:48:00,2023-05-30,06:48:00,29,Shoulder hour flights
ey7330,etihad airways,active,2023-05-30t06:20:00.000,2023-05-30t06:45:00.000,2023-05-30 06:48:00,2023-05-30,06:48:00,29,Shoulder hour flights
g35535,gol,active,2023-05-30t06:20:00.000,2023-05-30t06:45:00.000,2023-05-30 06:48:00,2023-05-30,06:48:00,29,Shoulder hour flights
