flight_number,airline_name,flight_status,scheduled_arrival,estimated_arrival,actual_arrival,arrival_date,arrival_time,arrival_delay,flight_type
u22726,easyjet,landed,2023-07-08t01:15:00.000,2023-07-08t02:06:00.000,2023-07-08 01:59:00,2023-07-08,01:59:00,45,Night hour departures
u22852,easyjet,landed,2023-07-08t02:00:00.000,2023-07-08t02:33:00.000,2023-07-08 02:33:00,2023-07-08,02:33:00,34,Night hour departures
x3837,tuifly,landed,2023-07-08t03:00:00.000,2023-07-08t03:11:00.000,2023-07-08 03:11:00,2023-07-08,03:11:00,11,Night hour departures
x3325,tuifly,landed,2023-07-08t03:35:00.000,2023-07-08t03:50:00.000,2023-07-08 03:45:00,2023-07-08,03:45:00,11,Night hour departures
fr8682,ryanair,landed,2023-07-08t07:50:00.000,2023-07-08t07:31:00.000,2023-07-08 07:31:00,2023-07-08,07:31:00,0,Regular departures
ba8936,british airways,landed,2023-07-08t07:55:00.000,2023-07-08t08:38:00.000,2023-07-08 08:38:00,2023-07-08,08:38:00,43,Regular departures
ei3280,aer lingus,landed,2023-07-08t07:55:00.000,2023-07-08t08:38:00.000,2023-07-08 08:38:00,2023-07-08,08:38:00,43,Regular departures
fr4122,ryanair,landed,2023-07-08t07:55:00.000,2023-07-08t07:56:00.000,2023-07-08 07:56:00,2023-07-08,07:56:00,1,Regular departures
fr5342,ryanair,landed,2023-07-08t07:55:00.000,2023-07-08t07:47:00.000,2023-07-08 07:43:00,2023-07-08,07:43:00,0,Regular departures
gr642,aurigny air services,landed,2023-07-08t08:15:00.000,2023-07-08t08:23:00.000,2023-07-08 08:21:00,2023-07-08,08:21:00,6,Regular departures
af3161,air france,landed,2023-07-08t08:45:00.000,2023-07-08t08:44:00.000,2023-07-08 08:44:00,2023-07-08,08:44:00,0,Regular departures
dl9629,delta air lines,landed,2023-07-08t08:45:00.000,2023-07-08t08:44:00.000,2023-07-08 08:44:00,2023-07-08,08:44:00,0,Regular departures
ey7395,etihad airways,landed,2023-07-08t08:45:00.000,2023-07-08t08:44:00.000,2023-07-08 08:44:00,2023-07-08,08:44:00,0,Regular departures
vs7040,virgin atlantic,landed,2023-07-08t08:45:00.000,2023-07-08t08:44:00.000,2023-07-08 08:44:00,2023-07-08,08:44:00,0,Regular departures
kl1049,klm,landed,2023-07-08t08:45:00.000,2023-07-08t08:44:00.000,2023-07-08 08:44:00,2023-07-08,08:44:00,0,Regular departures
fr504,ryanair,landed,2023-07-08t09:05:00.000,2023-07-08t09:22:00.000,2023-07-08 09:23:00,2023-07-08,09:23:00,18,Regular departures
rr6220,ryanair sun,landed,2023-07-08t09:05:00.000,2023-07-08t09:20:00.000,2023-07-08 09:13:00,2023-07-08,09:13:00,8,Regular departures
u27507,easyjet,landed,2023-07-08t09:10:00.000,2023-07-08t09:19:00.000,2023-07-08 09:16:00,2023-07-08,09:16:00,7,Regular departures
u2224,easyjet,landed,2023-07-08t09:50:00.000,2023-07-08t10:05:00.000,2023-07-08 10:06:00,2023-07-08,10:06:00,17,Regular departures
u2214,easyjet,landed,2023-07-08t10:05:00.000,2023-07-08t10:34:00.000,2023-07-08 10:33:00,2023-07-08,10:33:00,28,Regular departures
u22884,easyjet,landed,2023-07-08t10:40:00.000,2023-07-08t11:22:00.000,2023-07-08 11:17:00,2023-07-08,11:17:00,38,Regular departures
ls1830,jet2,landed,2023-07-08t10:55:00.000,2023-07-08t11:01:00.000,2023-07-08 10:58:00,2023-07-08,10:58:00,3,Regular departures
x36673,tuifly,landed,2023-07-08t11:20:00.000,2023-07-08t11:35:00.000,2023-07-08 11:35:00,2023-07-08,11:35:00,16,Regular departures
,tyrolean jets & services,landed,2023-07-08t11:20:00.000,2023-07-08t12:17:00.000,2023-07-08 12:13:00,2023-07-08,12:13:00,54,Regular departures
u22840,easyjet,landed,2023-07-08t11:40:00.000,2023-07-08t12:31:00.000,2023-07-08 12:32:00,2023-07-08,12:32:00,53,Regular departures
x36681,tuifly,landed,2023-07-08t11:45:00.000,2023-07-08t12:22:00.000,2023-07-08 12:17:00,2023-07-08,12:17:00,33,Regular departures
u22701,easyjet,landed,2023-07-08t11:55:00.000,2023-07-08t12:24:00.000,2023-07-08 12:25:00,2023-07-08,12:25:00,30,Regular departures
u22722,easyjet,landed,2023-07-08t11:55:00.000,2023-07-08t12:01:00.000,2023-07-08 11:58:00,2023-07-08,11:58:00,3,Regular departures
x36697,tuifly,landed,2023-07-08t12:00:00.000,2023-07-08t12:22:00.000,2023-07-08 12:22:00,2023-07-08,12:22:00,23,Regular departures
u2405,easyjet,landed,2023-07-08t12:05:00.000,2023-07-08t12:20:00.000,2023-07-08 12:20:00,2023-07-08,12:20:00,16,Regular departures
u22706,easyjet,landed,2023-07-08t12:05:00.000,2023-07-08t12:24:00.000,2023-07-08 12:27:00,2023-07-08,12:27:00,23,Regular departures
u22764,easyjet,landed,2023-07-08t12:05:00.000,2023-07-08t12:49:00.000,2023-07-08 12:39:00,2023-07-08,12:39:00,34,Regular departures
u22838,easyjet,landed,2023-07-08t12:05:00.000,2023-07-08t12:41:00.000,2023-07-08 12:36:00,2023-07-08,12:36:00,31,Regular departures
u22716,easyjet,landed,2023-07-08t12:10:00.000,2023-07-08t12:09:00.000,2023-07-08 12:10:00,2023-07-08,12:10:00,1,Regular departures
ls1822,jet2,landed,2023-07-08t12:15:00.000,2023-07-08t12:29:00.000,2023-07-08 12:30:00,2023-07-08,12:30:00,15,Regular departures
ba8938,british airways,landed,2023-07-08t12:45:00.000,2023-07-08t12:52:00.000,2023-07-08 12:52:00,2023-07-08,12:52:00,7,Regular departures
ei3282,aer lingus,landed,2023-07-08t12:45:00.000,2023-07-08t12:52:00.000,2023-07-08 12:52:00,2023-07-08,12:52:00,7,Regular departures
fr4134,ryanair,landed,2023-07-08t12:45:00.000,2023-07-08t13:18:00.000,2023-07-08 13:18:00,2023-07-08,13:18:00,34,Regular departures
ls1806,jet2,landed,2023-07-08t12:50:00.000,2023-07-08t12:43:00.000,2023-07-08 12:44:00,2023-07-08,12:44:00,0,Regular departures
fr2291,ryanair,landed,2023-07-08t13:00:00.000,2023-07-08t13:33:00.000,2023-07-08 13:33:00,2023-07-08,13:33:00,33,Regular departures
ls1860,jet2,landed,2023-07-08t13:05:00.000,2023-07-08t13:44:00.000,2023-07-08 13:39:00,2023-07-08,13:39:00,34,Regular departures
dl9356,delta air lines,landed,2023-07-08t13:15:00.000,2023-07-08t14:01:00.000,2023-07-08 13:57:00,2023-07-08,13:57:00,42,Regular departures
ey7011,etihad airways,landed,2023-07-08t13:15:00.000,2023-07-08t14:01:00.000,2023-07-08 13:57:00,2023-07-08,13:57:00,42,Regular departures
g35514,gol,landed,2023-07-08t13:15:00.000,2023-07-08t14:01:00.000,2023-07-08 13:57:00,2023-07-08,13:57:00,42,Regular departures
kq1051,kenya airways,landed,2023-07-08t13:15:00.000,2023-07-08t14:01:00.000,2023-07-08 13:57:00,2023-07-08,13:57:00,42,Regular departures
vs7041,virgin atlantic,landed,2023-07-08t13:15:00.000,2023-07-08t14:01:00.000,2023-07-08 13:57:00,2023-07-08,13:57:00,42,Regular departures
kl1051,klm,landed,2023-07-08t13:15:00.000,2023-07-08t14:01:00.000,2023-07-08 13:57:00,2023-07-08,13:57:00,42,Regular departures
fr3160,ryanair,landed,2023-07-08t13:40:00.000,2023-07-08t13:51:00.000,2023-07-08 13:50:00,2023-07-08,13:50:00,11,Regular departures
x36661,tuifly,landed,2023-07-08t13:50:00.000,2023-07-08t14:04:00.000,2023-07-08 14:11:00,2023-07-08,14:11:00,22,Regular departures
u22878,easyjet,landed,2023-07-08t14:10:00.000,2023-07-08t14:25:00.000,2023-07-08 14:28:00,2023-07-08,14:28:00,18,Regular departures
u27191,easyjet,landed,2023-07-08t14:25:00.000,2023-07-08t14:01:00.000,2023-07-08 14:06:00,2023-07-08,14:06:00,0,Regular departures
ls1828,jet2,landed,2023-07-08t14:50:00.000,2023-07-08t14:30:00.000,2023-07-08 14:31:00,2023-07-08,14:31:00,0,Regular departures
u22734,easyjet,landed,2023-07-08t15:00:00.000,2023-07-08t15:00:00.000,2023-07-08 15:02:00,2023-07-08,15:02:00,2,Regular departures
u27003,easyjet,landed,2023-07-08t15:05:00.000,2023-07-08t14:57:00.000,2023-07-08 14:58:00,2023-07-08,14:58:00,0,Regular departures
fr2799,ryanair,landed,2023-07-08t15:10:00.000,2023-07-08t15:35:00.000,2023-07-08 15:35:00,2023-07-08,15:35:00,26,Regular departures
u22732,easyjet,landed,2023-07-08t15:10:00.000,2023-07-08t15:14:00.000,2023-07-08 15:15:00,2023-07-08,15:15:00,5,Regular departures
u27267,easyjet,landed,2023-07-08t15:35:00.000,2023-07-08t15:38:00.000,2023-07-08 15:29:00,2023-07-08,15:29:00,0,Regular departures
u22814,easyjet,landed,2023-07-08t16:00:00.000,2023-07-08t16:52:00.000,2023-07-08 16:53:00,2023-07-08,16:53:00,53,Regular departures
u26711,easyjet,landed,2023-07-08t16:05:00.000,2023-07-08t16:22:00.000,2023-07-08 16:22:00,2023-07-08,16:22:00,18,Regular departures
dl9234,delta air lines,landed,2023-07-08t16:55:00.000,2023-07-08t16:59:00.000,2023-07-08 17:02:00,2023-07-08,17:02:00,7,Regular departures
ey7393,etihad airways,landed,2023-07-08t16:55:00.000,2023-07-08t16:59:00.000,2023-07-08 17:02:00,2023-07-08,17:02:00,7,Regular departures
kq1053,kenya airways,landed,2023-07-08t16:55:00.000,2023-07-08t16:59:00.000,2023-07-08 17:02:00,2023-07-08,17:02:00,7,Regular departures
vs7042,virgin atlantic,landed,2023-07-08t16:55:00.000,2023-07-08t16:59:00.000,2023-07-08 17:02:00,2023-07-08,17:02:00,7,Regular departures
kl1053,klm,landed,2023-07-08t16:55:00.000,2023-07-08t16:59:00.000,2023-07-08 17:02:00,2023-07-08,17:02:00,7,Regular departures
tp7606,tap air portugal,landed,2023-07-08t17:00:00.000,2023-07-08t17:06:00.000,2023-07-08 17:07:00,2023-07-08,17:07:00,8,Regular departures
lh972,lufthansa,landed,2023-07-08t17:00:00.000,2023-07-08t17:06:00.000,2023-07-08 17:07:00,2023-07-08,17:07:00,8,Regular departures
u22772,easyjet,landed,2023-07-08t17:00:00.000,2023-07-08t17:38:00.000,2023-07-08 17:31:00,2023-07-08,17:31:00,31,Regular departures
fr8255,ryanair,landed,2023-07-08t17:05:00.000,2023-07-08t17:35:00.000,2023-07-08 17:35:00,2023-07-08,17:35:00,31,Regular departures
fr4756,ryanair,landed,2023-07-08t17:15:00.000,2023-07-08t17:06:00.000,2023-07-08 17:11:00,2023-07-08,17:11:00,0,Regular departures
si490,blue islands,landed,2023-07-08t17:33:00.000,2023-07-08t17:53:00.000,2023-07-08 17:53:00,2023-07-08,17:53:00,21,Regular departures
u29001,easyjet,landed,2023-07-08t09:28:00.000,2023-07-08t09:36:00.000,2023-07-08 09:38:00,2023-07-08,09:38:00,10,Regular departures
u22904,easyjet,landed,2023-07-08t17:45:00.000,2023-07-08t18:16:00.000,2023-07-08 18:17:00,2023-07-08,18:17:00,32,Regular departures
u22924,easyjet,landed,2023-07-08t19:05:00.000,2023-07-08t18:55:00.000,2023-07-08 18:55:00,2023-07-08,18:55:00,0,Regular departures
u27354,easyjet,landed,2023-07-08t19:20:00.000,2023-07-08t19:36:00.000,2023-07-08 19:38:00,2023-07-08,19:38:00,18,Regular departures
fr1315,ryanair,landed,2023-07-08t20:10:00.000,2023-07-08t20:15:00.000,2023-07-08 20:10:00,2023-07-08,20:10:00,1,Regular departures
ls1836,jet2,landed,2023-07-08t21:20:00.000,2023-07-08t21:14:00.000,2023-07-08 21:15:00,2023-07-08,21:15:00,0,Regular departures
ey5816,etihad airways,landed,2023-07-08t22:55:00.000,2023-07-08t23:02:00.000,2023-07-08 23:00:00,2023-07-08,23:00:00,5,Shoulder hour flights
