flight_number,airline_name,flight_status,scheduled_arrival,estimated_arrival,actual_arrival,arrival_date,arrival_time,arrival_delay,flight_type
u22858,easyjet,landed,2023-05-22t01:30:00.000,2023-05-22t01:22:00.000,2023-05-22 01:24:00,2023-05-22,01:24:00,0,Night hour departures
u22804,easyjet,landed,2023-05-22t01:45:00.000,2023-05-22t01:50:00.000,2023-05-22 01:50:00,2023-05-22,01:50:00,5,Night hour departures
u22744,easyjet,landed,2023-05-22t01:50:00.000,2023-05-22t01:47:00.000,2023-05-22 01:46:00,2023-05-22,01:46:00,0,Night hour departures
u22852,easyjet,landed,2023-05-22t01:55:00.000,2023-05-22t01:59:00.000,2023-05-22 02:03:00,2023-05-22,02:03:00,8,Night hour departures
x3649,tuifly,landed,2023-05-22t02:20:00.000,2023-05-22t02:14:00.000,2023-05-22 02:15:00,2023-05-22,02:15:00,0,Night hour departures
x36765,tuifly,landed,2023-05-22t04:20:00.000,2023-05-22t04:33:00.000,2023-05-22 04:31:00,2023-05-22,04:31:00,11,Night hour departures
fr7948,ryanair,landed,2023-05-22t07:50:00.000,2023-05-22t07:39:00.000,2023-05-22 07:36:00,2023-05-22,07:36:00,0,Regular departures
ba8936,british airways,landed,2023-05-22t07:55:00.000,2023-05-22t08:02:00.000,2023-05-22 07:55:00,2023-05-22,07:55:00,0,Regular departures
ei3280,aer lingus,landed,2023-05-22t07:55:00.000,2023-05-22t08:02:00.000,2023-05-22 07:55:00,2023-05-22,07:55:00,0,Regular departures
fr4148,ryanair,landed,2023-05-22t08:40:00.000,2023-05-22t08:30:00.000,2023-05-22 08:29:00,2023-05-22,08:29:00,0,Regular departures
af3161,air france,landed,2023-05-22t08:45:00.000,,2023-05-22 08:39:00,2023-05-22,08:39:00,0,Regular departures
dl9629,delta air lines,landed,2023-05-22t08:45:00.000,,2023-05-22 08:39:00,2023-05-22,08:39:00,0,Regular departures
ey7395,etihad airways,landed,2023-05-22t08:45:00.000,,2023-05-22 08:39:00,2023-05-22,08:39:00,0,Regular departures
vs7040,virgin atlantic,landed,2023-05-22t08:45:00.000,,2023-05-22 08:39:00,2023-05-22,08:39:00,0,Regular departures
kl1049,klm,landed,2023-05-22t08:45:00.000,,2023-05-22 08:39:00,2023-05-22,08:39:00,0,Regular departures
lh970,lufthansa,landed,2023-05-22t08:50:00.000,2023-05-22t08:40:00.000,2023-05-22 08:43:00,2023-05-22,08:43:00,0,Regular departures
u21723,easyjet,landed,2023-05-22t08:50:00.000,2023-05-22t08:23:00.000,2023-05-22 08:21:00,2023-05-22,08:21:00,0,Regular departures
u2224,easyjet,landed,2023-05-22t09:00:00.000,2023-05-22t08:54:00.000,2023-05-22 08:54:00,2023-05-22,08:54:00,0,Regular departures
u2238,easyjet,landed,2023-05-22t09:40:00.000,2023-05-22t09:17:00.000,2023-05-22 09:19:00,2023-05-22,09:19:00,0,Regular departures
u27507,easyjet,landed,2023-05-22t09:40:00.000,2023-05-22t09:32:00.000,2023-05-22 09:32:00,2023-05-22,09:32:00,0,Regular departures
u2262,easyjet,landed,2023-05-22t09:45:00.000,2023-05-22t09:31:00.000,2023-05-22 09:27:00,2023-05-22,09:27:00,0,Regular departures
u2202,easyjet,landed,2023-05-22t10:00:00.000,2023-05-22t09:55:00.000,2023-05-22 09:52:00,2023-05-22,09:52:00,0,Regular departures
u2214,easyjet,landed,2023-05-22t10:05:00.000,2023-05-22t09:48:00.000,2023-05-22 09:45:00,2023-05-22,09:45:00,0,Regular departures
fr504,ryanair,landed,2023-05-22t10:10:00.000,2023-05-22t09:55:00.000,2023-05-22 09:56:00,2023-05-22,09:56:00,0,Regular departures
u22922,easyjet,landed,2023-05-22t10:15:00.000,2023-05-22t10:10:00.000,2023-05-22 10:10:00,2023-05-22,10:10:00,0,Regular departures
u22774,easyjet,landed,2023-05-22t10:35:00.000,2023-05-22t10:33:00.000,2023-05-22 10:33:00,2023-05-22,10:33:00,0,Regular departures
u2226,easyjet,landed,2023-05-22t10:45:00.000,2023-05-22t10:33:00.000,2023-05-22 10:26:00,2023-05-22,10:26:00,0,Regular departures
fr4441,ryanair,landed,2023-05-22t11:25:00.000,2023-05-22t10:58:00.000,2023-05-22 10:59:00,2023-05-22,10:59:00,0,Regular departures
u2315,easyjet,landed,2023-05-22t11:30:00.000,2023-05-22t11:19:00.000,2023-05-22 11:11:00,2023-05-22,11:11:00,0,Regular departures
u22710,easyjet,landed,2023-05-22t11:30:00.000,2023-05-22t11:50:00.000,2023-05-22 11:51:00,2023-05-22,11:51:00,21,Regular departures
ls1880,jet2,landed,2023-05-22t11:35:00.000,2023-05-22t11:28:00.000,2023-05-22 11:28:00,2023-05-22,11:28:00,0,Regular departures
u22892,easyjet,landed,2023-05-22t12:00:00.000,2023-05-22t12:08:00.000,2023-05-22 12:09:00,2023-05-22,12:09:00,9,Regular departures
fr6027,ryanair,landed,2023-05-22t12:05:00.000,2023-05-22t11:50:00.000,2023-05-22 11:47:00,2023-05-22,11:47:00,0,Regular departures
u22716,easyjet,landed,2023-05-22t12:10:00.000,2023-05-22t12:12:00.000,2023-05-22 12:13:00,2023-05-22,12:13:00,4,Regular departures
fr9504,ryanair,landed,2023-05-22t12:30:00.000,2023-05-22t12:10:00.000,2023-05-22 12:07:00,2023-05-22,12:07:00,0,Regular departures
ls1806,jet2,landed,2023-05-22t12:35:00.000,2023-05-22t12:28:00.000,2023-05-22 12:24:00,2023-05-22,12:24:00,0,Regular departures
a3640,aegean airlines,landed,2023-05-22t12:55:00.000,2023-05-22t12:40:00.000,2023-05-22 12:41:00,2023-05-22,12:41:00,0,Regular departures
x36149,tuifly,landed,2023-05-22t12:55:00.000,2023-05-22t12:36:00.000,2023-05-22 12:37:00,2023-05-22,12:37:00,0,Regular departures
fr2291,ryanair,landed,2023-05-22t13:00:00.000,2023-05-22t13:01:00.000,2023-05-22 13:03:00,2023-05-22,13:03:00,4,Regular departures
ls1836,jet2,landed,2023-05-22t13:00:00.000,2023-05-22t12:48:00.000,2023-05-22 12:47:00,2023-05-22,12:47:00,0,Regular departures
ls1872,jet2,landed,2023-05-22t13:00:00.000,2023-05-22t13:22:00.000,2023-05-22 13:24:00,2023-05-22,13:24:00,24,Regular departures
dl9356,delta air lines,landed,2023-05-22t13:10:00.000,2023-05-22t13:20:00.000,2023-05-22 13:16:00,2023-05-22,13:16:00,7,Regular departures
ey7011,etihad airways,landed,2023-05-22t13:10:00.000,2023-05-22t13:20:00.000,2023-05-22 13:16:00,2023-05-22,13:16:00,7,Regular departures
g35514,gol,landed,2023-05-22t13:10:00.000,2023-05-22t13:20:00.000,2023-05-22 13:16:00,2023-05-22,13:16:00,7,Regular departures
kq1051,kenya airways,landed,2023-05-22t13:10:00.000,2023-05-22t13:20:00.000,2023-05-22 13:16:00,2023-05-22,13:16:00,7,Regular departures
vs7041,virgin atlantic,landed,2023-05-22t13:10:00.000,2023-05-22t13:20:00.000,2023-05-22 13:16:00,2023-05-22,13:16:00,7,Regular departures
kl1051,klm,landed,2023-05-22t13:10:00.000,2023-05-22t13:20:00.000,2023-05-22 13:16:00,2023-05-22,13:16:00,7,Regular departures
u2246,easyjet,landed,2023-05-22t13:10:00.000,2023-05-22t12:59:00.000,2023-05-22 12:58:00,2023-05-22,12:58:00,0,Regular departures
gr642,aurigny air services,landed,2023-05-22t13:50:00.000,2023-05-22t13:52:00.000,2023-05-22 13:49:00,2023-05-22,13:49:00,0,Regular departures
u22770,easyjet,landed,2023-05-22t14:10:00.000,2023-05-22t13:58:00.000,2023-05-22 13:59:00,2023-05-22,13:59:00,0,Regular departures
u2204,easyjet,landed,2023-05-22t14:20:00.000,2023-05-22t14:04:00.000,2023-05-22 14:03:00,2023-05-22,14:03:00,0,Regular departures
u22878,easyjet,landed,2023-05-22t14:55:00.000,2023-05-22t15:04:00.000,2023-05-22 15:04:00,2023-05-22,15:04:00,10,Regular departures
u26711,easyjet,landed,2023-05-22t14:55:00.000,2023-05-22t15:29:00.000,2023-05-22 15:31:00,2023-05-22,15:31:00,36,Regular departures
u27003,easyjet,landed,2023-05-22t14:55:00.000,2023-05-22t14:50:00.000,2023-05-22 14:52:00,2023-05-22,14:52:00,0,Regular departures
fr506,ryanair,landed,2023-05-22t15:10:00.000,2023-05-22t15:04:00.000,2023-05-22 15:01:00,2023-05-22,15:01:00,0,Regular departures
ls1826,jet2,landed,2023-05-22t15:15:00.000,2023-05-22t15:51:00.000,2023-05-22 15:51:00,2023-05-22,15:51:00,37,Regular departures
x36115,tuifly,landed,2023-05-22t15:15:00.000,2023-05-22t15:09:00.000,2023-05-22 15:07:00,2023-05-22,15:07:00,0,Regular departures
ba8940,british airways,landed,2023-05-22t15:30:00.000,2023-05-22t15:28:00.000,2023-05-22 15:27:00,2023-05-22,15:27:00,0,Regular departures
ei3284,aer lingus,landed,2023-05-22t15:30:00.000,2023-05-22t15:28:00.000,2023-05-22 15:27:00,2023-05-22,15:27:00,0,Regular departures
u22768,easyjet,landed,2023-05-22t15:30:00.000,2023-05-22t15:49:00.000,2023-05-22 15:45:00,2023-05-22,15:45:00,16,Regular departures
u22806,easyjet,landed,2023-05-22t15:35:00.000,2023-05-22t15:38:00.000,2023-05-22 15:36:00,2023-05-22,15:36:00,2,Regular departures
u22704,easyjet,landed,2023-05-22t15:40:00.000,2023-05-22t15:25:00.000,2023-05-22 15:22:00,2023-05-22,15:22:00,0,Regular departures
u24979,easyjet,landed,2023-05-22t15:40:00.000,2023-05-22t15:20:00.000,2023-05-22 15:18:00,2023-05-22,15:18:00,0,Regular departures
u27267,easyjet,landed,2023-05-22t15:40:00.000,2023-05-22t15:42:00.000,2023-05-22 15:41:00,2023-05-22,15:41:00,1,Regular departures
u22802,easyjet,landed,2023-05-22t15:50:00.000,2023-05-22t16:15:00.000,2023-05-22 16:15:00,2023-05-22,16:15:00,26,Regular departures
u22938,easyjet,landed,2023-05-22t15:50:00.000,2023-05-22t15:54:00.000,2023-05-22 15:54:00,2023-05-22,15:54:00,4,Regular departures
u22724,easyjet,landed,2023-05-22t15:55:00.000,2023-05-22t15:49:00.000,2023-05-22 15:48:00,2023-05-22,15:48:00,0,Regular departures
fr1940,ryanair,landed,2023-05-22t16:05:00.000,2023-05-22t16:17:00.000,2023-05-22 16:11:00,2023-05-22,16:11:00,7,Regular departures
u22818,easyjet,landed,2023-05-22t16:05:00.000,2023-05-22t16:02:00.000,2023-05-22 16:08:00,2023-05-22,16:08:00,4,Regular departures
fr8203,ryanair,landed,2023-05-22t16:40:00.000,2023-05-22t16:34:00.000,2023-05-22 16:33:00,2023-05-22,16:33:00,0,Regular departures
dl9234,delta air lines,landed,2023-05-22t16:55:00.000,2023-05-22t16:59:00.000,2023-05-22 16:59:00,2023-05-22,16:59:00,5,Regular departures
ey7393,etihad airways,landed,2023-05-22t16:55:00.000,2023-05-22t16:59:00.000,2023-05-22 16:59:00,2023-05-22,16:59:00,5,Regular departures
kq1053,kenya airways,landed,2023-05-22t16:55:00.000,2023-05-22t16:59:00.000,2023-05-22 16:59:00,2023-05-22,16:59:00,5,Regular departures
vs7042,virgin atlantic,landed,2023-05-22t16:55:00.000,2023-05-22t16:59:00.000,2023-05-22 16:59:00,2023-05-22,16:59:00,5,Regular departures
kl1053,klm,landed,2023-05-22t16:55:00.000,2023-05-22t16:59:00.000,2023-05-22 16:59:00,2023-05-22,16:59:00,5,Regular departures
u22712,easyjet,landed,2023-05-22t17:10:00.000,2023-05-22t17:13:00.000,2023-05-22 17:08:00,2023-05-22,17:08:00,0,Regular departures
u22780,easyjet,landed,2023-05-22t17:20:00.000,2023-05-22t17:14:00.000,2023-05-22 17:15:00,2023-05-22,17:15:00,0,Regular departures
u22902,easyjet,landed,2023-05-22t17:20:00.000,2023-05-22t17:36:00.000,2023-05-22 17:34:00,2023-05-22,17:34:00,15,Regular departures
fr8213,ryanair,landed,2023-05-22t17:35:00.000,2023-05-22t17:34:00.000,2023-05-22 17:31:00,2023-05-22,17:31:00,0,Regular departures
u22934,easyjet,landed,2023-05-22t17:40:00.000,2023-05-22t17:40:00.000,2023-05-22 17:37:00,2023-05-22,17:37:00,0,Regular departures
u2234,easyjet,landed,2023-05-22t17:55:00.000,2023-05-22t18:10:00.000,2023-05-22 18:07:00,2023-05-22,18:07:00,12,Regular departures
2l480,helvetic airways,landed,2023-05-22t18:05:00.000,2023-05-22t17:55:00.000,2023-05-22 17:57:00,2023-05-22,17:57:00,0,Regular departures
u22838,easyjet,landed,2023-05-22t18:15:00.000,2023-05-22t18:44:00.000,2023-05-22 18:44:00,2023-05-22,18:44:00,30,Regular departures
ba8942,british airways,landed,2023-05-22t18:35:00.000,2023-05-22t18:50:00.000,2023-05-22 18:52:00,2023-05-22,18:52:00,17,Regular departures
ei3286,aer lingus,landed,2023-05-22t18:35:00.000,2023-05-22t18:50:00.000,2023-05-22 18:52:00,2023-05-22,18:52:00,17,Regular departures
fr508,ryanair,landed,2023-05-22t18:40:00.000,2023-05-22t18:32:00.000,2023-05-22 18:33:00,2023-05-22,18:33:00,0,Regular departures
,centreline,landed,2023-05-22t18:35:00.000,2023-05-22t18:25:00.000,2023-05-22 18:24:00,2023-05-22,18:24:00,0,Regular departures
u22924,easyjet,landed,2023-05-22t19:05:00.000,2023-05-22t19:29:00.000,2023-05-22 19:26:00,2023-05-22,19:26:00,21,Regular departures
ei3842,aer lingus,landed,2023-05-22t19:10:00.000,2023-05-22t19:01:00.000,2023-05-22 19:00:00,2023-05-22,19:00:00,0,Regular departures
u2218,easyjet,landed,2023-05-22t19:15:00.000,2023-05-22t19:27:00.000,2023-05-22 19:28:00,2023-05-22,19:28:00,14,Regular departures
u22932,easyjet,landed,2023-05-22t19:20:00.000,2023-05-22t20:06:00.000,2023-05-22 20:08:00,2023-05-22,20:08:00,48,Regular departures
ba7819,british airways,landed,2023-05-22t19:25:00.000,2023-05-22t19:27:00.000,2023-05-22 19:22:00,2023-05-22,19:22:00,0,Regular departures
si7045,sierra pacific airlines,landed,2023-05-22t19:25:00.000,2023-05-22t19:27:00.000,2023-05-22 19:22:00,2023-05-22,19:22:00,0,Regular departures
lm45,loganair,landed,2023-05-22t19:25:00.000,2023-05-22t19:27:00.000,2023-05-22 19:22:00,2023-05-22,19:22:00,0,Regular departures
u27354,easyjet,landed,2023-05-22t19:25:00.000,2023-05-22t19:31:00.000,2023-05-22 19:32:00,2023-05-22,19:32:00,8,Regular departures
u22926,easyjet,landed,2023-05-22t19:40:00.000,2023-05-22t20:03:00.000,2023-05-22 20:04:00,2023-05-22,20:04:00,25,Regular departures
u2242,easyjet,landed,2023-05-22t19:50:00.000,2023-05-22t19:45:00.000,2023-05-22 19:46:00,2023-05-22,19:46:00,0,Regular departures
u2319,easyjet,landed,2023-05-22t20:15:00.000,2023-05-22t20:56:00.000,2023-05-22 20:54:00,2023-05-22,20:54:00,39,Regular departures
fr3160,ryanair,landed,2023-05-22t20:30:00.000,2023-05-22t20:20:00.000,2023-05-22 20:16:00,2023-05-22,20:16:00,0,Regular departures
u22882,easyjet,landed,2023-05-22t21:35:00.000,2023-05-22t21:40:00.000,2023-05-22 21:36:00,2023-05-22,21:36:00,1,Regular departures
x36121,tuifly,landed,2023-05-22t22:25:00.000,2023-05-22t22:42:00.000,2023-05-22 22:45:00,2023-05-22,22:45:00,20,Regular departures
fr9335,ryanair,landed,2023-05-22t22:40:00.000,2023-05-22t22:49:00.000,2023-05-22 22:49:00,2023-05-22,22:49:00,10,Regular departures
u22936,easyjet,landed,2023-05-22t22:55:00.000,2023-05-22t23:00:00.000,2023-05-22 22:58:00,2023-05-22,22:58:00,4,Regular departures
ey5816,etihad airways,landed,2023-05-22t23:00:00.000,2023-05-22t23:06:00.000,2023-05-22 23:01:00,2023-05-22,23:01:00,2,Shoulder hour flights
kq1057,kenya airways,landed,2023-05-22t23:00:00.000,2023-05-22t23:06:00.000,2023-05-22 23:01:00,2023-05-22,23:01:00,2,Shoulder hour flights
vs7014,virgin atlantic,landed,2023-05-22t23:00:00.000,2023-05-22t23:06:00.000,2023-05-22 23:01:00,2023-05-22,23:01:00,2,Shoulder hour flights
kl1057,klm,landed,2023-05-22t23:00:00.000,2023-05-22t23:06:00.000,2023-05-22 23:01:00,2023-05-22,23:01:00,2,Shoulder hour flights
u2210,easyjet,landed,2023-05-22t23:00:00.000,2023-05-22t22:59:00.000,2023-05-22 22:54:00,2023-05-22,22:54:00,0,Regular departures
ls1854,jet2,landed,2023-05-22t23:10:00.000,2023-05-22t23:06:00.000,2023-05-22 23:05:00,2023-05-22,23:05:00,0,Shoulder hour flights
ls1810,jet2,landed,2023-05-22t23:15:00.000,2023-05-22t23:15:00.000,2023-05-22 23:16:00,2023-05-22,23:16:00,1,Shoulder hour flights
ls1856,jet2,landed,2023-05-22t23:20:00.000,2023-05-22t23:30:00.000,2023-05-22 23:32:00,2023-05-22,23:32:00,13,Night hour departures
x3847,tuifly,landed,2023-05-22t23:30:00.000,2023-05-23t00:10:00.000,2023-05-23 00:07:00,2023-05-23,00:07:00,37,Night hour departures
u22856,easyjet,landed,2023-05-22t23:30:00.000,2023-05-22t23:43:00.000,2023-05-22 23:43:00,2023-05-22,23:43:00,14,Night hour departures
ls1818,jet2,landed,2023-05-22t23:45:00.000,2023-05-23t00:00:00.000,2023-05-23 00:01:00,2023-05-23,00:01:00,17,Night hour departures
si474,blue islands,landed,2023-05-22t10:05:00.000,2023-05-22t10:12:00.000,2023-05-22 10:13:00,2023-05-22,10:13:00,8,Regular departures
u22942,easyjet,landed,2023-05-23t00:05:00.000,2023-05-22t23:43:00.000,2023-05-22 23:46:00,2023-05-22,23:46:00,0,Night hour departures
fr8235,ryanair,landed,2023-05-23t00:25:00.000,2023-05-23t00:40:00.000,2023-05-23 00:38:00,2023-05-23,00:38:00,14,Night hour departures
u22874,easyjet,landed,2023-05-23t00:30:00.000,2023-05-23t00:51:00.000,2023-05-23 00:48:00,2023-05-23,00:48:00,18,Night hour departures
u28899,easyjet,landed,2023-05-22t16:15:00.000,2023-05-22t16:29:00.000,2023-05-22 16:27:00,2023-05-22,16:27:00,13,Regular departures
gma976,gama aviation,landed,2023-05-22t13:34:00.000,2023-05-22t13:56:00.000,2023-05-22 13:55:00,2023-05-22,13:55:00,21,Regular departures
