flight_number,airline_name,flight_status,scheduled_arrival,estimated_arrival,actual_arrival,arrival_date,arrival_time,arrival_delay,flight_type
u22858,easyjet,landed,2023-05-15t01:30:00.000,2023-05-15t01:19:00.000,2023-05-15 01:17:00,2023-05-15,01:17:00,0,Night hour departures
x36747,tuifly,landed,2023-05-15t01:45:00.000,2023-05-15t02:04:00.000,2023-05-15 02:03:00,2023-05-15,02:03:00,19,Night hour departures
u22804,easyjet,landed,2023-05-15t01:45:00.000,2023-05-15t02:30:00.000,2023-05-15 02:30:00,2023-05-15,02:30:00,46,Night hour departures
u22744,easyjet,landed,2023-05-15t01:50:00.000,2023-05-15t01:48:00.000,2023-05-15 01:44:00,2023-05-15,01:44:00,0,Night hour departures
u22852,easyjet,landed,2023-05-15t01:55:00.000,2023-05-15t02:06:00.000,2023-05-15 02:06:00,2023-05-15,02:06:00,12,Night hour departures
x3649,tuifly,landed,2023-05-15t02:20:00.000,2023-05-15t01:55:00.000,2023-05-15 01:49:00,2023-05-15,01:49:00,0,Night hour departures
x36765,tuifly,landed,2023-05-15t04:20:00.000,2023-05-15t04:04:00.000,2023-05-15 04:04:00,2023-05-15,04:04:00,0,Night hour departures
fr7948,ryanair,landed,2023-05-15t07:50:00.000,2023-05-15t07:24:00.000,2023-05-15 07:25:00,2023-05-15,07:25:00,0,Regular departures
ba8936,british airways,landed,2023-05-15t07:55:00.000,2023-05-15t07:57:00.000,2023-05-15 07:56:00,2023-05-15,07:56:00,2,Regular departures
ei3280,aer lingus,landed,2023-05-15t07:55:00.000,2023-05-15t07:57:00.000,2023-05-15 07:56:00,2023-05-15,07:56:00,2,Regular departures
fr4148,ryanair,landed,2023-05-15t08:40:00.000,2023-05-15t08:51:00.000,2023-05-15 08:48:00,2023-05-15,08:48:00,8,Regular departures
af3161,air france,landed,2023-05-15t08:45:00.000,2023-05-15t08:45:00.000,2023-05-15 08:41:00,2023-05-15,08:41:00,0,Regular departures
