flight_number,airline_name,flight_status,scheduled_arrival,estimated_arrival,actual_arrival,arrival_date,arrival_time,arrival_delay,flight_type
u22728,easyjet,landed,2023-05-09t01:25:00.000,2023-05-09t01:30:00.000,2023-05-09 01:30:00,2023-05-09,01:30:00,6,Night hour departures
u22812,easyjet,landed,2023-05-09t01:30:00.000,2023-05-09t01:38:00.000,2023-05-09 01:38:00,2023-05-09,01:38:00,9,Night hour departures
u22744,easyjet,landed,2023-05-09t01:50:00.000,2023-05-09t01:58:00.000,2023-05-09 01:52:00,2023-05-09,01:52:00,3,Night hour departures
u22736,easyjet,landed,2023-05-09t02:30:00.000,2023-05-09t02:28:00.000,2023-05-09 02:27:00,2023-05-09,02:27:00,0,Night hour departures
x3699,tuifly,landed,2023-05-09t02:35:00.000,2023-05-09t02:33:00.000,2023-05-09 02:34:00,2023-05-09,02:34:00,0,Night hour departures
u22850,easyjet,landed,2023-05-09t02:45:00.000,2023-05-09t02:39:00.000,2023-05-09 02:39:00,2023-05-09,02:39:00,0,Night hour departures
fr4134,ryanair,landed,2023-05-09t07:50:00.000,2023-05-09t07:41:00.000,2023-05-09 07:41:00,2023-05-09,07:41:00,0,Regular departures
w61019,wizz air,landed,2023-05-09t08:00:00.000,2023-05-09t07:47:00.000,2023-05-09 07:49:00,2023-05-09,07:49:00,0,Regular departures
fr1332,ryanair,landed,2023-05-09t08:45:00.000,2023-05-09t08:52:00.000,2023-05-09 08:53:00,2023-05-09,08:53:00,8,Regular departures
af3161,air france,landed,2023-05-09t08:45:00.000,2023-05-09t08:37:00.000,2023-05-09 08:38:00,2023-05-09,08:38:00,0,Regular departures
dl9629,delta air lines,landed,2023-05-09t08:45:00.000,2023-05-09t08:37:00.000,2023-05-09 08:38:00,2023-05-09,08:38:00,0,Regular departures
ey7395,etihad airways,landed,2023-05-09t08:45:00.000,2023-05-09t08:37:00.000,2023-05-09 08:38:00,2023-05-09,08:38:00,0,Regular departures
vs7040,virgin atlantic,landed,2023-05-09t08:45:00.000,2023-05-09t08:37:00.000,2023-05-09 08:38:00,2023-05-09,08:38:00,0,Regular departures
kl1049,klm,landed,2023-05-09t08:45:00.000,2023-05-09t08:37:00.000,2023-05-09 08:38:00,2023-05-09,08:38:00,0,Regular departures
fr504,ryanair,landed,2023-05-09t08:55:00.000,2023-05-09t09:06:00.000,2023-05-09 09:13:00,2023-05-09,09:13:00,18,Regular departures
lh970,lufthansa,landed,2023-05-09t09:00:00.000,2023-05-09t08:54:00.000,2023-05-09 08:56:00,2023-05-09,08:56:00,0,Regular departures
u27191,easyjet,landed,2023-05-09t09:10:00.000,2023-05-09t09:04:00.000,2023-05-09 09:08:00,2023-05-09,09:08:00,0,Regular departures
u2224,easyjet,landed,2023-05-09t09:45:00.000,2023-05-09t09:44:00.000,2023-05-09 09:41:00,2023-05-09,09:41:00,0,Regular departures
u2202,easyjet,landed,2023-05-09t10:00:00.000,2023-05-09t09:45:00.000,2023-05-09 09:46:00,2023-05-09,09:46:00,0,Regular departures
u2214,easyjet,landed,2023-05-09t10:05:00.000,2023-05-09t10:09:00.000,2023-05-09 10:09:00,2023-05-09,10:09:00,5,Regular departures
u22922,easyjet,landed,2023-05-09t10:15:00.000,2023-05-09t10:23:00.000,2023-05-09 10:18:00,2023-05-09,10:18:00,4,Regular departures
u22774,easyjet,landed,2023-05-09t10:30:00.000,2023-05-09t10:19:00.000,2023-05-09 10:14:00,2023-05-09,10:14:00,0,Regular departures
u22766,easyjet,landed,2023-05-09t10:55:00.000,2023-05-09t10:58:00.000,2023-05-09 10:58:00,2023-05-09,10:58:00,4,Regular departures
u22710,easyjet,landed,2023-05-09t11:30:00.000,2023-05-09t11:17:00.000,2023-05-09 11:19:00,2023-05-09,11:19:00,0,Regular departures
x36273,tuifly,landed,2023-05-09t12:00:00.000,2023-05-09t11:58:00.000,2023-05-09 11:57:00,2023-05-09,11:57:00,0,Regular departures
u22892,easyjet,landed,2023-05-09t12:05:00.000,2023-05-09t12:04:00.000,2023-05-09 12:03:00,2023-05-09,12:03:00,0,Regular departures
u22716,easyjet,landed,2023-05-09t12:10:00.000,2023-05-09t11:48:00.000,2023-05-09 11:51:00,2023-05-09,11:51:00,0,Regular departures
u22838,easyjet,landed,2023-05-09t12:15:00.000,2023-05-09t12:45:00.000,2023-05-09 12:46:00,2023-05-09,12:46:00,32,Regular departures
x36257,tuifly,landed,2023-05-09t12:20:00.000,2023-05-09t12:33:00.000,2023-05-09 12:33:00,2023-05-09,12:33:00,13,Regular departures
u22701,easyjet,landed,2023-05-09t12:30:00.000,2023-05-09t12:23:00.000,2023-05-09 12:24:00,2023-05-09,12:24:00,0,Regular departures
u22844,easyjet,landed,2023-05-09t12:35:00.000,2023-05-09t12:49:00.000,2023-05-09 12:50:00,2023-05-09,12:50:00,15,Regular departures
ls1860,jet2,landed,2023-05-09t12:40:00.000,2023-05-09t12:56:00.000,2023-05-09 12:54:00,2023-05-09,12:54:00,14,Regular departures
,malta air,landed,2023-05-09t12:50:00.000,2023-05-09t12:45:00.000,2023-05-09 12:38:00,2023-05-09,12:38:00,0,Regular departures
u22940,easyjet,landed,2023-05-09t12:50:00.000,2023-05-09t12:58:00.000,2023-05-09 12:56:00,2023-05-09,12:56:00,7,Regular departures
ls1872,jet2,landed,2023-05-09t13:00:00.000,2023-05-09t13:16:00.000,2023-05-09 13:16:00,2023-05-09,13:16:00,17,Regular departures
dl9356,delta air lines,landed,2023-05-09t13:10:00.000,2023-05-09t13:25:00.000,2023-05-09 13:20:00,2023-05-09,13:20:00,10,Regular departures
ey7011,etihad airways,landed,2023-05-09t13:10:00.000,2023-05-09t13:25:00.000,2023-05-09 13:20:00,2023-05-09,13:20:00,10,Regular departures
g35514,gol,landed,2023-05-09t13:10:00.000,2023-05-09t13:25:00.000,2023-05-09 13:20:00,2023-05-09,13:20:00,10,Regular departures
kq1051,kenya airways,landed,2023-05-09t13:10:00.000,2023-05-09t13:25:00.000,2023-05-09 13:20:00,2023-05-09,13:20:00,10,Regular departures
vs7041,virgin atlantic,landed,2023-05-09t13:10:00.000,2023-05-09t13:25:00.000,2023-05-09 13:20:00,2023-05-09,13:20:00,10,Regular departures
kl1051,klm,landed,2023-05-09t13:10:00.000,2023-05-09t13:25:00.000,2023-05-09 13:20:00,2023-05-09,13:20:00,10,Regular departures
fr8682,ryanair,landed,2023-05-09t13:45:00.000,2023-05-09t14:20:00.000,2023-05-09 14:21:00,2023-05-09,14:21:00,36,Regular departures
u2226,easyjet,landed,2023-05-09t13:50:00.000,2023-05-09t13:32:00.000,2023-05-09 13:34:00,2023-05-09,13:34:00,0,Regular departures
si474,blue islands,landed,2023-05-09t10:05:00.000,2023-05-09t10:40:00.000,2023-05-09 10:41:00,2023-05-09,10:41:00,36,Regular departures
u2246,easyjet,landed,2023-05-09t14:20:00.000,2023-05-09t14:51:00.000,2023-05-09 14:51:00,2023-05-09,14:51:00,32,Regular departures
fr3160,ryanair,landed,2023-05-09t14:25:00.000,2023-05-09t14:47:00.000,2023-05-09 14:45:00,2023-05-09,14:45:00,21,Regular departures
