flight_number,airline_name,flight_status,scheduled_arrival,estimated_arrival,actual_arrival,arrival_date,arrival_time,arrival_delay,flight_type
x36469,tuifly,landed,2023-06-23t01:20:00.000,2023-06-23t01:12:00.000,2023-06-23 01:12:00,2023-06-23,01:12:00,0,Night hour departures
x3467,tuifly,landed,2023-06-23t01:55:00.000,2023-06-23t02:18:00.000,2023-06-23 02:18:00,2023-06-23,02:18:00,23,Night hour departures
ba8936,british airways,landed,2023-06-23t07:55:00.000,2023-06-23t08:08:00.000,2023-06-23 08:08:00,2023-06-23,08:08:00,14,Regular departures
ei3280,aer lingus,landed,2023-06-23t07:55:00.000,2023-06-23t08:08:00.000,2023-06-23 08:08:00,2023-06-23,08:08:00,14,Regular departures
af3161,air france,landed,2023-06-23t08:45:00.000,2023-06-23t08:42:00.000,2023-06-23 08:44:00,2023-06-23,08:44:00,0,Regular departures
dl9629,delta air lines,landed,2023-06-23t08:45:00.000,2023-06-23t08:42:00.000,2023-06-23 08:44:00,2023-06-23,08:44:00,0,Regular departures
ey7395,etihad airways,landed,2023-06-23t08:45:00.000,2023-06-23t08:42:00.000,2023-06-23 08:44:00,2023-06-23,08:44:00,0,Regular departures
vs7040,virgin atlantic,landed,2023-06-23t08:45:00.000,2023-06-23t08:42:00.000,2023-06-23 08:44:00,2023-06-23,08:44:00,0,Regular departures
kl1049,klm,landed,2023-06-23t08:45:00.000,2023-06-23t08:42:00.000,2023-06-23 08:44:00,2023-06-23,08:44:00,0,Regular departures
fr504,ryanair,landed,2023-06-23t08:50:00.000,2023-06-23t09:01:00.000,2023-06-23 09:01:00,2023-06-23,09:01:00,11,Regular departures
u21723,easyjet,landed,2023-06-23t08:50:00.000,2023-06-23t08:40:00.000,2023-06-23 08:35:00,2023-06-23,08:35:00,0,Regular departures
lh970,lufthansa,landed,2023-06-23t09:00:00.000,2023-06-23t09:05:00.000,2023-06-23 08:57:00,2023-06-23,08:57:00,0,Regular departures
fr4122,ryanair,landed,2023-06-23t09:15:00.000,2023-06-23t09:03:00.000,2023-06-23 09:04:00,2023-06-23,09:04:00,0,Regular departures
u2238,easyjet,landed,2023-06-23t09:40:00.000,2023-06-23t09:43:00.000,2023-06-23 09:42:00,2023-06-23,09:42:00,2,Regular departures
u27507,easyjet,landed,2023-06-23t09:40:00.000,2023-06-23t09:34:00.000,2023-06-23 09:36:00,2023-06-23,09:36:00,0,Regular departures
u2222,easyjet,landed,2023-06-23t09:45:00.000,2023-06-23t09:29:00.000,2023-06-23 09:29:00,2023-06-23,09:29:00,0,Regular departures
fr8203,ryanair,landed,2023-06-23t10:05:00.000,2023-06-23t10:12:00.000,2023-06-23 10:12:00,2023-06-23,10:12:00,8,Regular departures
