flight_number,airline_name,flight_status,scheduled_arrival,estimated_arrival,actual_arrival,arrival_date,arrival_time,arrival_delay,flight_type
u22770,easyjet,landed,2023-07-06t14:10:00.000,2023-07-06t14:19:00.000,2023-07-06 14:19:00,2023-07-06,14:19:00,10,Regular departures
x3227,tuifly,landed,2023-07-06t01:25:00.000,2023-07-06t01:31:00.000,2023-07-06 01:32:00,2023-07-06,01:32:00,7,Night hour departures
u22736,easyjet,landed,2023-07-06t01:25:00.000,2023-07-06t02:08:00.000,2023-07-06 02:09:00,2023-07-06,02:09:00,44,Night hour departures
u22850,easyjet,landed,2023-07-06t01:35:00.000,2023-07-06t01:47:00.000,2023-07-06 01:48:00,2023-07-06,01:48:00,13,Night hour departures
u22804,easyjet,landed,2023-07-06t01:50:00.000,2023-07-06t02:39:00.000,2023-07-06 02:34:00,2023-07-06,02:34:00,44,Night hour departures
x36343,tuifly,landed,2023-07-06t02:25:00.000,2023-07-06t02:24:00.000,2023-07-06 02:25:00,2023-07-06,02:25:00,1,Night hour departures
fr513,ryanair,landed,2023-07-06t06:55:00.000,2023-07-06t06:58:00.000,2023-07-06 06:56:00,2023-07-06,06:56:00,2,Shoulder hour flights
fr1590,ryanair,landed,2023-07-06t07:05:00.000,2023-07-06t07:05:00.000,2023-07-06 07:01:00,2023-07-06,07:01:00,0,Regular departures
fr2291,ryanair,landed,2023-07-06t07:35:00.000,2023-07-06t07:07:00.000,2023-07-06 07:08:00,2023-07-06,07:08:00,0,Regular departures
fr7948,ryanair,landed,2023-07-06t07:40:00.000,2023-07-06t07:23:00.000,2023-07-06 07:17:00,2023-07-06,07:17:00,0,Regular departures
ba8936,british airways,landed,2023-07-06t07:55:00.000,2023-07-06t08:04:00.000,2023-07-06 08:01:00,2023-07-06,08:01:00,7,Regular departures
ei3280,aer lingus,landed,2023-07-06t07:55:00.000,2023-07-06t08:04:00.000,2023-07-06 08:01:00,2023-07-06,08:01:00,7,Regular departures
fr4148,ryanair,landed,2023-07-06t08:45:00.000,2023-07-06t08:36:00.000,2023-07-06 08:37:00,2023-07-06,08:37:00,0,Regular departures
lh970,lufthansa,landed,2023-07-06t09:00:00.000,2023-07-06t08:54:00.000,2023-07-06 08:56:00,2023-07-06,08:56:00,0,Regular departures
