flight_number,airline_name,flight_status,scheduled_arrival,estimated_arrival,actual_arrival,arrival_date,arrival_time,arrival_delay,flight_type
u22852,easyjet,landed,2023-06-03t02:00:00.000,2023-06-03t01:53:00.000,2023-06-03 01:55:00,2023-06-03,01:55:00,0,Night hour departures
x3837,tuifly,landed,2023-06-03t03:00:00.000,2023-06-03t02:44:00.000,2023-06-03 02:39:00,2023-06-03,02:39:00,0,Night hour departures
x3325,tuifly,landed,2023-06-03t03:35:00.000,2023-06-03t03:49:00.000,2023-06-03 03:52:00,2023-06-03,03:52:00,17,Night hour departures
fr8682,ryanair,landed,2023-06-03t07:50:00.000,2023-06-03t07:40:00.000,2023-06-03 07:39:00,2023-06-03,07:39:00,0,Regular departures
fr4122,ryanair,landed,2023-06-03t07:55:00.000,2023-06-03t07:35:00.000,2023-06-03 07:34:00,2023-06-03,07:34:00,0,Regular departures
fr5342,ryanair,landed,2023-06-03t07:55:00.000,2023-06-03t07:45:00.000,2023-06-03 07:46:00,2023-06-03,07:46:00,0,Regular departures
ba8936,british airways,landed,2023-06-03t07:55:00.000,2023-06-03t08:21:00.000,2023-06-03 08:22:00,2023-06-03,08:22:00,27,Regular departures
ei3280,aer lingus,landed,2023-06-03t07:55:00.000,2023-06-03t08:21:00.000,2023-06-03 08:22:00,2023-06-03,08:22:00,27,Regular departures
gr642,aurigny air services,landed,2023-06-03t08:15:00.000,2023-06-03t08:04:00.000,2023-06-03 08:00:00,2023-06-03,08:00:00,0,Regular departures
fr504,ryanair,landed,2023-06-03t09:05:00.000,2023-06-03t09:46:00.000,2023-06-03 09:41:00,2023-06-03,09:41:00,37,Regular departures
rr6220,ryanair sun,landed,2023-06-03t09:05:00.000,2023-06-03t09:04:00.000,2023-06-03 09:02:00,2023-06-03,09:02:00,0,Regular departures
u22922,easyjet,landed,2023-06-03t09:20:00.000,2023-06-03t09:12:00.000,2023-06-03 09:13:00,2023-06-03,09:13:00,0,Regular departures
u2224,easyjet,landed,2023-06-03t09:50:00.000,2023-06-03t10:14:00.000,2023-06-03 10:14:00,2023-06-03,10:14:00,24,Regular departures
u2214,easyjet,landed,2023-06-03t10:05:00.000,2023-06-03t10:09:00.000,2023-06-03 10:11:00,2023-06-03,10:11:00,6,Regular departures
u22884,easyjet,landed,2023-06-03t10:40:00.000,2023-06-03t10:38:00.000,2023-06-03 10:41:00,2023-06-03,10:41:00,1,Regular departures
ls1830,jet2,landed,2023-06-03t10:55:00.000,2023-06-03t11:18:00.000,2023-06-03 11:19:00,2023-06-03,11:19:00,24,Regular departures
x36673,tuifly,landed,2023-06-03t11:20:00.000,2023-06-03t11:15:00.000,2023-06-03 11:10:00,2023-06-03,11:10:00,0,Regular departures
x36681,tuifly,landed,2023-06-03t11:45:00.000,2023-06-03t11:57:00.000,2023-06-03 12:03:00,2023-06-03,12:03:00,18,Regular departures
u2405,easyjet,landed,2023-06-03t11:55:00.000,2023-06-03t11:37:00.000,2023-06-03 11:39:00,2023-06-03,11:39:00,0,Regular departures
u22701,easyjet,landed,2023-06-03t11:55:00.000,2023-06-03t12:11:00.000,2023-06-03 12:12:00,2023-06-03,12:12:00,18,Regular departures
u22722,easyjet,landed,2023-06-03t11:55:00.000,2023-06-03t11:47:00.000,2023-06-03 11:46:00,2023-06-03,11:46:00,0,Regular departures
