flight_number,airline_name,flight_status,scheduled_arrival,estimated_arrival,actual_arrival,arrival_date,arrival_time,arrival_delay,flight_type
x36165,tuifly,landed,2023-07-11t01:05:00.000,2023-07-11t01:04:00.000,2023-07-11 01:06:00,2023-07-11,01:06:00,1,Night hour departures
u22820,easyjet,landed,2023-07-11t01:15:00.000,2023-07-11t01:01:00.000,2023-07-11 00:58:00,2023-07-11,00:58:00,0,Night hour departures
u22728,easyjet,landed,2023-07-11t01:25:00.000,2023-07-11t02:01:00.000,2023-07-11 01:58:00,2023-07-11,01:58:00,34,Night hour departures
u22744,easyjet,landed,2023-07-11t01:50:00.000,2023-07-11t02:30:00.000,2023-07-11 02:24:00,2023-07-11,02:24:00,35,Night hour departures
u22736,easyjet,landed,2023-07-11t02:30:00.000,2023-07-11t02:14:00.000,2023-07-11 02:14:00,2023-07-11,02:14:00,0,Night hour departures
x3699,tuifly,landed,2023-07-11t02:35:00.000,2023-07-11t03:16:00.000,2023-07-11 03:07:00,2023-07-11,03:07:00,33,Night hour departures
u22850,easyjet,landed,2023-07-11t02:45:00.000,2023-07-11t02:54:00.000,2023-07-11 02:47:00,2023-07-11,02:47:00,2,Night hour departures
fr4134,ryanair,landed,2023-07-11t07:50:00.000,2023-07-11t08:01:00.000,2023-07-11 07:54:00,2023-07-11,07:54:00,5,Regular departures
ba8936,british airways,landed,2023-07-11t07:55:00.000,2023-07-11t08:01:00.000,2023-07-11 08:03:00,2023-07-11,08:03:00,8,Regular departures
ei3280,aer lingus,landed,2023-07-11t07:55:00.000,2023-07-11t08:01:00.000,2023-07-11 08:03:00,2023-07-11,08:03:00,8,Regular departures
fr1332,ryanair,landed,2023-07-11t08:45:00.000,2023-07-11t08:26:00.000,2023-07-11 08:20:00,2023-07-11,08:20:00,0,Regular departures
af3161,air france,landed,2023-07-11t08:45:00.000,2023-07-11t08:51:00.000,2023-07-11 08:52:00,2023-07-11,08:52:00,8,Regular departures
dl9629,delta air lines,landed,2023-07-11t08:45:00.000,2023-07-11t08:51:00.000,2023-07-11 08:52:00,2023-07-11,08:52:00,8,Regular departures
ey7395,etihad airways,landed,2023-07-11t08:45:00.000,2023-07-11t08:51:00.000,2023-07-11 08:52:00,2023-07-11,08:52:00,8,Regular departures
vs7040,virgin atlantic,landed,2023-07-11t08:45:00.000,2023-07-11t08:51:00.000,2023-07-11 08:52:00,2023-07-11,08:52:00,8,Regular departures
kl1049,klm,landed,2023-07-11t08:45:00.000,2023-07-11t08:51:00.000,2023-07-11 08:52:00,2023-07-11,08:52:00,8,Regular departures
fr504,ryanair,landed,2023-07-11t08:55:00.000,2023-07-11t08:46:00.000,2023-07-11 08:47:00,2023-07-11,08:47:00,0,Regular departures
lh970,lufthansa,landed,2023-07-11t09:00:00.000,2023-07-11t08:57:00.000,2023-07-11 08:57:00,2023-07-11,08:57:00,0,Regular departures
u27507,easyjet,landed,2023-07-11t09:40:00.000,2023-07-11t09:17:00.000,2023-07-11 09:16:00,2023-07-11,09:16:00,0,Regular departures
u2224,easyjet,landed,2023-07-11t09:45:00.000,2023-07-11t09:46:00.000,2023-07-11 09:44:00,2023-07-11,09:44:00,0,Regular departures
u2202,easyjet,landed,2023-07-11t10:00:00.000,2023-07-11t09:53:00.000,2023-07-11 09:53:00,2023-07-11,09:53:00,0,Regular departures
u22922,easyjet,landed,2023-07-11t10:15:00.000,2023-07-11t10:24:00.000,2023-07-11 10:25:00,2023-07-11,10:25:00,10,Regular departures
u22774,easyjet,landed,2023-07-11t10:30:00.000,2023-07-11t10:21:00.000,2023-07-11 10:21:00,2023-07-11,10:21:00,0,Regular departures
u22766,easyjet,landed,2023-07-11t10:55:00.000,2023-07-11t11:07:00.000,2023-07-11 11:06:00,2023-07-11,11:06:00,12,Regular departures
u22710,easyjet,landed,2023-07-11t11:30:00.000,2023-07-11t12:11:00.000,2023-07-11 12:11:00,2023-07-11,12:11:00,42,Regular departures
u22716,easyjet,landed,2023-07-11t12:10:00.000,2023-07-11t12:04:00.000,2023-07-11 11:57:00,2023-07-11,11:57:00,0,Regular departures
fr9335,ryanair,landed,2023-07-11t12:15:00.000,2023-07-11t12:34:00.000,2023-07-11 12:34:00,2023-07-11,12:34:00,19,Regular departures
ls1822,jet2,landed,2023-07-11t12:15:00.000,2023-07-11t11:48:00.000,2023-07-11 11:49:00,2023-07-11,11:49:00,0,Regular departures
x36273,tuifly,landed,2023-07-11t12:15:00.000,2023-07-11t12:23:00.000,2023-07-11 12:23:00,2023-07-11,12:23:00,9,Regular departures
u22838,easyjet,landed,2023-07-11t12:15:00.000,2023-07-11t12:06:00.000,2023-07-11 12:07:00,2023-07-11,12:07:00,0,Regular departures
u22701,easyjet,landed,2023-07-11t12:30:00.000,2023-07-11t12:08:00.000,2023-07-11 12:09:00,2023-07-11,12:09:00,0,Regular departures
si474,blue islands,landed,2023-07-11t08:05:00.000,2023-07-11t07:47:00.000,2023-07-11 07:46:00,2023-07-11,07:46:00,0,Regular departures
ls1860,jet2,landed,2023-07-11t12:40:00.000,2023-07-11t13:15:00.000,2023-07-11 13:17:00,2023-07-11,13:17:00,38,Regular departures
ls1872,jet2,landed,2023-07-11t13:00:00.000,2023-07-11t13:14:00.000,2023-07-11 13:15:00,2023-07-11,13:15:00,15,Regular departures
dl9356,delta air lines,landed,2023-07-11t13:10:00.000,2023-07-11t13:06:00.000,2023-07-11 13:06:00,2023-07-11,13:06:00,0,Regular departures
ey7011,etihad airways,landed,2023-07-11t13:10:00.000,2023-07-11t13:06:00.000,2023-07-11 13:06:00,2023-07-11,13:06:00,0,Regular departures
g35514,gol,landed,2023-07-11t13:10:00.000,2023-07-11t13:06:00.000,2023-07-11 13:06:00,2023-07-11,13:06:00,0,Regular departures
kq1051,kenya airways,landed,2023-07-11t13:10:00.000,2023-07-11t13:06:00.000,2023-07-11 13:06:00,2023-07-11,13:06:00,0,Regular departures
vs7041,virgin atlantic,landed,2023-07-11t13:10:00.000,2023-07-11t13:06:00.000,2023-07-11 13:06:00,2023-07-11,13:06:00,0,Regular departures
kl1051,klm,landed,2023-07-11t13:10:00.000,2023-07-11t13:06:00.000,2023-07-11 13:06:00,2023-07-11,13:06:00,0,Regular departures
fr8682,ryanair,landed,2023-07-11t13:45:00.000,2023-07-11t13:51:00.000,2023-07-11 13:44:00,2023-07-11,13:44:00,0,Regular departures
gr642,aurigny air services,landed,2023-07-11t13:50:00.000,2023-07-11t13:36:00.000,2023-07-11 13:39:00,2023-07-11,13:39:00,0,Regular departures
u22940,easyjet,landed,2023-07-11t13:50:00.000,2023-07-11t13:48:00.000,2023-07-11 13:48:00,2023-07-11,13:48:00,0,Regular departures
u2246,easyjet,landed,2023-07-11t14:20:00.000,2023-07-11t14:24:00.000,2023-07-11 14:22:00,2023-07-11,14:22:00,3,Regular departures
fr3160,ryanair,landed,2023-07-11t14:25:00.000,2023-07-11t14:15:00.000,2023-07-11 14:14:00,2023-07-11,14:14:00,0,Regular departures
x36231,tuifly,landed,2023-07-11t14:40:00.000,2023-07-11t14:29:00.000,2023-07-11 14:29:00,2023-07-11,14:29:00,0,Regular departures
u22734,easyjet,landed,2023-07-11t14:50:00.000,2023-07-11t14:33:00.000,2023-07-11 14:33:00,2023-07-11,14:33:00,0,Regular departures
x36213,tuifly,landed,2023-07-11t15:00:00.000,2023-07-11t14:48:00.000,2023-07-11 14:45:00,2023-07-11,14:45:00,0,Regular departures
fr5342,ryanair,landed,2023-07-11t15:05:00.000,2023-07-11t15:10:00.000,2023-07-11 15:06:00,2023-07-11,15:06:00,1,Regular departures
u27003,easyjet,landed,2023-07-11t15:05:00.000,2023-07-11t14:54:00.000,2023-07-11 14:55:00,2023-07-11,14:55:00,0,Regular departures
x36255,tuifly,landed,2023-07-11t15:10:00.000,2023-07-11t15:39:00.000,2023-07-11 15:40:00,2023-07-11,15:40:00,31,Regular departures
u22732,easyjet,landed,2023-07-11t15:15:00.000,2023-07-11t14:51:00.000,2023-07-11 14:48:00,2023-07-11,14:48:00,0,Regular departures
ba8940,british airways,landed,2023-07-11t15:20:00.000,2023-07-11t15:17:00.000,2023-07-11 15:12:00,2023-07-11,15:12:00,0,Regular departures
ei3284,aer lingus,landed,2023-07-11t15:20:00.000,2023-07-11t15:17:00.000,2023-07-11 15:12:00,2023-07-11,15:12:00,0,Regular departures
ls1892,jet2,landed,2023-07-11t15:20:00.000,2023-07-11t14:51:00.000,2023-07-11 14:51:00,2023-07-11,14:51:00,0,Regular departures
u22928,easyjet,landed,2023-07-11t15:30:00.000,2023-07-11t15:24:00.000,2023-07-11 15:23:00,2023-07-11,15:23:00,0,Regular departures
