flight_number,airline_name,flight_status,scheduled_arrival,estimated_arrival,actual_arrival,arrival_date,arrival_time,arrival_delay,flight_type
u22726,easyjet,landed,2023-06-28t01:15:00.000,2023-06-28t02:03:00.000,2023-06-28 01:58:00,2023-06-28,01:58:00,43,Night hour departures
ls1882,jet2,landed,2023-06-28t01:25:00.000,2023-06-28t01:25:00.000,2023-06-28 01:26:00,2023-06-28,01:26:00,1,Night hour departures
x36279,tuifly,landed,2023-06-28t01:35:00.000,2023-06-28t01:27:00.000,2023-06-28 01:30:00,2023-06-28,01:30:00,0,Night hour departures
u22852,easyjet,landed,2023-06-28t01:35:00.000,2023-06-28t01:35:00.000,2023-06-28 01:35:00,2023-06-28,01:35:00,0,Night hour departures
u22914,easyjet,landed,2023-06-28t02:05:00.000,2023-06-28t02:04:00.000,2023-06-28 01:55:00,2023-06-28,01:55:00,0,Night hour departures
x3639,tuifly,landed,2023-06-28t02:15:00.000,2023-06-28t03:18:00.000,2023-06-28 03:09:00,2023-06-28,03:09:00,54,Night hour departures
ls1810,jet2,landed,2023-06-28t02:20:00.000,2023-06-28t02:41:00.000,2023-06-28 02:36:00,2023-06-28,02:36:00,16,Night hour departures
x3419,tuifly,landed,2023-06-28t02:25:00.000,2023-06-28t02:21:00.000,2023-06-28 02:21:00,2023-06-28,02:21:00,0,Night hour departures
x3563,tuifly,landed,2023-06-28t03:00:00.000,2023-06-28t02:47:00.000,2023-06-28 02:48:00,2023-06-28,02:48:00,0,Night hour departures
rr6220,ryanair sun,landed,2023-06-28t07:40:00.000,2023-06-28t07:33:00.000,2023-06-28 07:32:00,2023-06-28,07:32:00,0,Regular departures
fr2291,ryanair,landed,2023-06-28t07:45:00.000,2023-06-28t07:26:00.000,2023-06-28 07:27:00,2023-06-28,07:27:00,0,Regular departures
ba8936,british airways,landed,2023-06-28t07:55:00.000,2023-06-28t07:55:00.000,2023-06-28 07:55:00,2023-06-28,07:55:00,1,Regular departures
ei3280,aer lingus,landed,2023-06-28t07:55:00.000,2023-06-28t07:55:00.000,2023-06-28 07:55:00,2023-06-28,07:55:00,1,Regular departures
gr642,aurigny air services,landed,2023-06-28t08:15:00.000,2023-06-28t08:06:00.000,2023-06-28 08:00:00,2023-06-28,08:00:00,0,Regular departures
fr504,ryanair,landed,2023-06-28t09:30:00.000,2023-06-28t09:40:00.000,2023-06-28 09:40:00,2023-06-28,09:40:00,10,Regular departures
u27191,easyjet,landed,2023-06-28t09:35:00.000,2023-06-28t09:12:00.000,2023-06-28 09:12:00,2023-06-28,09:12:00,0,Regular departures
u2224,easyjet,landed,2023-06-28t09:45:00.000,2023-06-28t10:00:00.000,2023-06-28 10:02:00,2023-06-28,10:02:00,17,Regular departures
u2262,easyjet,landed,2023-06-28t09:50:00.000,2023-06-28t09:48:00.000,2023-06-28 09:48:00,2023-06-28,09:48:00,0,Regular departures
u2202,easyjet,landed,2023-06-28t10:00:00.000,2023-06-28t09:53:00.000,2023-06-28 09:52:00,2023-06-28,09:52:00,0,Regular departures
u2214,easyjet,landed,2023-06-28t10:05:00.000,2023-06-28t10:02:00.000,2023-06-28 10:05:00,2023-06-28,10:05:00,0,Regular departures
u22774,easyjet,landed,2023-06-28t10:45:00.000,2023-06-28t11:12:00.000,2023-06-28 11:13:00,2023-06-28,11:13:00,28,Regular departures
fr8255,ryanair,landed,2023-06-28t10:50:00.000,2023-06-28t10:42:00.000,2023-06-28 10:43:00,2023-06-28,10:43:00,0,Regular departures
ls1896,jet2,landed,2023-06-28t10:55:00.000,2023-06-28t10:39:00.000,2023-06-28 10:40:00,2023-06-28,10:40:00,0,Regular departures
u22710,easyjet,landed,2023-06-28t11:30:00.000,2023-06-28t11:44:00.000,2023-06-28 11:47:00,2023-06-28,11:47:00,18,Regular departures
fr1362,ryanair,landed,2023-06-28t11:35:00.000,2023-06-28t12:22:00.000,2023-06-28 12:22:00,2023-06-28,12:22:00,47,Regular departures
u22886,easyjet,landed,2023-06-28t11:45:00.000,2023-06-28t11:46:00.000,2023-06-28 11:40:00,2023-06-28,11:40:00,0,Regular departures
x36349,tuifly,landed,2023-06-28t12:00:00.000,2023-06-28t11:47:00.000,2023-06-28 11:43:00,2023-06-28,11:43:00,0,Regular departures
u22840,easyjet,landed,2023-06-28t12:00:00.000,2023-06-28t11:57:00.000,2023-06-28 11:58:00,2023-06-28,11:58:00,0,Regular departures
fr1315,ryanair,landed,2023-06-28t12:10:00.000,2023-06-28t11:52:00.000,2023-06-28 11:50:00,2023-06-28,11:50:00,0,Regular departures
u22716,easyjet,landed,2023-06-28t12:10:00.000,2023-06-28t12:09:00.000,2023-06-28 12:06:00,2023-06-28,12:06:00,0,Regular departures
fr506,ryanair,landed,2023-06-28t12:35:00.000,2023-06-28t12:56:00.000,2023-06-28 12:54:00,2023-06-28,12:54:00,19,Regular departures
x36363,tuifly,landed,2023-06-28t12:40:00.000,2023-06-28t12:41:00.000,2023-06-28 12:41:00,2023-06-28,12:41:00,2,Regular departures
fr8235,ryanair,landed,2023-06-28t12:45:00.000,2023-06-28t13:22:00.000,2023-06-28 13:22:00,2023-06-28,13:22:00,38,Regular departures
x36315,tuifly,landed,2023-06-28t12:45:00.000,2023-06-28t12:58:00.000,2023-06-28 12:59:00,2023-06-28,12:59:00,15,Regular departures
u22894,easyjet,landed,2023-06-28t12:45:00.000,2023-06-28t12:33:00.000,2023-06-28 12:34:00,2023-06-28,12:34:00,0,Regular departures
