flight_number,airline_name,flight_status,scheduled_arrival,estimated_arrival,actual_arrival,arrival_date,arrival_time,arrival_delay,flight_type
u22736,easyjet,landed,2023-06-13t02:30:00.000,2023-06-13t02:41:00.000,2023-06-13 02:41:00,2023-06-13,02:41:00,12,Night hour departures
fr4134,ryanair,landed,2023-06-13t07:50:00.000,2023-06-13t07:37:00.000,2023-06-13 07:36:00,2023-06-13,07:36:00,0,Regular departures
fr1332,ryanair,landed,2023-06-13t08:45:00.000,2023-06-13t09:01:00.000,2023-06-13 09:02:00,2023-06-13,09:02:00,17,Regular departures
af3161,air france,landed,2023-06-13t08:45:00.000,2023-06-13t08:36:00.000,2023-06-13 08:37:00,2023-06-13,08:37:00,0,Regular departures
dl9629,delta air lines,landed,2023-06-13t08:45:00.000,2023-06-13t08:36:00.000,2023-06-13 08:37:00,2023-06-13,08:37:00,0,Regular departures
ey7395,etihad airways,landed,2023-06-13t08:45:00.000,2023-06-13t08:36:00.000,2023-06-13 08:37:00,2023-06-13,08:37:00,0,Regular departures
vs7040,virgin atlantic,landed,2023-06-13t08:45:00.000,2023-06-13t08:36:00.000,2023-06-13 08:37:00,2023-06-13,08:37:00,0,Regular departures
kl1049,klm,landed,2023-06-13t08:45:00.000,2023-06-13t08:36:00.000,2023-06-13 08:37:00,2023-06-13,08:37:00,0,Regular departures
u21723,easyjet,landed,2023-06-13t08:50:00.000,2023-06-13t08:38:00.000,2023-06-13 08:40:00,2023-06-13,08:40:00,0,Regular departures
fr504,ryanair,landed,2023-06-13t08:55:00.000,2023-06-13t09:32:00.000,2023-06-13 09:30:00,2023-06-13,09:30:00,35,Regular departures
lh970,lufthansa,landed,2023-06-13t09:00:00.000,2023-06-13t08:47:00.000,2023-06-13 08:43:00,2023-06-13,08:43:00,0,Regular departures
u27191,easyjet,landed,2023-06-13t09:10:00.000,2023-06-13t09:15:00.000,2023-06-13 09:12:00,2023-06-13,09:12:00,3,Regular departures
u27507,easyjet,landed,2023-06-13t09:40:00.000,2023-06-13t09:47:00.000,2023-06-13 09:50:00,2023-06-13,09:50:00,10,Regular departures
u2224,easyjet,landed,2023-06-13t09:45:00.000,2023-06-13t09:51:00.000,2023-06-13 09:53:00,2023-06-13,09:53:00,8,Regular departures
u2202,easyjet,landed,2023-06-13t10:00:00.000,2023-06-13t09:55:00.000,2023-06-13 09:56:00,2023-06-13,09:56:00,0,Regular departures
u2214,easyjet,landed,2023-06-13t10:05:00.000,2023-06-13t09:45:00.000,2023-06-13 09:47:00,2023-06-13,09:47:00,0,Regular departures
u22922,easyjet,landed,2023-06-13t10:15:00.000,2023-06-13t10:20:00.000,2023-06-13 10:20:00,2023-06-13,10:20:00,5,Regular departures
u22774,easyjet,landed,2023-06-13t10:30:00.000,2023-06-13t10:33:00.000,2023-06-13 10:30:00,2023-06-13,10:30:00,0,Regular departures
u22766,easyjet,landed,2023-06-13t10:55:00.000,2023-06-13t11:10:00.000,2023-06-13 11:09:00,2023-06-13,11:09:00,15,Regular departures
u22716,easyjet,landed,2023-06-13t12:10:00.000,2023-06-13t12:00:00.000,2023-06-13 12:00:00,2023-06-13,12:00:00,0,Regular departures
fr9335,ryanair,landed,2023-06-13t12:15:00.000,2023-06-13t12:43:00.000,2023-06-13 12:38:00,2023-06-13,12:38:00,24,Regular departures
ls1822,jet2,landed,2023-06-13t12:15:00.000,2023-06-13t12:11:00.000,2023-06-13 12:12:00,2023-06-13,12:12:00,0,Regular departures
x36273,tuifly,landed,2023-06-13t12:15:00.000,2023-06-13t12:26:00.000,2023-06-13 12:27:00,2023-06-13,12:27:00,13,Regular departures
u22838,easyjet,landed,2023-06-13t12:15:00.000,2023-06-13t12:52:00.000,2023-06-13 12:50:00,2023-06-13,12:50:00,35,Regular departures
x36257,tuifly,landed,2023-06-13t12:20:00.000,2023-06-13t12:46:00.000,2023-06-13 12:42:00,2023-06-13,12:42:00,22,Regular departures
u22701,easyjet,landed,2023-06-13t12:30:00.000,2023-06-13t12:29:00.000,2023-06-13 12:31:00,2023-06-13,12:31:00,2,Regular departures
u22844,easyjet,landed,2023-06-13t12:35:00.000,2023-06-13t12:58:00.000,2023-06-13 13:03:00,2023-06-13,13:03:00,29,Regular departures
ls1860,jet2,landed,2023-06-13t12:40:00.000,2023-06-13t12:52:00.000,2023-06-13 12:57:00,2023-06-13,12:57:00,17,Regular departures
fr3559,ryanair,landed,2023-06-13t12:50:00.000,2023-06-13t12:51:00.000,2023-06-13 12:47:00,2023-06-13,12:47:00,0,Regular departures
u22940,easyjet,landed,2023-06-13t12:50:00.000,2023-06-13t12:54:00.000,2023-06-13 12:53:00,2023-06-13,12:53:00,3,Regular departures
ls1872,jet2,landed,2023-06-13t13:00:00.000,2023-06-13t13:10:00.000,2023-06-13 13:10:00,2023-06-13,13:10:00,11,Regular departures
dl9356,delta air lines,landed,2023-06-13t13:10:00.000,2023-06-13t13:09:00.000,2023-06-13 13:07:00,2023-06-13,13:07:00,0,Regular departures
ey7011,etihad airways,landed,2023-06-13t13:10:00.000,2023-06-13t13:09:00.000,2023-06-13 13:07:00,2023-06-13,13:07:00,0,Regular departures
g35514,gol,landed,2023-06-13t13:10:00.000,2023-06-13t13:09:00.000,2023-06-13 13:07:00,2023-06-13,13:07:00,0,Regular departures
kq1051,kenya airways,landed,2023-06-13t13:10:00.000,2023-06-13t13:09:00.000,2023-06-13 13:07:00,2023-06-13,13:07:00,0,Regular departures
vs7041,virgin atlantic,landed,2023-06-13t13:10:00.000,2023-06-13t13:09:00.000,2023-06-13 13:07:00,2023-06-13,13:07:00,0,Regular departures
kl1051,klm,landed,2023-06-13t13:10:00.000,2023-06-13t13:09:00.000,2023-06-13 13:07:00,2023-06-13,13:07:00,0,Regular departures
fr8682,ryanair,landed,2023-06-13t13:45:00.000,2023-06-13t14:07:00.000,2023-06-13 14:07:00,2023-06-13,14:07:00,23,Regular departures
gr642,aurigny air services,landed,2023-06-13t13:50:00.000,2023-06-13t13:33:00.000,2023-06-13 13:29:00,2023-06-13,13:29:00,0,Regular departures
u2226,easyjet,landed,2023-06-13t13:50:00.000,2023-06-13t13:33:00.000,2023-06-13 13:32:00,2023-06-13,13:32:00,0,Regular departures
u2246,easyjet,landed,2023-06-13t14:20:00.000,2023-06-13t14:34:00.000,2023-06-13 14:31:00,2023-06-13,14:31:00,11,Regular departures
fr3160,ryanair,landed,2023-06-13t14:25:00.000,2023-06-13t14:58:00.000,2023-06-13 14:59:00,2023-06-13,14:59:00,34,Regular departures
x36231,tuifly,landed,2023-06-13t14:40:00.000,2023-06-13t14:25:00.000,2023-06-13 14:27:00,2023-06-13,14:27:00,0,Regular departures
x36213,tuifly,landed,2023-06-13t15:00:00.000,2023-06-13t14:55:00.000,2023-06-13 14:55:00,2023-06-13,14:55:00,0,Regular departures
fr5342,ryanair,landed,2023-06-13t15:05:00.000,2023-06-13t14:51:00.000,2023-06-13 14:50:00,2023-06-13,14:50:00,0,Regular departures
u27003,easyjet,landed,2023-06-13t15:05:00.000,2023-06-13t15:45:00.000,2023-06-13 15:46:00,2023-06-13,15:46:00,42,Regular departures
x36255,tuifly,landed,2023-06-13t15:10:00.000,2023-06-13t15:35:00.000,2023-06-13 15:35:00,2023-06-13,15:35:00,25,Regular departures
ba8940,british airways,landed,2023-06-13t15:20:00.000,2023-06-13t15:19:00.000,2023-06-13 15:17:00,2023-06-13,15:17:00,0,Regular departures
ei3284,aer lingus,landed,2023-06-13t15:20:00.000,2023-06-13t15:19:00.000,2023-06-13 15:17:00,2023-06-13,15:17:00,0,Regular departures
ls1892,jet2,landed,2023-06-13t15:20:00.000,2023-06-13t15:14:00.000,2023-06-13 15:11:00,2023-06-13,15:11:00,0,Regular departures
u22928,easyjet,landed,2023-06-13t15:30:00.000,2023-06-13t15:27:00.000,2023-06-13 15:30:00,2023-06-13,15:30:00,1,Regular departures
u24979,easyjet,landed,2023-06-13t15:40:00.000,2023-06-13t15:51:00.000,2023-06-13 15:50:00,2023-06-13,15:50:00,10,Regular departures
u27267,easyjet,landed,2023-06-13t15:40:00.000,2023-06-13t16:14:00.000,2023-06-13 16:11:00,2023-06-13,16:11:00,31,Regular departures
u2319,easyjet,landed,2023-06-13t15:45:00.000,2023-06-13t15:43:00.000,2023-06-13 15:37:00,2023-06-13,15:37:00,0,Regular departures
u22896,easyjet,landed,2023-06-13t15:50:00.000,2023-06-13t16:39:00.000,2023-06-13 16:40:00,2023-06-13,16:40:00,50,Regular departures
u22724,easyjet,landed,2023-06-13t15:55:00.000,2023-06-13t16:41:00.000,2023-06-13 16:43:00,2023-06-13,16:43:00,48,Regular departures
fr4756,ryanair,landed,2023-06-13t16:25:00.000,2023-06-13t16:45:00.000,2023-06-13 16:46:00,2023-06-13,16:46:00,22,Regular departures
u22802,easyjet,landed,2023-06-13t16:30:00.000,2023-06-13t16:50:00.000,2023-06-13 16:51:00,2023-06-13,16:51:00,21,Regular departures
fr2291,ryanair,landed,2023-06-13t16:35:00.000,2023-06-13t16:25:00.000,2023-06-13 16:27:00,2023-06-13,16:27:00,0,Regular departures
u22776,easyjet,landed,2023-06-13t16:45:00.000,2023-06-13t16:33:00.000,2023-06-13 16:33:00,2023-06-13,16:33:00,0,Regular departures
dl9234,delta air lines,landed,2023-06-13t16:55:00.000,2023-06-13t16:53:00.000,2023-06-13 16:54:00,2023-06-13,16:54:00,0,Regular departures
ey7393,etihad airways,landed,2023-06-13t16:55:00.000,2023-06-13t16:53:00.000,2023-06-13 16:54:00,2023-06-13,16:54:00,0,Regular departures
kq1053,kenya airways,landed,2023-06-13t16:55:00.000,2023-06-13t16:53:00.000,2023-06-13 16:54:00,2023-06-13,16:54:00,0,Regular departures
vs7042,virgin atlantic,landed,2023-06-13t16:55:00.000,2023-06-13t16:53:00.000,2023-06-13 16:54:00,2023-06-13,16:54:00,0,Regular departures
kl1053,klm,landed,2023-06-13t16:55:00.000,2023-06-13t16:53:00.000,2023-06-13 16:54:00,2023-06-13,16:54:00,0,Regular departures
tp7606,tap air portugal,landed,2023-06-13t17:05:00.000,2023-06-13t17:49:00.000,2023-06-13 17:44:00,2023-06-13,17:44:00,39,Regular departures
lh972,lufthansa,landed,2023-06-13t17:05:00.000,2023-06-13t17:49:00.000,2023-06-13 17:44:00,2023-06-13,17:44:00,39,Regular departures
u22904,easyjet,landed,2023-06-13t17:45:00.000,2023-06-13t18:44:00.000,2023-06-13 18:41:00,2023-06-13,18:41:00,57,Regular departures
u2218,easyjet,landed,2023-06-13t18:00:00.000,2023-06-13t18:03:00.000,2023-06-13 18:02:00,2023-06-13,18:02:00,2,Regular departures
u22770,easyjet,landed,2023-06-13t18:15:00.000,2023-06-13t18:09:00.000,2023-06-13 18:10:00,2023-06-13,18:10:00,0,Regular departures
fr506,ryanair,landed,2023-06-13t18:35:00.000,2023-06-13t18:50:00.000,2023-06-13 18:51:00,2023-06-13,18:51:00,16,Regular departures
u22872,easyjet,landed,2023-06-13t18:45:00.000,2023-06-13t19:21:00.000,2023-06-13 19:21:00,2023-06-13,19:21:00,37,Regular departures
u24051,easyjet,landed,2023-06-13t18:45:00.000,2023-06-13t19:04:00.000,2023-06-13 19:01:00,2023-06-13,19:01:00,16,Regular departures
u2228,easyjet,landed,2023-06-13t18:50:00.000,2023-06-13t19:23:00.000,2023-06-13 19:25:00,2023-06-13,19:25:00,35,Regular departures
u22730,easyjet,landed,2023-06-13t18:50:00.000,2023-06-13t19:38:00.000,2023-06-13 19:36:00,2023-06-13,19:36:00,47,Regular departures
fr4122,ryanair,landed,2023-06-13t18:55:00.000,2023-06-13t18:47:00.000,2023-06-13 18:47:00,2023-06-13,18:47:00,0,Regular departures
u22924,easyjet,landed,2023-06-13t19:05:00.000,2023-06-13t19:42:00.000,2023-06-13 19:42:00,2023-06-13,19:42:00,38,Regular departures
ei3842,aer lingus,landed,2023-06-13t19:10:00.000,2023-06-13t19:05:00.000,2023-06-13 19:06:00,2023-06-13,19:06:00,0,Regular departures
u2208,easyjet,landed,2023-06-13t19:15:00.000,2023-06-13t19:18:00.000,2023-06-13 19:17:00,2023-06-13,19:17:00,2,Regular departures
u27354,easyjet,landed,2023-06-13t19:25:00.000,2023-06-13t20:02:00.000,2023-06-13 20:02:00,2023-06-13,20:02:00,38,Regular departures
fr1362,ryanair,landed,2023-06-13t20:30:00.000,2023-06-13t21:12:00.000,2023-06-13 21:11:00,2023-06-13,21:11:00,41,Regular departures
u2315,easyjet,landed,2023-06-13t21:00:00.000,2023-06-13t20:39:00.000,2023-06-13 20:40:00,2023-06-13,20:40:00,0,Regular departures
ls1848,jet2,landed,2023-06-13t22:10:00.000,2023-06-13t22:39:00.000,2023-06-13 22:33:00,2023-06-13,22:33:00,23,Regular departures
u2220,easyjet,landed,2023-06-13t22:10:00.000,2023-06-13t22:49:00.000,2023-06-13 22:48:00,2023-06-13,22:48:00,38,Regular departures
x36239,tuifly,landed,2023-06-13t22:30:00.000,2023-06-13t22:32:00.000,2023-06-13 22:29:00,2023-06-13,22:29:00,0,Regular departures
ls1802,jet2,landed,2023-06-13t22:50:00.000,2023-06-13t23:09:00.000,2023-06-13 23:04:00,2023-06-13,23:04:00,14,Shoulder hour flights
u22708,easyjet,landed,2023-06-13t22:55:00.000,2023-06-13t22:55:00.000,2023-06-13 22:56:00,2023-06-13,22:56:00,2,Regular departures
u22840,easyjet,landed,2023-06-13t23:00:00.000,2023-06-13t22:52:00.000,2023-06-13 22:53:00,2023-06-13,22:53:00,0,Regular departures
u22852,easyjet,landed,2023-06-13t23:00:00.000,2023-06-13t23:28:00.000,2023-06-13 23:32:00,2023-06-13,23:32:00,32,Night hour departures
si474,blue islands,landed,2023-06-13t08:05:00.000,2023-06-13t08:01:00.000,2023-06-13 08:01:00,2023-06-13,08:01:00,0,Regular departures
,air charter scotland,landed,2023-06-13t11:55:00.000,2023-06-13t12:13:00.000,2023-06-13 12:16:00,2023-06-13,12:16:00,21,Regular departures
,centreline,landed,2023-06-13t13:57:00.000,2023-06-13t14:07:00.000,2023-06-13 14:11:00,2023-06-13,14:11:00,14,Regular departures
si494,blue islands,landed,2023-06-13t18:55:00.000,2023-06-13t18:52:00.000,2023-06-13 18:53:00,2023-06-13,18:53:00,0,Regular departures
u2210,easyjet,landed,2023-06-13t23:20:00.000,2023-06-13t23:51:00.000,2023-06-13 23:53:00,2023-06-13,23:53:00,33,Night hour departures
fr2799,ryanair,landed,2023-06-13t23:25:00.000,2023-06-14t00:13:00.000,2023-06-14 00:14:00,2023-06-14,00:14:00,49,Night hour departures
fr4754,ryanair,landed,2023-06-13t23:25:00.000,2023-06-13t23:34:00.000,2023-06-13 23:33:00,2023-06-13,23:33:00,9,Night hour departures
u22876,easyjet,landed,2023-06-13t23:25:00.000,2023-06-13t23:21:00.000,2023-06-13 23:18:00,2023-06-13,23:18:00,0,Shoulder hour flights
u22706,easyjet,landed,2023-06-13t23:30:00.000,2023-06-13t23:21:00.000,2023-06-13 23:21:00,2023-06-13,23:21:00,0,Shoulder hour flights
fr508,ryanair,landed,2023-06-13t23:35:00.000,2023-06-14t00:16:00.000,2023-06-14 00:17:00,2023-06-14,00:17:00,42,Night hour departures
