flight_type,flight_number,flight_icao,airline_name,airline_iata,flight_status,flight_date,dep_airport,dep_iata,dep_icao,dep_terminal,dep_gate,dep_scheduled,dep_estimated,dep_actual,dep_delay,arr_airport,arr_iata,arr_icao,arr_terminal,arr_gate,arr_baggage,arr_scheduled,arr_estimated,arr_actual,arr_delay,aircraft_registration,aircraft_iata,is_codeshare,codeshare_airline,codeshare_flight
Departure,U22941,EZY2941,easyJet,U2,active,2025-10-01,Bristol,BRS,EGGD,,,2025-10-01T06:15:00+00:00,2025-10-01T06:15:00+00:00,2025-10-01T06:25:00+00:00,11,Zine El Abidine Ben Ali International Airport,NBE,DTNH,,,,2025-10-01T09:25:00+00:00,2025-10-01T09:10:00+00:00,,,,,No,,
Departure,AZ3738,AZA3738,Alitalia,AZ,active,2025-10-01,Bristol,BRS,EGGD,,10,2025-10-01T06:15:00+00:00,2025-10-01T06:15:00+00:00,,,Schiphol,AMS,EHAM,2,A08,13,2025-10-01T08:35:00+00:00,,,,,,Yes,eastern airways,t31074
Departure,DL9469,DAL9469,Delta Air Lines,DL,active,2025-10-01,Bristol,BRS,EGGD,,10,2025-10-01T06:15:00+00:00,2025-10-01T06:15:00+00:00,,,Schiphol,AMS,EHAM,2,A08,13,2025-10-01T08:35:00+00:00,,,,,,Yes,eastern airways,t31074
Departure,KQ1050,KQA1050,Kenya Airways,KQ,active,2025-10-01,Bristol,BRS,EGGD,,10,2025-10-01T06:15:00+00:00,2025-10-01T06:15:00+00:00,,,Schiphol,AMS,EHAM,2,A08,13,2025-10-01T08:35:00+00:00,,,,,,Yes,eastern airways,t31074
Departure,VS6948,VIR6948,Virgin Atlantic,VS,active,2025-10-01,Bristol,BRS,EGGD,,10,2025-10-01T06:15:00+00:00,2025-10-01T06:15:00+00:00,,,Schiphol,AMS,EHAM,2,A08,13,2025-10-01T08:35:00+00:00,,,,,,Yes,eastern airways,t31074
Departure,U22829,EZY2829,easyJet,U2,active,2025-10-01,Bristol,BRS,EGGD,,,2025-10-01T06:25:00+00:00,2025-10-01T06:25:00+00:00,2025-10-01T06:34:00+00:00,10,Skiathos,JSI,LGSK,,,,2025-10-01T11:55:00+00:00,2025-10-01T11:44:00+00:00,,,,,No,,
Departure,LS1805,EXS1805,Jet2,LS,landed,2025-10-01,Bristol,BRS,EGGD,,,2025-10-01T07:00:00+00:00,2025-10-01T07:00:00+00:00,2025-10-01T07:08:00+00:00,9,Alicante El Altet,ALC,LEAL,N,,10B,2025-10-01T10:30:00+00:00,2025-10-01T10:10:00+00:00,2025-10-01T10:11:00+00:00,,,,No,,
Departure,U22721,EZY2721,easyJet,U2,landed,2025-10-01,Bristol,BRS,EGGD,,,2025-10-01T06:55:00+00:00,2025-10-01T06:55:00+00:00,2025-10-01T07:11:00+00:00,16,Alicante El Altet,ALC,LEAL,N,,7B,2025-10-01T10:30:00+00:00,2025-10-01T10:11:00+00:00,2025-10-01T10:14:00+00:00,,,,No,,
Departure,U2213,EZY213,easyJet,U2,landed,2025-10-01,Bristol,BRS,EGGD,,,2025-10-01T07:05:00+00:00,2025-10-01T07:05:00+00:00,2025-10-01T07:34:00+00:00,30,Edinburgh,EDI,EGPH,,,9,2025-10-01T08:25:00+00:00,2025-10-01T08:29:00+00:00,2025-10-01T08:29:00+00:00,4,,,No,,
Departure,LS1815,EXS1815,Jet2,LS,landed,2025-10-01,Bristol,BRS,EGGD,,,2025-10-01T06:05:00+00:00,2025-10-01T06:05:00+00:00,2025-10-01T06:21:00+00:00,16,Ioannis Kapodistrias,CFU,LGKR,1,,,2025-10-01T11:15:00+00:00,2025-10-01T11:08:00+00:00,2025-10-01T11:04:00+00:00,,,,No,,
