flight_number,airline_name,flight_status,scheduled_arrival,estimated_arrival,actual_arrival,arrival_date,arrival_time,arrival_delay,flight_type
u22914,easyjet,landed,2024-01-19t00:35:00.000,2024-01-19t00:27:00.000,2024-01-19 00:28:00,2024-01-19,00:28:00,0,Night hour departures
ba8936,british airways,landed,2024-01-19t07:40:00.000,2024-01-19t07:33:00.000,2024-01-19 07:35:00,2024-01-19,07:35:00,0,Regular departures
ei3280,aer lingus,landed,2024-01-19t07:40:00.000,2024-01-19t07:33:00.000,2024-01-19 07:35:00,2024-01-19,07:35:00,0,Regular departures
fr4134,ryanair,landed,2024-01-19t07:40:00.000,2024-01-19t07:31:00.000,2024-01-19 07:31:00,2024-01-19,07:31:00,0,Regular departures
u2321,easyjet,landed,2024-01-19t08:15:00.000,2024-01-19t07:50:00.000,2024-01-19 07:53:00,2024-01-19,07:53:00,0,Regular departures
af3161,air france,landed,2024-01-19t08:30:00.000,2024-01-19t08:50:00.000,2024-01-19 08:44:00,2024-01-19,08:44:00,15,Regular departures
dl9629,delta air lines,landed,2024-01-19t08:30:00.000,2024-01-19t08:50:00.000,2024-01-19 08:44:00,2024-01-19,08:44:00,15,Regular departures
ey7395,etihad airways,landed,2024-01-19t08:30:00.000,2024-01-19t08:50:00.000,2024-01-19 08:44:00,2024-01-19,08:44:00,15,Regular departures
vs7040,virgin atlantic,landed,2024-01-19t08:30:00.000,2024-01-19t08:50:00.000,2024-01-19 08:44:00,2024-01-19,08:44:00,15,Regular departures
zq1049,german airways,landed,2024-01-19t08:30:00.000,2024-01-19t08:50:00.000,2024-01-19 08:44:00,2024-01-19,08:44:00,15,Regular departures
fr154,ryanair,landed,2024-01-19t08:45:00.000,2024-01-19t08:31:00.000,2024-01-19 08:31:00,2024-01-19,08:31:00,0,Regular departures
u22968,easyjet,landed,2024-01-19t14:20:00.000,2024-01-19t14:23:00.000,2024-01-19 14:16:00,2024-01-19,14:16:00,0,Regular departures
fr504,ryanair,landed,2024-01-19t09:55:00.000,2024-01-19t09:56:00.000,2024-01-19 09:57:00,2024-01-19,09:57:00,3,Regular departures
lh970,lufthansa,landed,2024-01-19t10:00:00.000,2024-01-19t10:26:00.000,2024-01-19 10:25:00,2024-01-19,10:25:00,25,Regular departures
u2214,easyjet,landed,2024-01-19t10:05:00.000,2024-01-19t10:12:00.000,2024-01-19 10:09:00,2024-01-19,10:09:00,4,Regular departures
u22774,easyjet,landed,2024-01-19t10:30:00.000,2024-01-19t10:42:00.000,2024-01-19 10:38:00,2024-01-19,10:38:00,9,Regular departures
u22922,easyjet,landed,2024-01-19t11:00:00.000,2024-01-19t11:22:00.000,2024-01-19 11:23:00,2024-01-19,11:23:00,23,Regular departures
u22784,easyjet,landed,2024-01-19t11:15:00.000,2024-01-19t11:02:00.000,2024-01-19 11:03:00,2024-01-19,11:03:00,0,Regular departures
u22884,easyjet,landed,2024-01-19t11:30:00.000,2024-01-19t11:18:00.000,2024-01-19 11:19:00,2024-01-19,11:19:00,0,Regular departures
fr4148,ryanair,landed,2024-01-19t11:45:00.000,2024-01-19t11:28:00.000,2024-01-19 11:27:00,2024-01-19,11:27:00,0,Regular departures
u22952,easyjet,landed,2024-01-19t11:55:00.000,2024-01-19t12:12:00.000,2024-01-19 12:10:00,2024-01-19,12:10:00,15,Regular departures
u22932,easyjet,landed,2024-01-19t12:05:00.000,2024-01-19t12:05:00.000,2024-01-19 12:06:00,2024-01-19,12:06:00,2,Regular departures
u22704,easyjet,landed,2024-01-19t12:20:00.000,2024-01-19t12:15:00.000,2024-01-19 12:17:00,2024-01-19,12:17:00,0,Regular departures
u22714,easyjet,landed,2024-01-19t12:20:00.000,2024-01-19t12:27:00.000,2024-01-19 12:28:00,2024-01-19,12:28:00,8,Regular departures
u22938,easyjet,landed,2024-01-19t12:20:00.000,2024-01-19t12:13:00.000,2024-01-19 12:14:00,2024-01-19,12:14:00,0,Regular departures
fr2291,ryanair,landed,2024-01-19t12:45:00.000,2024-01-19t12:38:00.000,2024-01-19 12:39:00,2024-01-19,12:39:00,0,Regular departures
ls1806,jet2,landed,2024-01-19t13:00:00.000,2024-01-19t12:55:00.000,2024-01-19 12:57:00,2024-01-19,12:57:00,0,Regular departures
dl9356,delta air lines,landed,2024-01-19t13:10:00.000,2024-01-19t13:00:00.000,2024-01-19 13:00:00,2024-01-19,13:00:00,0,Regular departures
ey7011,etihad airways,landed,2024-01-19t13:10:00.000,2024-01-19t13:00:00.000,2024-01-19 13:00:00,2024-01-19,13:00:00,0,Regular departures
g35514,gol,landed,2024-01-19t13:10:00.000,2024-01-19t13:00:00.000,2024-01-19 13:00:00,2024-01-19,13:00:00,0,Regular departures
kq1051,kenya airways,landed,2024-01-19t13:10:00.000,2024-01-19t13:00:00.000,2024-01-19 13:00:00,2024-01-19,13:00:00,0,Regular departures
vs7041,virgin atlantic,landed,2024-01-19t13:10:00.000,2024-01-19t13:00:00.000,2024-01-19 13:00:00,2024-01-19,13:00:00,0,Regular departures
kl1051,klm,landed,2024-01-19t13:10:00.000,2024-01-19t13:00:00.000,2024-01-19 13:00:00,2024-01-19,13:00:00,0,Regular departures
u22868,easyjet,landed,2024-01-19t13:20:00.000,2024-01-19t13:20:00.000,2024-01-19 13:21:00,2024-01-19,13:21:00,2,Regular departures
fr5342,ryanair,landed,2024-01-19t13:25:00.000,2024-01-19t13:22:00.000,2024-01-19 13:17:00,2024-01-19,13:17:00,0,Regular departures
u22722,easyjet,landed,2024-01-19t13:25:00.000,2024-01-19t13:27:00.000,2024-01-19 13:27:00,2024-01-19,13:27:00,3,Regular departures
gr642,aurigny air services,landed,2024-01-19t13:50:00.000,2024-01-19t13:32:00.000,2024-01-19 13:32:00,2024-01-19,13:32:00,0,Regular departures
u24057,easyjet,landed,2024-01-19t14:15:00.000,2024-01-19t14:00:00.000,2024-01-19 14:01:00,2024-01-19,14:01:00,0,Regular departures
u2238,easyjet,landed,2024-01-19t14:25:00.000,2024-01-19t14:22:00.000,2024-01-19 14:22:00,2024-01-19,14:22:00,0,Regular departures
u22886,easyjet,landed,2024-01-19t15:10:00.000,2024-01-19t15:36:00.000,2024-01-19 15:38:00,2024-01-19,15:38:00,28,Regular departures
fr4756,ryanair,landed,2024-01-19t15:15:00.000,2024-01-19t15:00:00.000,2024-01-19 15:04:00,2024-01-19,15:04:00,0,Regular departures
