flight_number,airline_name,flight_status,scheduled_departure,estimated_departure,actual_departure,departure_date,departure_time,departure_delay,flight_type
u22851,easyjet,active,2023-08-17t14:05:00.000,2023-08-17t14:05:00.000,2023-08-17 14:41:00,2023-08-17,14:41:00,37,Regular departures
fr505,ryanair,active,2023-08-17t05:55:00.000,2023-08-17t05:55:00.000,2023-08-17 06:02:00,2023-08-17,06:02:00,8,Shoulder hour flights
fr4121,ryanair,active,2023-08-17t05:55:00.000,2023-08-17t05:55:00.000,2023-08-17 06:00:00,2023-08-17,06:00:00,5,Shoulder hour flights
ls1819,jet2,active,2023-08-17t06:00:00.000,2023-08-17t06:02:00.000,2023-08-17 06:28:00,2023-08-17,06:28:00,28,Shoulder hour flights
x36406,tuifly,active,2023-08-17t06:00:00.000,2023-08-17t06:33:00.000,2023-08-17 06:45:00,2023-08-17,06:45:00,45,Shoulder hour flights
x36482,tuifly,active,2023-08-17t06:00:00.000,2023-08-17t06:00:00.000,2023-08-17 06:10:00,2023-08-17,06:10:00,11,Shoulder hour flights
u22709,easyjet,active,2023-08-17t06:00:00.000,2023-08-17t06:00:00.000,2023-08-17 06:05:00,2023-08-17,06:05:00,5,Shoulder hour flights
u22715,easyjet,active,2023-08-17t06:00:00.000,2023-08-17t06:00:00.000,2023-08-17 06:13:00,2023-08-17,06:13:00,13,Shoulder hour flights
u22891,easyjet,active,2023-08-17t06:00:00.000,2023-08-17t06:09:00.000,2023-08-17 06:20:00,2023-08-17,06:20:00,20,Shoulder hour flights
u22731,easyjet,active,2023-08-17t06:05:00.000,2023-08-17t06:05:00.000,2023-08-17 06:43:00,2023-08-17,06:43:00,38,Shoulder hour flights
u22843,easyjet,active,2023-08-17t06:10:00.000,2023-08-17t06:10:00.000,2023-08-17 06:30:00,2023-08-17,06:30:00,21,Shoulder hour flights
ls1877,jet2,active,2023-08-17t06:15:00.000,2023-08-17t06:29:00.000,2023-08-17 06:38:00,2023-08-17,06:38:00,23,Shoulder hour flights
