flight_number,callsign,registration,aircraft_type,origin_airport,destination_airport,altitude,ground_speed,timestamp,category,airline
BY563,TOM563,G-TUMS,B38M,GVAC/SID,EGGD/BRS,19375,288,2024-11-12 21:45:00 UTC,Day flight,TOM
U22776,EZY79NY,G-EZTX,A320,LFPG/CDG,EGGD/BRS,1775,141,2024-11-12 21:44:57 UTC,Day flight,EZY
U2216,EZY74ZM,G-EZTG,A320,EGPH/EDI,EGGD/BRS,150,124,2024-11-12 21:44:57 UTC,Day flight,EZY
KL1083,KLM69G,G-CLSN,E190,EHAM/AMS,EGGD/BRS,8525,312,2024-11-12 21:44:57 UTC,Day flight,EZE
U2208,EZY612X,G-EZGY,A320,EGPF/GLA,EGGD/BRS,0,17,2024-11-12 21:44:58 UTC,Day flight,EZY
