flight_number,airline_name,flight_status,scheduled_departure,estimated_departure,actual_departure,departure_date,departure_time,departure_delay,flight_type
fr4147,ryanair,active,2023-11-03t05:55:00.000,2023-11-03t05:55:00.000,2023-11-03 06:05:00,2023-11-03,06:05:00,10,Shoulder hour flights
ls1801,jet2,active,2023-11-03t06:00:00.000,2023-11-03t06:00:00.000,2023-11-03 06:07:00,2023-11-03,06:07:00,8,Shoulder hour flights
fr4755,ryanair,active,2023-11-03t06:05:00.000,2023-11-03t06:05:00.000,2023-11-03 06:03:00,2023-11-03,06:03:00,0,Shoulder hour flights
u22713,easyjet,active,2023-11-03t06:05:00.000,2023-11-03t06:05:00.000,2023-11-03 06:15:00,2023-11-03,06:15:00,10,Shoulder hour flights
af5199,air france,active,2023-11-03t06:15:00.000,2023-11-03t06:26:00.000,2023-11-03 06:24:00,2023-11-03,06:24:00,9,Shoulder hour flights
az3737,alitalia,active,2023-11-03t06:15:00.000,2023-11-03t06:26:00.000,2023-11-03 06:24:00,2023-11-03,06:24:00,9,Shoulder hour flights
dl9422,delta air lines,active,2023-11-03t06:15:00.000,2023-11-03t06:26:00.000,2023-11-03 06:24:00,2023-11-03,06:24:00,9,Shoulder hour flights
ey7330,etihad airways,active,2023-11-03t06:15:00.000,2023-11-03t06:26:00.000,2023-11-03 06:24:00,2023-11-03,06:24:00,9,Shoulder hour flights
g35535,gol,active,2023-11-03t06:15:00.000,2023-11-03t06:26:00.000,2023-11-03 06:24:00,2023-11-03,06:24:00,9,Shoulder hour flights
kq1046,kenya airways,active,2023-11-03t06:15:00.000,2023-11-03t06:26:00.000,2023-11-03 06:24:00,2023-11-03,06:24:00,9,Shoulder hour flights
vs6854,virgin atlantic,active,2023-11-03t06:15:00.000,2023-11-03t06:26:00.000,2023-11-03 06:24:00,2023-11-03,06:24:00,9,Shoulder hour flights
kl1046,klm,active,2023-11-03t06:15:00.000,2023-11-03t06:26:00.000,2023-11-03 06:24:00,2023-11-03,06:24:00,9,Shoulder hour flights
ls1871,jet2,active,2023-11-03t06:15:00.000,2023-11-03t06:15:00.000,2023-11-03 06:19:00,2023-11-03,06:19:00,4,Shoulder hour flights
u22937,easyjet,active,2023-11-03t06:30:00.000,2023-11-03t06:30:00.000,2023-11-03 06:41:00,2023-11-03,06:41:00,11,Shoulder hour flights
u22957,easyjet,active,2023-11-03t06:50:00.000,2023-11-03t06:50:00.000,2023-11-03 06:53:00,2023-11-03,06:53:00,4,Shoulder hour flights
fr2292,ryanair,active,2023-11-03t07:00:00.000,2023-11-03t07:00:00.000,2023-11-03 07:11:00,2023-11-03,07:11:00,12,Regular departures
ls1805,jet2,active,2023-11-03t07:00:00.000,2023-11-03t07:00:00.000,2023-11-03 07:14:00,2023-11-03,07:14:00,14,Regular departures
u22967,easyjet,active,2023-11-03t07:00:00.000,2023-11-03t07:00:00.000,2023-11-03 07:06:00,2023-11-03,07:06:00,6,Regular departures
u2213,easyjet,active,2023-11-03t07:05:00.000,2023-11-03t07:05:00.000,2023-11-03 07:08:00,2023-11-03,07:08:00,3,Regular departures
u22703,easyjet,active,2023-11-03t07:10:00.000,2023-11-03t07:06:00.000,2023-11-03 07:16:00,2023-11-03,07:16:00,6,Regular departures
u22711,easyjet,active,2023-11-03t07:10:00.000,2023-11-03t07:10:00.000,2023-11-03 07:24:00,2023-11-03,07:24:00,14,Regular departures
u22773,easyjet,active,2023-11-03t07:20:00.000,2023-11-03t07:20:00.000,2023-11-03 07:26:00,2023-11-03,07:26:00,7,Regular departures
u22721,easyjet,active,2023-11-03t07:30:00.000,2023-11-03t07:30:00.000,2023-11-03 07:39:00,2023-11-03,07:39:00,10,Regular departures
u22931,easyjet,active,2023-11-03t07:30:00.000,2023-11-03t07:30:00.000,2023-11-03 07:32:00,2023-11-03,07:32:00,2,Regular departures
rr7949,ryanair sun,active,2023-11-03t07:35:00.000,2023-11-03t07:35:00.000,2023-11-03 07:52:00,2023-11-03,07:52:00,17,Regular departures
u22867,easyjet,active,2023-11-03t07:40:00.000,2023-11-03t07:40:00.000,2023-11-03 07:54:00,2023-11-03,07:54:00,14,Regular departures
u22871,easyjet,active,2023-11-03t07:40:00.000,2023-11-03t07:40:00.000,2023-11-03 07:49:00,2023-11-03,07:49:00,10,Regular departures
u22921,easyjet,active,2023-11-03t07:45:00.000,2023-11-03t07:45:00.000,2023-11-03 08:15:00,2023-11-03,08:15:00,31,Regular departures
ba8937,british airways,active,2023-11-03t08:05:00.000,2023-11-03t08:15:00.000,2023-11-03 08:12:00,2023-11-03,08:12:00,7,Regular departures
ei3281,aer lingus,active,2023-11-03t08:05:00.000,2023-11-03t08:15:00.000,2023-11-03 08:12:00,2023-11-03,08:12:00,7,Regular departures
u298,easyjet,active,2023-11-03t08:10:00.000,2023-11-03t08:21:00.000,2023-11-03 08:27:00,2023-11-03,08:27:00,17,Regular departures
fr4133,ryanair,active,2023-11-03t08:15:00.000,2023-11-03t08:15:00.000,2023-11-03 08:18:00,2023-11-03,08:18:00,4,Regular departures
