flight_number,callsign,registration,aircraft_type,origin_airport,destination_airport,altitude,ground_speed,timestamp,category,airline
LS1864,EXS47SR,G-JZHX,B738,GCLP/LPA,EGGD/BRS,8400,287,2024-11-05 17:14:57 UTC,Day flight,EXS
FR4121,RYR56DP,EI-IFV,B38M,EGGD/BRS,LEMG/AGP,7475,266,2024-11-05 17:14:57 UTC,Day flight,RYR
U22765,EZY34HD,G-UZHT,A20N,EGGD/BRS,LFMN/NCE,14875,350,2024-11-05 17:14:56 UTC,Day flight,EZY
