flight_number,callsign,registration,aircraft_type,origin_airport,destination_airport,altitude,ground_speed,timestamp,category,airline
U22722,EZY25WK,G-UZLP,A20N,LEAL/ALC,EGGD/BRS,425,119,2024-11-12 13:14:58 UTC,Day flight,EZY
U2219,219,G-UZMI,A21N,EGGD/BRS,EGPH/EDI,0,0,2024-11-12 13:14:58 UTC,Day flight,EZY
