flight_number,callsign,registration,aircraft_type,origin_airport,destination_airport,altitude,ground_speed,timestamp,category,airline
U22707,EZY21YM,G-EZRT,A320,EGGD/BRS,LEMD/MAD,0,11,2024-11-12 21:59:57 UTC,Day flight,EZY
BY563,TOM563,G-TUMS,B38M,GVAC/SID,EGGD/BRS,625,123,2024-11-12 22:00:00 UTC,Day flight,TOM
