flight,categories,orig_icao,orig_iata,dest_icao,dest_iata,timestamp,flight_time,lat,lon,time_category
,N/A,EGGD,BRS,EGSS,STN,2022-12-21T23:59:59Z,Invalid Timestamp,51.3837,-2.7049,Unknown
,N/A,EGGD,BRS,EGSS,STN,2022-12-21T23:59:59Z,Invalid Timestamp,51.3837,-2.7049,Unknown
,N/A,EGGD,BRS,EGSS,STN,2022-12-21T23:59:59Z,Invalid Timestamp,51.3837,-2.7049,Unknown
,N/A,EGGD,BRS,EGSS,STN,2022-12-21T23:59:59Z,Invalid Timestamp,51.3837,-2.7049,Unknown
,N/A,EGGD,BRS,EGSS,STN,2022-12-21T23:59:59Z,Invalid Timestamp,51.3837,-2.7049,Unknown
,N/A,EGGD,BRS,EGSS,STN,2022-12-21T23:59:59Z,Invalid Timestamp,51.3837,-2.7049,Unknown
,N/A,EGGD,BRS,EGSS,STN,2022-12-21T23:59:59Z,Invalid Timestamp,51.3837,-2.7049,Unknown
,N/A,EGGD,BRS,EGSS,STN,2022-12-21T23:59:59Z,Invalid Timestamp,51.3837,-2.7049,Unknown
,N/A,EGGD,BRS,EGSS,STN,2022-12-21T23:59:59Z,Invalid Timestamp,51.3837,-2.7049,Unknown
,N/A,EGGD,BRS,EGSS,STN,2022-12-21T23:59:59Z,Invalid Timestamp,51.3837,-2.7049,Unknown
