flight_number,callsign,registration,aircraft_type,origin_airport,destination_airport,altitude,ground_speed,timestamp,category,airline
U22719,EZY48VB,G-EZWI,A320,EGGD/BRS,GCFV/FUE,11925,330,2024-11-05 13:30:00 UTC,Day flight,EZY
U22735,EZY82RC,G-EZUO,A320,EGGD/BRS,GCLP/LPA,1800,167,2024-11-05 13:30:00 UTC,Day flight,EZY
