flight_number,callsign,registration,aircraft_type,origin_airport,destination_airport,altitude,ground_speed,timestamp,category,airline
U22720,EZY37AR,G-EZWI,A320,GCFV/FUE,EGGD/BRS,5875,249,2024-11-12 21:29:59 UTC,Day flight,EZY
U2208,EZY612X,G-EZGY,A320,EGPF/GLA,EGGD/BRS,12475,286,2024-11-12 21:29:59 UTC,Day flight,EZY
U22924,EZY73FX,G-EZTZ,A320,EHAM/AMS,EGGD/BRS,7225,274,2024-11-12 21:30:00 UTC,Day flight,EZY
U2216,EZY74ZM,G-EZTG,A320,EGPH/EDI,EGGD/BRS,15400,315,2024-11-12 21:29:58 UTC,Day flight,EZY
