flight_number,callsign,registration,aircraft_type,origin_airport,destination_airport,altitude,ground_speed,timestamp,category,airline
FR3560,RYR6SL,EI-EBR,B738,EGGD/BRS,LIME/BGY,0,0,2024-11-05 06:14:59 UTC,Shoulder period,RYR
U22713,EZY74HA,G-UZMI,A21N,EGGD/BRS,LEMG/AGP,0,26,2024-11-05 06:15:00 UTC,Shoulder period,EZY
U22733,EZY29AN,G-UZHT,A20N,EGGD/BRS,GCRR/ACE,0,0,2024-11-05 06:14:53 UTC,Shoulder period,EZY
KL1074,KLM70M,G-CLSN,E190,EGGD/BRS,EHAM/AMS,3850,235,2024-11-05 06:14:57 UTC,Shoulder period,EZE
FR6221,RYR59UJ,EI-HAT,B38M,EGGD/BRS,EPKK/KRK,21600,360,2024-11-05 06:14:58 UTC,Shoulder period,RYR
